,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,12,3,21151,4104.0,40.0,622.0882352941177,940.6662811989544,112.75,232.0,491.5,34.0,2.0
1,2013-03-28,12,4,20857,3180.0,60.0,651.78125,755.3668083262381,141.0,342.5,890.75,32.0,2.0
2,2013-03-29,12,5,30043,4336.0,71.0,811.972972972973,1069.0493307006332,202.0,413.0,762.0,37.0,1.0
3,2013-03-30,12,6,21391,4596.0,50.0,792.2592592592592,1196.390841482851,151.0,353.0,655.5,27.0,0.0
4,2013-03-31,12,0,21331,3498.0,51.0,496.0697674418605,690.032173002474,136.0,242.0,570.0,43.0,
5,2013-04-01,12,1,23320,4115.0,40.0,752.258064516129,895.0919493825552,141.5,393.0,1153.5,31.0,2.0
6,2013-04-02,12,2,12838,2048.0,31.0,755.1764705882352,697.648302808632,171.0,574.0,1248.0,17.0,
7,2013-04-03,12,3,32019,3943.0,60.0,865.3783783783783,1065.6516877101633,111.0,454.0,1166.0,37.0,1.0
8,2013-04-04,12,4,20049,2744.0,51.0,742.5555555555555,845.2268395267688,166.5,363.0,972.0,27.0,0.0
9,2013-04-05,12,5,34122,5769.0,70.0,1100.7096774193549,1338.7037808653658,222.0,581.0,1522.5,31.0,2.0
10,2013-04-06,12,6,23932,3731.0,60.0,725.2121212121212,883.7714197395642,151.0,273.0,848.0,33.0,0.0
11,2013-04-07,12,0,19658,2653.0,50.0,634.1290322580645,611.2039344297169,181.5,444.0,877.0,31.0,
12,2013-04-08,12,1,15636,3268.0,66.0,868.6666666666666,945.4067285316628,252.25,474.5,1178.25,18.0,
13,2013-04-09,12,2,21177,4881.0,30.0,705.9,1183.1811692679803,93.5,246.5,756.0,30.0,1.0
14,2013-04-10,12,3,24758,4608.0,40.0,1178.952380952381,1328.0363502626906,121.0,675.0,1715.0,21.0,1.0
15,2013-04-11,12,4,15098,4318.0,70.0,1677.5555555555557,1433.0279228883776,678.0,1372.0,2269.0,9.0,1.0
16,2013-04-12,12,5,28489,4086.0,60.0,1055.148148148148,1200.635591410576,131.0,393.0,1618.0,27.0,
17,2013-04-13,12,6,10633,3232.0,40.0,664.5625,830.1556455468657,146.75,434.0,681.0,16.0,0.0
18,2013-04-14,12,0,4539,2028.0,80.0,648.4285714285714,734.2272257602676,86.0,282.0,988.5,7.0,
19,2013-04-15,12,1,18592,5960.0,61.0,774.6666666666666,1427.5779935037638,131.0,257.5,562.5,24.0,1.0
20,2013-04-16,12,2,16625,4791.0,210.0,1511.3636363636365,1366.3305070682768,763.0,1041.0,1397.0,11.0,1.0
21,2013-04-17,12,3,15759,3702.0,50.0,875.5,1038.6946700773326,221.25,423.0,1154.75,18.0,
22,2013-04-18,12,4,14241,4054.0,30.0,527.4444444444445,790.3055559686214,146.5,242.0,585.0,27.0,
23,2013-04-19,12,5,24735,3984.0,60.0,1075.4347826086955,1077.985487593618,371.5,675.0,1368.0,23.0,2.0
24,2013-04-20,12,6,11503,1815.0,70.0,396.6551724137931,447.4445916105996,91.0,202.0,504.0,29.0,
