,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,53,3,12846,4691.0,50.0,676.1052631578947,1099.8653399766135,151.0,182.0,766.5,19.0,1.0
1,2013-03-28,53,4,18962,9090.0,81.0,1185.125,2181.613863633984,205.75,590.5,1187.0,16.0,1.0
2,2013-03-29,53,5,30885,8748.0,71.0,1625.5263157894738,2238.208121799943,121.0,534.0,2329.5,19.0,1.0
3,2013-03-30,53,6,26919,4205.0,40.0,672.975,1092.662954754259,131.75,287.0,588.25,40.0,1.0
4,2013-03-31,53,0,41300,8268.0,50.0,2429.4117647058824,2738.6610793146606,101.0,1604.0,4055.0,17.0,
5,2013-04-01,53,1,17400,4085.0,61.0,561.2903225806451,863.8961817853033,125.5,232.0,483.5,31.0,1.0
6,2013-04-02,53,2,8449,3147.0,61.0,563.2666666666667,909.0768839610768,70.0,141.0,484.0,15.0,
7,2013-04-03,53,3,33811,5618.0,41.0,735.0217391304348,1142.4778624479227,204.5,277.0,718.5,46.0,1.0
8,2013-04-04,53,4,27556,7123.0,131.0,1377.8,1646.1926279816262,201.75,796.5,2020.0,20.0,
9,2013-04-05,53,5,37409,6506.0,60.0,1011.054054054054,1528.9641727134883,131.0,293.0,1129.0,37.0,2.0
10,2013-04-06,53,6,11255,3047.0,51.0,375.1666666666667,570.9406082605437,122.25,156.5,393.75,30.0,1.0
11,2013-04-07,53,0,31208,7980.0,50.0,678.4347826086956,1404.400934399099,113.5,186.5,541.75,46.0,
12,2013-04-08,53,1,34401,3885.0,81.0,860.025,1161.7240611396362,139.25,282.5,817.5,40.0,
13,2013-04-09,53,2,12009,3590.0,60.0,667.1666666666666,922.59801009719,70.25,246.5,1109.5,18.0,1.0
14,2013-04-10,53,3,22952,4047.0,50.0,740.3870967741935,1104.6576748000366,116.0,322.0,680.5,31.0,
15,2013-04-11,53,4,7595,3027.0,31.0,506.3333333333333,733.9732056871467,156.0,262.0,565.0,15.0,
16,2013-04-12,53,5,11236,4084.0,71.0,802.5714285714286,1184.7189679274293,134.25,332.5,855.25,14.0,
17,2013-04-13,53,6,15903,2178.0,40.0,429.8108108108109,504.8455120044061,111.0,202.0,464.0,37.0,1.0
18,2013-04-14,53,0,10781,1311.0,50.0,299.47222222222223,319.6423435306683,81.0,156.5,358.25,36.0,
19,2013-04-15,53,1,12545,3791.0,41.0,570.2272727272727,887.3183748060209,141.0,267.0,504.75,22.0,1.0
20,2013-04-16,53,2,3711,888.0,50.0,206.16666666666663,201.6097715885815,103.25,136.0,218.75,18.0,1.0
21,2013-04-17,53,3,6647,3106.0,61.0,830.875,1174.3469233699943,88.5,161.5,1139.25,8.0,
22,2013-04-18,53,4,8439,2005.0,40.0,421.95,491.51296765031645,178.5,252.0,434.0,20.0,
23,2013-04-19,53,5,23082,5628.0,40.0,854.8888888888889,1291.9520214160532,126.5,282.0,1018.0,27.0,1.0
24,2013-04-20,53,6,22421,3028.0,60.0,431.1730769230769,495.7199051470239,138.5,267.0,501.75,52.0,
25,2013-04-21,53,0,27685,2764.0,51.0,553.7,674.0647413343944,153.5,292.0,557.5,50.0,1.0
26,2013-04-22,53,1,8300,1483.0,30.0,436.8421052631579,410.6280099714332,146.0,292.0,545.0,19.0,
27,2013-04-23,53,2,11439,1857.0,50.0,336.44117647058823,371.24101386340857,106.0,256.5,386.25,34.0,2.0
28,2013-04-24,53,3,17758,2300.0,70.0,612.3448275862069,733.0838129759043,111.0,202.0,494.0,29.0,
29,2013-04-25,53,4,20953,3209.0,60.0,634.939393939394,671.5565379862824,213.0,343.0,817.0,33.0,1.0
30,2013-04-26,53,5,22878,8122.0,30.0,586.6153846153846,1310.360730072059,116.0,262.0,464.0,39.0,
31,2013-04-27,53,6,17853,3097.0,60.0,595.1,723.5676623985939,156.75,343.0,559.75,30.0,
32,2013-04-28,53,0,16339,1936.0,50.0,453.8611111111111,465.573265848691,101.0,231.5,769.25,36.0,
33,2013-04-29,53,1,7000,4358.0,60.0,636.3636363636364,1250.2832697214876,90.5,312.0,464.0,11.0,1.0
34,2013-04-30,53,2,8541,3077.0,60.0,569.4,823.8857236985514,151.0,182.0,665.5,15.0,1.0
35,2013-05-01,53,3,22189,5064.0,30.0,887.56,1108.6564721920554,192.0,565.0,1391.0,25.0,1.0
36,2013-05-02,53,4,9619,2894.0,71.0,739.9230769230769,922.6345847208834,141.0,343.0,596.0,13.0,1.0
37,2013-05-03,53,5,29860,4274.0,40.0,382.8205128205128,598.4667800692757,151.0,232.0,359.75,78.0,
38,2013-05-04,53,6,8226,1360.0,60.0,432.9473684210527,376.8488458673834,106.0,404.0,615.0,19.0,
39,2013-05-05,53,0,13277,1281.0,50.0,457.82758620689657,360.7327927750002,161.0,333.0,706.0,29.0,
40,2013-05-06,53,1,11062,4115.0,30.0,614.5555555555555,1096.7550116391335,126.0,277.5,350.5,18.0,
41,2013-05-07,53,2,12593,1674.0,61.0,314.825,415.2482042752818,97.75,161.0,234.5,40.0,1.0
42,2013-05-08,53,3,18116,3906.0,41.0,953.4736842105264,1129.9178125677524,101.0,373.0,1901.0,19.0,1.0
43,2013-05-09,53,4,8888,1433.0,60.0,317.42857142857144,333.89623899154424,111.0,181.5,345.5,28.0,1.0
44,2013-05-10,53,5,17480,4711.0,51.0,460.0,776.2237069577579,143.75,201.5,517.25,38.0,
45,2013-05-11,53,6,35016,4899.0,60.0,384.7912087912088,579.1198593360543,201.0,232.0,312.5,91.0,
46,2013-05-12,53,0,17078,2783.0,61.0,397.1627906976744,606.0759786659062,131.0,172.0,325.5,43.0,
47,2013-05-13,53,1,9880,1281.0,40.0,429.5652173913044,334.60815972321967,171.0,383.0,580.0,23.0,
48,2013-05-14,53,2,4459,1161.0,51.0,318.5,327.54629737348114,66.0,232.0,375.5,14.0,
49,2013-05-15,53,3,15655,2756.0,60.0,823.9473684210526,834.907078907202,172.0,282.0,1523.0,19.0,1.0
50,2013-05-16,53,4,12623,2027.0,60.0,280.5111111111111,394.5433852294102,101.0,131.0,172.0,45.0,1.0
51,2013-05-17,53,5,20199,1493.0,60.0,255.68354430379748,262.93430710720025,101.0,141.0,317.5,79.0,
52,2013-05-18,53,6,6314,1523.0,191.0,789.25,600.6826473747539,323.0,504.5,1477.25,8.0,1.0
