,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,14,3,18133,3480.0,61.0,647.6071428571429,724.3981583348635,192.0,372.5,797.5,28.0,2.0
1,2013-03-28,14,4,33817,9872.0,61.0,966.2,2080.1707198038844,115.5,312.0,736.5,35.0,2.0
2,2013-03-29,14,5,38176,5314.0,51.0,1004.6315789473684,1286.0045693889783,163.5,625.0,1132.25,38.0,1.0
3,2013-03-30,14,6,29249,5658.0,61.0,1169.96,1341.0611619161891,262.0,756.0,1493.0,25.0,1.0
4,2013-03-31,14,0,29212,4347.0,61.0,1043.2857142857142,1171.63263289097,229.5,539.5,1555.0,28.0,
5,2013-04-01,14,1,29164,4699.0,40.0,678.2325581395348,956.4794035372214,100.5,242.0,826.5,43.0,1.0
6,2013-04-02,14,2,24457,2986.0,71.0,978.28,1058.5594976192883,172.0,424.0,1776.0,25.0,
7,2013-04-03,14,3,46526,9732.0,60.0,1661.642857142857,2504.6829061415056,191.0,433.5,2297.5,28.0,1.0
8,2013-04-04,14,4,39951,6538.0,60.0,1737.0,1559.3518467036815,847.0,1312.0,2350.0,23.0,1.0
9,2013-04-05,14,5,27754,7005.0,101.0,2312.833333333333,2517.5963945915964,423.75,1099.0,4396.0,12.0,1.0
10,2013-04-06,14,6,31257,4300.0,60.0,710.3863636363636,946.8556584555328,128.5,434.0,824.5,44.0,1.0
11,2013-04-07,14,0,33609,5973.0,70.0,1120.3,1407.436215250979,143.5,524.5,1553.0,30.0,
12,2013-04-08,14,1,18337,4114.0,60.0,611.2333333333333,886.035325960864,118.5,246.5,502.25,30.0,1.0
13,2013-04-09,14,2,30669,3035.0,40.0,730.2142857142857,857.0897023297626,121.0,313.5,945.5,42.0,1.0
14,2013-04-10,14,3,49121,9756.0,60.0,1292.657894736842,2115.872477078974,178.75,514.5,1293.0,38.0,1.0
15,2013-04-11,14,4,33729,7242.0,30.0,1405.375,1965.2137578722663,70.75,398.5,2390.25,24.0,1.0
16,2013-04-12,14,5,19497,3440.0,51.0,590.8181818181819,793.0490784996164,101.0,313.0,747.0,33.0,1.0
17,2013-04-13,14,6,8543,2764.0,61.0,502.52941176470586,738.5491789352164,92.0,242.0,343.0,17.0,1.0
18,2013-04-14,14,0,31033,4926.0,50.0,886.6571428571428,1079.178144342671,111.0,484.0,1205.0,35.0,1.0
19,2013-04-15,14,1,22406,4144.0,40.0,659.0,793.6745764690547,161.25,343.5,894.5,34.0,1.0
20,2013-04-16,14,2,29528,6838.0,70.0,1283.8260869565215,1515.6407781461437,186.5,666.0,1972.0,23.0,1.0
21,2013-04-17,14,3,23587,8281.0,70.0,1387.470588235294,2018.78196933346,161.0,766.0,1594.0,17.0,1.0
22,2013-04-18,14,4,22328,4651.0,60.0,1175.157894736842,1339.56959352862,146.5,635.0,2011.5,19.0,1.0
23,2013-04-19,14,5,28844,6727.0,40.0,1068.2962962962963,1542.247331626426,176.5,434.0,1109.0,27.0,
24,2013-04-20,14,6,28339,3943.0,41.0,944.6333333333332,972.5825373478712,234.25,640.5,1381.5,30.0,1.0
25,2013-04-21,14,0,29603,4237.0,40.0,822.3055555555555,1075.2308674205592,148.5,434.0,776.25,36.0,
26,2013-04-22,14,1,38604,5023.0,70.0,989.8461538461538,1068.8900671764625,242.0,685.0,1483.0,39.0,
27,2013-04-23,14,2,31804,9884.0,60.0,908.6857142857144,1841.2352275103824,126.0,212.0,665.0,35.0,
28,2013-04-24,14,3,26435,7715.0,132.0,1201.590909090909,1733.2603645563445,358.0,499.0,1137.25,22.0,
29,2013-04-25,14,4,28740,10417.0,212.0,2395.0,3138.1909090777417,526.25,1125.0,2350.25,12.0,
30,2013-04-26,14,5,29853,6566.0,91.0,904.6363636363636,1341.9539582773934,191.0,293.0,1361.0,33.0,1.0
31,2013-04-27,14,6,20595,3541.0,30.0,541.9736842105264,718.9041016692495,83.25,297.0,739.0,38.0,
32,2013-04-28,14,0,33133,4498.0,60.0,753.0227272727273,966.485012062384,179.25,388.0,995.5,44.0,
33,2013-04-29,14,1,48378,3439.0,70.0,848.7368421052631,865.4180353677925,252.0,494.0,1018.0,57.0,1.0
34,2013-04-30,14,2,27242,3459.0,40.0,736.2702702702703,813.24011243942,141.0,313.0,1271.0,37.0,1.0
35,2013-05-01,14,3,36373,6797.0,70.0,1069.7941176470588,1521.1048372893154,211.75,484.0,1293.0,34.0,
36,2013-05-02,14,4,35122,5810.0,100.0,1463.4166666666667,1739.4550100201093,337.0,871.5,1504.5,24.0,
37,2013-05-03,14,5,39808,6567.0,81.0,780.5490196078431,1068.6955097449506,217.0,493.0,948.0,51.0,
38,2013-05-04,14,6,32526,6903.0,50.0,985.6363636363636,1376.3786910354154,161.0,504.0,1190.0,33.0,
39,2013-05-05,14,0,15591,4468.0,60.0,1199.3076923076924,1505.9323460133362,202.0,393.0,2533.0,13.0,
40,2013-05-06,14,1,23284,2087.0,51.0,541.4883720930233,474.4724073513264,237.0,313.0,702.0,43.0,
41,2013-05-07,14,2,34036,4769.0,30.0,850.9,1204.071209240997,176.75,388.5,959.0,40.0,
42,2013-05-08,14,3,25908,5336.0,50.0,785.0909090909091,1163.2271479497342,131.0,433.0,837.0,33.0,0.0
43,2013-05-09,14,4,27623,8150.0,60.0,587.7234042553191,1248.5959366968902,106.0,262.0,484.0,47.0,0.0
44,2013-05-10,14,5,394,394.0,394.0,394.0,,394.0,394.0,394.0,1.0,
45,2013-05-11,14,6,2653,938.0,81.0,294.77777777777777,302.2750311296724,121.0,162.0,263.0,9.0,
46,2013-05-12,14,0,43120,4278.0,50.0,1268.235294117647,1085.5749784644509,368.25,1185.5,1615.5,34.0,
47,2013-05-13,14,1,28325,5174.0,40.0,578.0612244897959,916.761746769648,141.0,263.0,645.0,49.0,
48,2013-05-14,14,2,34783,12695.0,51.0,1288.2592592592594,2480.339843225468,206.5,433.0,1447.5,27.0,
49,2013-05-15,14,3,22094,5820.0,70.0,960.608695652174,1430.8384299592392,217.0,312.0,934.0,23.0,
50,2013-05-16,14,4,16226,7685.0,60.0,811.3,1708.301960858702,178.5,221.5,542.75,20.0,
51,2013-05-17,14,5,9893,1705.0,61.0,430.1304347826087,453.93204380750313,121.0,241.0,534.5,23.0,
52,2013-05-19,14,0,2328,514.0,131.0,291.0,118.38194843085545,216.25,272.0,355.5,8.0,
53,2013-05-20,14,1,21804,4307.0,50.0,519.1428571428571,749.3737408558701,141.0,252.0,521.75,42.0,0.0
54,2013-05-21,14,2,5065,1936.0,30.0,422.0833333333333,571.7039059343622,88.5,166.5,457.75,12.0,
55,2013-05-22,14,3,19645,6222.0,40.0,677.4137931034483,1297.8930870904742,121.0,212.0,494.0,29.0,
56,2013-05-24,14,5,11700,1715.0,50.0,316.2162162162162,370.33979405819065,81.0,171.0,293.0,37.0,
57,2013-05-25,14,6,4267,2370.0,70.0,609.5714285714286,797.8959533554188,202.0,353.0,535.0,7.0,
58,2013-05-26,14,0,14387,4094.0,70.0,625.5217391304348,846.4277271174435,131.0,363.0,812.0,23.0,
59,2013-05-27,14,1,878,666.0,61.0,292.6666666666667,326.4327393711196,106.0,151.0,408.5,3.0,
60,2013-05-28,14,2,28555,4437.0,50.0,571.1,719.4258836327872,141.25,448.5,621.75,50.0,
61,2013-05-29,14,3,45498,5165.0,51.0,649.9714285714285,802.7327956430009,151.0,368.0,852.75,70.0,
62,2013-05-30,14,4,13705,4488.0,80.0,1054.2307692307693,1354.1878349430303,141.0,656.0,1180.0,13.0,
