,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,58,3,21765,9449.0,61.0,1360.3125,2386.7399165318925,143.5,539.0,1003.25,16.0,
1,2013-03-28,58,4,18496,4912.0,60.0,544.0,867.117132348405,121.0,292.0,624.75,34.0,1.0
2,2013-03-29,58,5,18958,4506.0,50.0,631.9333333333333,1121.2657851372885,95.25,146.5,383.75,30.0,1.0
3,2013-03-30,58,6,42743,6445.0,110.0,1583.074074074074,1893.3205045008972,227.0,727.0,2351.0,27.0,2.0
4,2013-03-31,58,0,44920,8283.0,81.0,1796.8,2000.611406545509,273.0,1079.0,2341.0,25.0,1.0
5,2013-04-01,58,1,32073,8332.0,40.0,1336.375,2244.445739898344,88.5,449.0,1217.5,24.0,
6,2013-04-02,58,2,16115,4477.0,60.0,700.6521739130435,1032.9363092525757,121.0,222.0,857.0,23.0,
7,2013-04-03,58,3,24009,4930.0,60.0,1143.2857142857142,1348.5459259089823,201.0,384.0,1928.0,21.0,1.0
8,2013-04-04,58,4,19449,5161.0,51.0,720.3333333333334,1133.5550612665784,116.0,343.0,670.0,27.0,1.0
9,2013-04-05,58,5,21754,2561.0,70.0,836.6923076923077,716.608108758519,231.25,695.5,1341.0,26.0,1.0
10,2013-04-06,58,6,26241,9629.0,60.0,1457.8333333333333,2577.677323163809,254.75,554.0,1096.0,18.0,1.0
11,2013-04-07,58,0,14522,2451.0,30.0,468.4516129032258,613.3089943744875,126.0,182.0,564.0,31.0,
12,2013-04-08,58,1,9672,1886.0,60.0,483.6,558.0079607053347,87.75,146.5,746.25,20.0,1.0
13,2013-04-09,58,2,25011,5720.0,50.0,658.1842105263158,1174.0015621165342,188.75,282.0,461.25,38.0,1.0
14,2013-04-10,58,3,31457,4205.0,51.0,898.7714285714286,1037.204248015231,187.0,676.0,1099.0,35.0,
15,2013-04-11,58,4,15502,3479.0,71.0,861.2222222222222,938.7643665732696,319.5,645.0,849.25,18.0,1.0
16,2013-04-12,58,5,24909,5201.0,80.0,922.5555555555557,1117.3835280323174,201.0,586.0,1129.0,27.0,2.0
17,2013-04-13,58,6,25319,3596.0,51.0,816.741935483871,794.3254986776279,327.0,544.0,1053.0,31.0,1.0
18,2013-04-14,58,0,31136,5002.0,40.0,759.4146341463414,954.1735160758176,242.0,484.0,1008.0,41.0,1.0
19,2013-04-15,58,1,15009,4569.0,30.0,428.8285714285714,792.2646054456914,90.5,231.0,363.0,35.0,1.0
20,2013-04-16,58,2,12712,1967.0,30.0,397.25,482.8858811288112,78.5,196.5,524.25,32.0,1.0
21,2013-04-17,58,3,29969,3581.0,61.0,637.6382978723404,713.1109867131154,181.5,383.0,812.0,47.0,1.0
22,2013-04-18,58,4,43555,7346.0,71.0,1979.7727272727277,2191.147621286252,252.5,1316.5,2338.0,22.0,1.0
23,2013-04-19,58,5,15512,10889.0,152.0,3102.4,4422.136791190431,887.0,1271.0,2313.0,5.0,1.0
24,2013-04-21,58,0,1993,292.0,151.0,221.44444444444449,49.47502175621329,191.0,201.0,262.0,9.0,2.0
25,2013-04-22,58,1,18763,4509.0,70.0,815.7826086956521,1076.7725325975407,210.0,494.0,907.5,23.0,1.0
26,2013-05-01,58,3,12759,3480.0,60.0,708.8333333333334,884.2527752787861,146.25,363.0,880.75,18.0,
27,2013-05-02,58,4,4408,2179.0,60.0,489.77777777777777,691.8724191962305,70.0,264.0,453.0,9.0,
28,2013-05-05,58,0,950,354.0,30.0,158.33333333333334,121.7631580843182,83.5,121.0,220.0,6.0,
