,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,36,3,1895,1683.0,212.0,947.5,1040.1540751254115,579.75,947.5,1315.25,2.0,
1,2013-03-28,36,4,6153,1250.0,71.0,307.65,277.24457661631163,121.0,237.0,375.75,20.0,
2,2013-03-29,36,5,21062,4740.0,61.0,569.2432432432432,807.4992743514251,131.0,413.0,574.0,37.0,
3,2013-03-30,36,6,23559,3086.0,51.0,673.1142857142858,771.9256201378537,146.0,374.0,897.5,35.0,1.0
4,2013-03-31,36,0,18580,4860.0,51.0,563.030303030303,940.8085114958466,131.0,212.0,534.0,33.0,1.0
5,2013-04-01,36,1,20205,1825.0,40.0,360.8035714285714,382.6897827290334,107.75,222.0,419.0,56.0,
6,2013-04-02,36,2,12019,2511.0,60.0,364.2121212121212,474.6395183173066,121.0,201.0,434.0,33.0,
7,2013-04-03,36,3,13679,2613.0,50.0,333.6341463414634,435.09319439044094,111.0,232.0,373.0,41.0,1.0
8,2013-04-04,36,4,9669,1685.0,40.0,345.32142857142856,366.0631450863036,92.5,197.0,406.25,28.0,1.0
9,2013-04-05,36,5,12022,1260.0,50.0,273.22727272727275,279.7261005553895,91.0,151.0,302.25,44.0,1.0
10,2013-04-06,36,6,5274,1221.0,70.0,479.45454545454544,412.4886334522113,171.5,313.0,767.0,11.0,1.0
11,2013-04-09,36,2,5757,1089.0,50.0,261.6818181818182,289.78142606415423,80.0,141.0,340.25,22.0,1.0
12,2013-04-10,36,3,13692,768.0,50.0,253.55555555555557,185.12684755468237,121.0,192.0,357.25,54.0,1.0
13,2013-04-11,36,4,21267,9594.0,50.0,787.6666666666666,1814.8217543329156,138.5,282.0,760.0,27.0,1.0
14,2013-04-12,36,5,16846,2037.0,40.0,366.2173913043478,473.05521937688223,93.5,201.5,401.25,46.0,1.0
15,2013-04-13,36,6,8530,1341.0,40.0,341.2,324.6482712105518,90.0,272.0,525.0,25.0,1.0
16,2013-04-14,36,0,14418,1160.0,30.0,360.45,269.13307641483385,176.0,323.0,439.25,40.0,1.0
17,2013-04-15,36,1,10438,1391.0,50.0,289.94444444444446,309.8447486306138,78.5,171.5,405.75,36.0,1.0
18,2013-04-16,36,2,6332,706.0,51.0,211.06666666666663,183.6334304575537,73.25,136.0,305.25,30.0,1.0
19,2013-04-19,36,5,15627,2622.0,30.0,488.34375,612.971272777118,158.5,297.5,484.75,32.0,
20,2013-04-20,36,6,48068,8302.0,71.0,1068.1777777777777,1469.910638732364,343.0,636.0,1161.0,45.0,1.0
21,2013-04-21,36,0,21378,5073.0,50.0,712.6,1029.4761506842135,204.25,423.5,721.0,30.0,
22,2013-04-22,36,1,18404,2430.0,50.0,428.0,588.9035817274578,101.0,171.0,414.0,43.0,
23,2013-04-23,36,2,23089,2915.0,40.0,461.78,586.5918961706351,93.5,217.0,572.5,50.0,
24,2013-04-24,36,3,39906,5528.0,60.0,604.6363636363636,946.1819736566148,156.0,318.0,662.75,66.0,
25,2013-04-25,36,4,12786,1331.0,60.0,319.65,323.2985878767133,131.0,191.5,365.5,40.0,
26,2013-04-26,36,5,9398,1735.0,50.0,324.0689655172414,351.7582297782793,101.0,191.0,403.0,29.0,
27,2013-04-27,36,6,6961,877.0,51.0,210.93939393939397,176.33613841785584,90.0,162.0,282.0,33.0,
28,2013-04-28,36,0,9314,666.0,30.0,232.85,174.748984810521,101.0,191.0,280.25,40.0,
29,2013-04-29,36,1,6658,1492.0,40.0,391.6470588235294,458.2304198185219,71.0,184.0,514.0,17.0,1.0
30,2013-04-30,36,2,15314,2199.0,50.0,348.04545454545456,452.7950383153998,91.0,171.5,335.5,44.0,1.0
31,2013-05-02,36,4,16005,1840.0,60.0,432.5675675675676,423.0492840044723,141.0,303.0,474.0,37.0,1.0
32,2013-05-03,36,5,12384,2833.0,60.0,458.6666666666667,569.6003322168434,131.0,272.0,534.5,27.0,1.0
33,2013-05-04,36,6,34745,8141.0,50.0,1930.2777777777776,2534.5935932623474,214.25,766.5,2354.0,18.0,
34,2013-05-05,36,0,11834,3459.0,70.0,696.1176470588235,942.834614497218,131.0,250.0,816.0,17.0,
35,2013-05-06,36,1,8033,968.0,40.0,286.8928571428572,231.7799625899553,134.0,237.0,335.5,28.0,1.0
36,2013-05-07,36,2,7424,834.0,50.0,218.35294117647055,189.00390926740133,81.0,146.5,272.0,34.0,1.0
37,2013-05-08,36,3,13274,1170.0,60.0,294.97777777777776,252.27676800840717,101.0,222.0,443.0,45.0,1.0
38,2013-05-09,36,4,11896,3802.0,60.0,566.4761904761905,830.770342456182,120.0,302.0,564.0,21.0,1.0
39,2013-05-10,36,5,13698,3438.0,60.0,472.3448275862069,821.6573093389651,111.0,172.0,363.0,29.0,
40,2013-05-11,36,6,11535,3176.0,50.0,549.2857142857143,780.0057142647831,201.0,312.0,545.0,21.0,
41,2013-05-12,36,0,10610,726.0,41.0,252.6190476190476,164.46779688955823,101.0,227.0,350.5,42.0,
42,2013-05-13,36,1,3487,1260.0,50.0,290.5833333333333,340.25697730694753,108.5,161.0,314.75,12.0,
43,2013-05-14,36,2,10892,1310.0,50.0,302.55555555555554,266.50440301315257,100.75,197.0,395.75,36.0,
44,2013-05-15,36,3,19351,2663.0,40.0,439.79545454545456,552.8925451572721,81.0,212.0,516.75,44.0,
45,2013-05-16,36,4,6591,870.0,40.0,227.27586206896552,222.16449770251063,81.0,111.0,262.0,29.0,1.0
46,2013-05-18,36,6,7935,1661.0,61.0,330.625,362.1435954088546,133.5,207.5,385.0,24.0,1.0
47,2013-05-19,36,0,3756,554.0,60.0,208.66666666666663,160.3048566289354,83.25,151.0,277.25,18.0,1.0
48,2013-05-20,36,1,12682,2115.0,40.0,317.05,399.0449463791883,98.5,181.0,368.0,40.0,1.0
49,2013-05-21,36,2,17521,3159.0,60.0,486.69444444444446,594.2611171840418,129.5,302.5,496.5,36.0,2.0
50,2013-05-22,36,3,11378,1023.0,40.0,270.9047619047619,248.65627264959696,91.0,151.0,345.25,42.0,2.0
51,2013-05-23,36,4,3515,746.0,50.0,234.33333333333331,222.1041154396696,80.5,131.0,338.0,15.0,1.0
52,2013-05-24,36,5,4593,716.0,60.0,306.2,219.7066875892233,126.0,222.0,473.5,15.0,1.0
53,2013-05-27,36,1,12340,2764.0,50.0,352.57142857142856,494.4658606971345,81.0,191.0,443.5,35.0,
54,2013-05-28,36,2,6784,1119.0,30.0,218.83870967741936,223.456199552126,80.0,172.0,247.0,31.0,
55,2013-05-29,36,3,21190,2583.0,40.0,392.4074074074074,470.30967391502514,111.0,197.0,448.25,54.0,
56,2013-05-30,36,4,17319,2531.0,61.0,494.8285714285714,521.7864384927593,131.0,261.0,756.0,35.0,
57,2013-05-31,36,5,19975,2238.0,61.0,587.5,598.824062288547,153.5,383.5,700.75,34.0,
58,2013-06-01,36,6,2251,626.0,71.0,375.1666666666667,229.29929495457824,199.75,403.5,562.25,6.0,
