,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-28,50,4,6985,1613.0,60.0,332.6190476190476,384.229550684285,141.0,181.0,283.0,21.0,
1,2013-03-29,50,5,18610,4540.0,40.0,620.3333333333334,1020.2063798424632,138.0,353.5,585.0,30.0,
2,2013-03-30,50,6,1846,918.0,121.0,369.2,338.5494055525722,131.0,202.0,474.0,5.0,
3,2013-03-31,50,0,22002,3096.0,50.0,488.9333333333333,524.4360780876922,151.0,403.0,595.0,45.0,
4,2013-04-01,50,1,20175,4088.0,70.0,530.921052631579,736.6651071452675,120.25,282.0,710.75,38.0,
5,2013-04-02,50,2,8019,2451.0,51.0,334.125,508.4095672226067,70.75,151.0,390.5,24.0,
6,2013-04-03,50,3,10094,1835.0,60.0,403.76,498.9974348631464,111.0,191.0,444.0,25.0,1.0
7,2013-04-04,50,4,8472,1241.0,41.0,423.6,352.0810911378827,179.25,353.0,564.25,20.0,
8,2013-04-05,50,5,12907,3217.0,30.0,445.0689655172414,710.6381403375863,81.0,141.0,585.0,29.0,
9,2013-04-06,50,6,8326,1643.0,71.0,555.0666666666667,487.5298476821213,287.0,373.0,615.0,15.0,
10,2013-04-07,50,0,2820,1321.0,51.0,282.0,389.155781432349,80.0,95.5,292.0,10.0,
11,2013-04-08,50,1,14185,2470.0,61.0,472.8333333333333,672.7049403576648,81.0,151.5,549.75,30.0,
12,2013-04-09,50,2,9776,1180.0,40.0,305.5,313.8081394532283,88.5,152.0,385.75,32.0,
13,2013-04-10,50,3,12008,2483.0,60.0,300.2,456.3895209925342,108.5,176.0,292.0,40.0,
14,2013-04-11,50,4,13597,3211.0,60.0,522.9615384615385,723.2976416811674,141.25,196.5,572.25,26.0,1.0
15,2013-04-12,50,5,14975,2521.0,50.0,499.1666666666667,585.8459302777383,163.5,287.0,597.5,30.0,
16,2013-04-13,50,6,3508,776.0,50.0,250.57142857142856,214.8619285765823,126.0,171.0,279.5,14.0,
17,2013-04-14,50,0,4589,504.0,70.0,241.52631578947367,132.91198776343717,156.0,202.0,333.0,19.0,
18,2013-04-15,50,1,14408,4236.0,60.0,436.6060606060606,759.8651171175851,90.0,182.0,454.0,33.0,1.0
19,2013-04-16,50,2,8832,2098.0,61.0,304.55172413793105,418.43881496811593,110.0,191.0,292.0,29.0,
20,2013-04-17,50,3,11531,2443.0,40.0,311.64864864864865,430.4768813134398,91.0,171.0,363.0,37.0,
21,2013-04-18,50,4,12179,2411.0,30.0,312.28205128205127,413.5821657509672,105.5,202.0,352.5,39.0,
22,2013-04-19,50,5,9327,2280.0,50.0,423.95454545454544,504.8278798874803,136.0,267.0,428.75,22.0,
23,2013-04-20,50,6,6940,1029.0,40.0,266.9230769230769,239.3135053567889,108.25,181.5,307.25,26.0,
24,2013-04-21,50,0,1805,837.0,60.0,300.8333333333333,356.8144709322573,65.25,86.0,529.75,6.0,
25,2013-04-22,50,1,4367,2006.0,70.0,397.0,568.9964850506548,101.0,153.0,449.0,11.0,
26,2013-04-23,50,2,8994,2017.0,70.0,499.6666666666667,574.2597280796535,178.5,247.0,433.75,18.0,
27,2013-04-24,50,3,6264,1230.0,71.0,329.6842105263158,327.14336861035554,126.0,242.0,409.0,19.0,
28,2013-04-25,50,4,2248,494.0,81.0,249.77777777777777,164.1384916600748,90.0,232.0,383.0,9.0,
29,2013-04-27,50,6,3911,726.0,90.0,355.54545454545456,232.5851945573336,176.0,232.0,549.5,11.0,
30,2013-04-28,50,0,6349,787.0,71.0,276.0434782608696,207.1359848156124,131.0,191.0,378.0,23.0,
31,2013-04-29,50,1,5847,1826.0,40.0,343.94117647058823,449.665218605497,81.0,141.0,475.0,17.0,
32,2013-05-09,50,4,2698,887.0,50.0,224.83333333333331,234.4951378962253,100.75,141.0,261.25,12.0,
33,2013-05-10,50,5,17856,5647.0,50.0,992.0,1644.3605587154004,166.0,242.0,582.25,18.0,
34,2013-05-11,50,6,987,474.0,110.0,246.75,165.0845742844154,133.25,201.5,315.0,4.0,
35,2013-05-12,50,0,8041,807.0,70.0,287.17857142857144,191.08056349621685,160.75,257.0,338.0,28.0,
36,2013-05-13,50,1,14564,4226.0,50.0,485.4666666666666,790.0544605118768,83.5,211.5,459.0,30.0,
37,2013-05-14,50,2,5325,1019.0,71.0,332.8125,294.85119834700805,95.25,232.0,557.5,16.0,
38,2013-05-15,50,3,15249,2571.0,40.0,412.1351351351352,504.1633973537064,81.0,262.0,542.0,37.0,
39,2013-05-29,50,3,4547,2299.0,60.0,324.7857142857143,585.9984482220763,83.5,151.0,202.0,14.0,
40,2013-05-31,50,5,15655,5114.0,61.0,1739.4444444444443,1628.4873434502886,464.0,1503.0,2339.0,9.0,
41,2013-06-01,50,6,1442,383.0,81.0,240.33333333333331,135.07578119954246,118.75,262.0,352.75,6.0,
