,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-28,49,4,4438,1616.0,50.0,493.1111111111111,545.5823596040392,170.0,201.0,733.0,9.0,
1,2013-03-29,49,5,18527,4838.0,40.0,712.5769230769231,1049.3619841818904,130.25,291.0,776.25,26.0,0.0
2,2013-03-30,49,6,14398,5592.0,70.0,719.9,1265.3871427561735,120.75,211.0,628.25,20.0,0.0
3,2013-03-31,49,0,17669,4487.0,50.0,569.9677419354839,979.5527715534596,95.5,291.0,557.0,31.0,1.0
4,2013-04-01,49,1,3767,933.0,50.0,269.07142857142856,262.23667064041865,91.0,186.0,283.5,14.0,2.0
5,2013-04-02,49,2,12161,2700.0,51.0,368.5151515151515,542.9101629880929,121.0,221.0,392.0,33.0,2.0
6,2013-04-03,49,3,13210,3524.0,50.0,733.8888888888889,819.6967078197018,211.0,451.5,955.75,18.0,1.0
7,2013-04-04,49,4,9527,1345.0,61.0,381.08,333.4606323591038,170.0,260.0,452.0,25.0,0.0
8,2013-04-05,49,5,1907,914.0,70.0,381.4,370.9754708872272,70.0,241.0,612.0,5.0,1.0
9,2013-04-06,49,6,9959,3314.0,50.0,383.0384615384616,648.9784268075006,93.25,180.5,323.5,26.0,1.0
10,2013-04-07,49,0,3147,572.0,41.0,185.11764705882356,158.44947236932552,70.0,161.0,241.0,17.0,2.0
11,2013-04-08,49,1,15626,2851.0,50.0,488.3125,659.4700921340974,120.75,256.0,484.5,32.0,0.0
12,2013-04-09,49,2,6498,1466.0,50.0,240.66666666666663,350.30118908865137,70.5,111.0,196.0,27.0,2.0
13,2013-04-10,49,3,9760,3684.0,91.0,610.0,888.236304894893,188.25,312.0,519.5,16.0,2.0
14,2013-04-11,49,4,17893,3554.0,30.0,559.15625,851.9797479561468,80.75,145.5,519.75,32.0,2.0
15,2013-04-12,49,5,3208,1329.0,41.0,320.8,407.868660777516,80.0,116.0,359.25,10.0,1.0
16,2013-04-14,49,0,2658,1023.0,40.0,204.46153846153845,264.52713010975367,70.0,91.0,241.0,13.0,2.0
17,2013-04-15,49,1,14673,3375.0,30.0,407.5833333333333,675.032459537,87.75,151.0,403.75,36.0,2.0
18,2013-04-16,49,2,6514,935.0,60.0,283.2173913043478,267.3137340487151,85.5,161.0,382.0,23.0,1.0
