,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,45,1,4447,1553.0,141.0,1111.75,654.0649177770251,1026.0,1376.5,1462.25,4.0,
1,2013-04-02,45,2,42757,6516.0,71.0,1096.3333333333333,1468.6088894513198,191.5,435.0,1212.5,39.0,0.0
2,2013-04-03,45,3,35280,7135.0,61.0,1306.6666666666667,2072.672856297097,131.0,242.0,1043.5,27.0,2.0
3,2013-04-04,45,4,23685,5624.0,71.0,816.7241379310345,1158.5972706113114,152.0,495.0,826.0,29.0,2.0
4,2013-04-05,45,5,25234,3521.0,20.0,682.0,870.8137318368122,161.0,283.0,857.0,37.0,2.0
5,2013-04-06,45,6,14918,2793.0,60.0,1147.5384615384614,1048.8688045846195,121.0,1081.0,1936.0,13.0,1.0
6,2013-04-08,45,1,21726,4219.0,60.0,749.1724137931035,964.0809490673902,141.0,272.0,928.0,29.0,2.0
7,2013-04-09,45,2,12876,3308.0,50.0,559.8260869565217,811.9733903036877,136.0,201.0,494.0,23.0,1.0
8,2013-04-10,45,3,13301,1826.0,50.0,604.5909090909091,572.8204787416394,146.75,363.0,918.0,22.0,
9,2013-04-11,45,4,34240,3407.0,61.0,778.1818181818181,801.3919365334315,158.5,504.0,1260.25,44.0,
10,2013-04-12,45,5,31829,4015.0,61.0,795.725,953.6921232901324,151.0,429.0,1117.0,40.0,2.0
11,2013-04-13,45,6,31345,3752.0,41.0,870.6944444444445,997.1500193607334,136.75,348.0,989.25,36.0,2.0
12,2013-04-14,45,0,20619,10654.0,60.0,1718.25,3227.502358987941,194.25,413.0,852.25,12.0,2.0
13,2013-04-15,45,1,7899,1231.0,91.0,493.6875,388.9755294359788,169.25,378.0,763.75,16.0,
14,2013-04-16,45,2,4686,1159.0,80.0,292.875,295.92045665459943,106.0,166.0,360.5,16.0,2.0
15,2013-04-17,45,3,8018,4589.0,1634.0,2672.6666666666665,1661.544562548153,1714.5,1795.0,3192.0,3.0,
