,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-28,39,4,2430,474.0,40.0,173.57142857142858,142.46441622422734,81.0,126.0,191.0,14.0,
1,2013-03-29,39,5,5605,1028.0,50.0,243.69565217391303,234.45457687279384,111.0,141.0,312.5,23.0,
2,2013-04-02,39,2,5822,2229.0,61.0,291.1,471.5381214705764,91.0,171.5,259.5,20.0,1.0
3,2013-04-03,39,3,9330,1231.0,51.0,274.4117647058824,278.29667161709835,80.25,126.0,423.75,34.0,
4,2013-04-05,39,5,2742,1090.0,40.0,274.2,321.30145070046325,87.75,141.0,297.0,10.0,
5,2013-04-06,39,6,313,313.0,313.0,313.0,,313.0,313.0,313.0,1.0,
6,2013-04-09,39,2,1412,989.0,60.0,353.0,437.2604105869484,68.25,181.5,466.25,4.0,
7,2013-04-10,39,3,10711,1674.0,40.0,324.5757575757576,377.3044220439768,100.0,161.0,393.0,33.0,1.0
8,2013-04-11,39,4,1090,313.0,81.0,218.0,89.69671119946372,202.0,212.0,282.0,5.0,
9,2013-04-13,39,6,5495,1069.0,61.0,238.91304347826087,227.48324874262283,96.0,191.0,267.0,23.0,1.0
10,2013-04-14,39,0,8336,1210.0,61.0,268.9032258064516,297.2771271433116,80.5,151.0,292.5,31.0,
11,2013-04-15,39,1,6530,574.0,40.0,181.38888888888889,155.06390899566497,71.0,105.5,242.0,36.0,
12,2013-04-16,39,2,10714,888.0,60.0,232.91304347826087,185.04399790163487,103.5,151.0,297.25,46.0,1.0
13,2013-04-17,39,3,2700,352.0,40.0,150.0,87.50596618315267,72.75,141.0,191.75,18.0,1.0
14,2013-04-18,39,4,190,70.0,50.0,63.333333333333336,11.547005383792516,60.0,70.0,70.0,3.0,
15,2013-04-19,39,5,3717,2047.0,30.0,337.90909090909093,581.2131200421159,65.0,151.0,302.0,11.0,
16,2013-04-20,39,6,231,171.0,60.0,115.5,78.48885271170677,87.75,115.5,143.25,2.0,
17,2013-04-21,39,0,1835,555.0,61.0,305.8333333333333,204.0327588076647,146.25,302.0,466.0,6.0,
18,2013-04-22,39,1,13525,1492.0,61.0,386.4285714285714,370.31157673713926,121.0,242.0,630.0,35.0,
19,2013-04-23,39,2,1107,353.0,50.0,123.0,106.3332027167432,70.0,71.0,110.0,9.0,
20,2013-04-24,39,3,9668,858.0,40.0,254.42105263157896,188.24949396277376,113.5,186.5,383.0,38.0,
21,2013-04-25,39,4,7723,1129.0,40.0,234.03030303030303,234.87436599814444,90.0,131.0,282.0,33.0,1.0
