,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,20,3,11025,5744.0,60.0,1002.2727272727273,1647.341014538829,262.0,450.0,694.0,11.0,2.0
1,2013-03-28,20,4,19427,3066.0,51.0,626.6774193548387,903.572627115894,85.5,212.0,666.0,31.0,
2,2013-03-29,20,5,9984,3217.0,40.0,384.0,637.7713696929331,101.0,172.0,325.5,26.0,1.0
3,2013-03-30,20,6,10084,1432.0,40.0,315.125,346.1986889895231,97.75,156.5,403.25,32.0,
4,2013-04-01,20,1,13775,4549.0,30.0,551.0,915.3799302293374,131.0,272.0,514.0,25.0,
5,2013-04-02,20,2,20369,3903.0,40.0,484.9761904761905,698.5463473666439,100.25,293.0,438.25,42.0,
6,2013-04-03,20,3,8924,2723.0,60.0,405.6363636363636,651.407161492173,103.75,181.0,365.5,22.0,1.0
7,2013-04-04,20,4,17910,5002.0,71.0,663.3333333333334,1296.1695342579465,111.0,152.0,322.0,27.0,1.0
8,2013-04-05,20,5,8944,1402.0,20.0,298.1333333333333,308.64428061122885,83.25,146.5,502.25,30.0,
9,2013-04-06,20,6,13887,1290.0,61.0,338.7073170731707,309.81214016742786,100.0,202.0,534.0,41.0,1.0
10,2013-04-07,20,0,8892,1683.0,60.0,317.57142857142856,366.18528284962713,105.75,166.0,383.0,28.0,1.0
11,2013-04-08,20,1,14603,4448.0,30.0,429.5,767.4904500442276,108.25,211.5,474.25,34.0,1.0
12,2013-04-09,20,2,23598,6015.0,61.0,983.25,1501.3067134420226,151.0,248.5,1316.5,24.0,
13,2013-04-10,20,3,9882,4276.0,50.0,352.92857142857144,788.6353862760486,101.0,156.5,292.0,28.0,
14,2013-04-11,20,4,19658,9311.0,61.0,854.695652173913,1978.323358870578,146.0,283.0,533.5,23.0,1.0
15,2013-04-12,20,5,20553,3026.0,30.0,411.06,482.62240321148863,136.0,277.5,509.0,50.0,
16,2013-04-13,20,6,18444,2949.0,60.0,498.4864864864865,657.5367172519983,131.0,222.0,535.0,37.0,
17,2013-04-14,20,0,16611,1574.0,60.0,405.1463414634146,370.8678040067383,151.0,283.0,464.0,41.0,
18,2013-04-15,20,1,4294,1281.0,50.0,613.4285714285714,495.2106814756917,191.0,534.0,1023.5,7.0,
19,2013-04-20,20,6,6552,595.0,60.0,211.3548387096774,153.9747919600471,71.0,151.0,317.5,31.0,
20,2013-04-21,20,0,4158,848.0,61.0,277.2,235.90803292808823,81.0,212.0,408.5,15.0,
21,2013-04-22,20,1,6039,2067.0,31.0,262.5652173913044,433.2185912747592,70.5,101.0,252.0,23.0,
22,2013-04-23,20,2,11779,5748.0,50.0,619.9473684210526,1336.9216080103247,70.5,121.0,292.5,19.0,
23,2013-04-24,20,3,3408,614.0,30.0,189.33333333333331,173.84002111474925,71.0,116.0,219.25,18.0,
24,2013-04-25,20,4,18024,3581.0,70.0,600.8,795.3050336516952,108.5,272.0,529.0,30.0,
25,2013-04-26,20,5,14506,1563.0,61.0,381.7368421052632,325.09106285241825,126.0,293.0,532.5,38.0,
26,2013-04-27,20,6,3410,686.0,70.0,284.1666666666667,221.0741682756895,123.5,187.0,429.0,12.0,
27,2013-04-28,20,0,11131,3257.0,50.0,412.2592592592592,668.8828569736829,101.0,162.0,358.0,27.0,
28,2013-04-29,20,1,10186,3612.0,60.0,463.0,818.17939585981,106.0,217.0,350.25,22.0,
29,2013-04-30,20,2,3608,564.0,50.0,150.33333333333334,130.8296824008277,61.0,106.0,178.75,24.0,
30,2013-05-01,20,3,4327,1767.0,40.0,360.5833333333333,465.3658303535038,131.0,216.5,395.75,12.0,
31,2013-05-04,20,6,4571,1190.0,71.0,380.9166666666667,372.2519816989399,88.5,197.5,701.0,12.0,
32,2013-05-05,20,0,9031,3545.0,50.0,694.6923076923077,966.6948315967649,141.0,282.0,928.0,13.0,
33,2013-05-06,20,1,6191,1955.0,50.0,343.94444444444446,477.0324285711578,111.0,151.5,317.0,18.0,
34,2013-05-07,20,2,12925,5379.0,61.0,615.4761904761905,1146.3347076245932,111.0,283.0,495.0,21.0,
35,2013-05-08,20,3,6358,1563.0,51.0,397.375,467.6019496680198,81.0,186.5,581.75,16.0,
36,2013-05-10,20,5,2125,856.0,80.0,265.625,294.86894788799214,90.0,106.0,300.25,8.0,
37,2013-05-11,20,6,6404,3650.0,61.0,711.5555555555555,1182.1769232131787,70.0,283.0,424.0,9.0,
38,2013-05-13,20,1,887,313.0,60.0,147.83333333333334,95.2521215861708,81.0,121.0,183.5,6.0,
39,2013-05-14,20,2,5871,2703.0,40.0,652.3333333333334,856.7366865029185,191.0,333.0,585.0,9.0,
40,2013-05-15,20,3,8586,2612.0,40.0,505.05882352941177,626.3911987117391,101.0,383.0,495.0,17.0,
41,2013-05-16,20,4,1524,333.0,70.0,217.7142857142857,107.59602577188788,146.5,242.0,293.0,7.0,
42,2013-05-17,20,5,9542,6082.0,61.0,1363.142857142857,2135.1143161098294,120.5,1000.0,1079.0,7.0,
43,2013-05-18,20,6,17758,2693.0,40.0,572.8387096774194,559.3458141301732,171.5,363.0,741.0,31.0,
44,2013-05-19,20,0,5565,1502.0,91.0,795.0,577.8933004168388,322.5,736.0,1295.5,7.0,
45,2013-05-20,20,1,3940,524.0,61.0,164.16666666666666,117.38552857503596,100.0,131.0,172.0,24.0,
46,2013-05-21,20,2,6211,1140.0,50.0,365.3529411764706,312.51998759608773,81.0,322.0,484.0,17.0,
