,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,23,3,11645,3318.0,90.0,895.7692307692307,1130.8519026119316,235.0,357.0,756.0,13.0,1.0
1,2013-03-28,23,4,21695,3258.0,20.0,602.6388888888889,715.3117663060443,159.25,342.5,723.0,36.0,1.0
2,2013-03-29,23,5,8164,4004.0,70.0,544.2666666666667,990.1479302657376,101.0,141.0,600.0,15.0,1.0
3,2013-03-30,23,6,5860,1633.0,70.0,366.25,452.6987961106148,108.5,131.0,471.5,16.0,1.0
4,2013-03-31,23,0,2258,383.0,62.0,141.125,94.21031436808464,70.75,106.0,168.5,16.0,1.0
5,2013-04-01,23,1,10749,3621.0,50.0,467.3478260869565,744.2027221796523,121.0,202.0,519.5,23.0,2.0
6,2013-04-02,23,2,17033,4872.0,30.0,630.8518518518518,1026.4408148737784,85.5,205.0,771.5,27.0,1.0
7,2013-04-03,23,3,7407,847.0,90.0,411.5,234.6522458247273,193.5,423.5,621.75,18.0,1.0
8,2013-04-04,23,4,19384,3358.0,60.0,625.2903225806451,847.9888440126394,122.0,211.0,786.5,31.0,1.0
9,2013-04-05,23,5,17991,4327.0,70.0,719.64,978.9522409188304,121.0,403.0,947.0,25.0,1.0
10,2013-04-06,23,6,11090,1402.0,30.0,426.5384615384616,382.99339219043776,113.0,303.0,680.0,26.0,1.0
11,2013-04-07,23,0,13784,1554.0,21.0,382.8888888888889,393.8591320167858,111.0,216.5,555.0,36.0,1.0
12,2013-04-08,23,1,11416,2451.0,60.0,475.6666666666667,610.8284941580266,85.25,181.5,481.5,24.0,1.0
13,2013-04-09,23,2,13808,4730.0,50.0,627.6363636363636,1111.466622057564,80.25,156.5,584.75,22.0,1.0
14,2013-04-10,23,3,8018,5285.0,50.0,534.5333333333333,1326.9707643817212,80.0,141.0,252.5,15.0,1.0
15,2013-04-11,23,4,13648,3812.0,61.0,718.3157894736842,888.9656319210783,171.5,504.0,831.5,19.0,
16,2013-04-12,23,5,19239,3267.0,40.0,534.4166666666666,752.2516058948818,101.0,216.5,632.75,36.0,1.0
17,2013-04-13,23,6,10396,1926.0,50.0,433.1666666666667,483.9542438546515,118.25,227.0,567.5,24.0,1.0
18,2013-04-14,23,0,6796,2169.0,60.0,377.55555555555554,487.9090105894532,111.0,228.0,440.5,18.0,1.0
19,2013-04-15,23,1,13100,3701.0,40.0,436.6666666666667,739.2432912635467,83.5,227.0,358.0,30.0,
20,2013-04-16,23,2,9215,3237.0,70.0,438.8095238095238,683.9588159419848,131.0,242.0,424.0,21.0,
21,2013-04-17,23,3,7191,3036.0,60.0,449.4375,748.1554177887551,80.0,191.5,432.25,16.0,1.0
22,2013-04-18,23,4,9663,1553.0,50.0,357.8888888888889,364.2855318537215,136.0,201.0,449.0,27.0,1.0
23,2013-04-19,23,5,5614,1044.0,40.0,350.875,335.21135123978127,78.5,262.5,519.5,16.0,
24,2013-04-20,23,6,9920,1613.0,70.0,450.9090909090909,387.06759703613096,133.75,418.5,564.0,22.0,1.0
25,2013-04-21,23,0,20073,2439.0,51.0,557.5833333333334,602.248851033714,141.0,337.5,716.25,36.0,
26,2013-04-22,23,1,13788,3592.0,50.0,417.8181818181818,673.8005293921124,71.0,121.0,504.0,33.0,
27,2013-04-23,23,2,17303,3451.0,50.0,865.15,1080.4922014380395,78.5,378.5,1250.75,20.0,
28,2013-04-24,23,3,5394,1512.0,30.0,385.2857142857143,446.197684469982,78.5,206.5,511.25,14.0,
29,2013-04-25,23,4,19901,3313.0,40.0,710.75,830.8662870986144,98.5,333.0,1137.0,28.0,
30,2013-04-26,23,5,12995,4259.0,80.0,683.9473684210526,1052.1624543811456,121.0,172.0,726.0,19.0,1.0
31,2013-04-27,23,6,14090,1391.0,41.0,402.57142857142856,351.02189354497415,106.0,343.0,560.0,35.0,
32,2013-04-28,23,0,25558,8258.0,51.0,774.4848484848485,1466.7039817481095,162.0,363.0,697.0,33.0,
33,2013-04-29,23,1,9953,1926.0,50.0,414.7083333333333,461.59614186906487,121.0,236.5,514.5,24.0,
34,2013-04-30,23,2,5382,1180.0,31.0,336.375,360.6432909861673,85.0,166.5,466.25,16.0,1.0
35,2013-05-01,23,3,15785,2129.0,60.0,607.1153846153846,639.9637069036385,163.5,263.0,1033.5,26.0,1.0
36,2013-05-02,23,4,15604,1542.0,40.0,300.0769230769231,369.3463673367544,71.75,131.0,299.5,52.0,
37,2013-05-03,23,5,9692,1655.0,30.0,403.8333333333333,457.2121253162824,100.75,167.0,560.0,24.0,
38,2013-05-04,23,6,12698,2461.0,61.0,604.6666666666666,601.7149103465305,151.0,554.0,857.0,21.0,
39,2013-05-05,23,0,3799,615.0,60.0,211.05555555555557,166.1715882214109,70.25,141.0,297.0,18.0,
40,2013-05-06,23,1,9542,2188.0,30.0,561.2941176470588,652.7574937051548,102.0,242.0,1089.0,17.0,
41,2013-05-07,23,2,17019,3641.0,61.0,654.5769230769231,822.6532281867943,194.5,343.0,732.75,26.0,
42,2013-05-08,23,3,20100,2682.0,40.0,379.245283018868,488.98041118780935,91.0,212.0,332.0,53.0,
43,2013-05-09,23,4,3135,958.0,71.0,241.15384615384616,237.7950259340476,101.0,161.0,232.0,13.0,
44,2013-05-10,23,5,9383,3906.0,70.0,938.3,1213.9375830558815,173.75,419.0,1116.75,10.0,
45,2013-05-11,23,6,14771,3136.0,40.0,509.3448275862069,757.1446019591383,121.0,252.0,393.0,29.0,
46,2013-05-12,23,0,3863,1048.0,40.0,275.92857142857144,308.27471871336155,83.5,106.0,391.0,14.0,
47,2013-05-13,23,1,4150,625.0,40.0,188.63636363636363,146.65071735396623,73.5,156.0,217.0,22.0,
48,2013-05-14,23,2,6899,1393.0,70.0,313.59090909090907,327.5203605580676,93.5,166.0,403.75,22.0,
49,2013-05-15,23,3,5994,2492.0,40.0,499.5,683.6036198638134,71.0,284.0,554.25,12.0,
50,2013-05-16,23,4,3558,1966.0,100.0,508.2857142857143,665.87228862741,161.0,182.0,494.0,7.0,
51,2013-05-17,23,5,2744,252.0,40.0,124.72727272727272,58.5305632966815,73.25,116.0,176.25,22.0,
52,2013-05-18,23,6,3431,353.0,40.0,163.38095238095238,111.77543387993455,71.0,121.0,272.0,21.0,
53,2013-05-19,23,0,9278,1695.0,70.0,545.7647058823529,537.0296231833684,101.0,222.0,1049.0,17.0,
54,2013-05-20,23,1,5164,1785.0,50.0,286.8888888888889,424.1015262589413,71.0,100.5,325.25,18.0,
55,2013-05-21,23,2,4288,1210.0,70.0,225.68421052631575,258.524241853121,111.0,141.0,222.0,19.0,
56,2013-05-22,23,3,2421,463.0,51.0,186.23076923076923,114.8754063076992,101.0,182.0,202.0,13.0,
57,2013-05-23,23,4,8939,4862.0,70.0,993.2222222222222,1599.9314655460853,90.0,101.0,1000.0,9.0,
