,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,54,3,13455,4012.0,40.0,791.4705882352941,1086.76648352159,161.0,253.0,1241.0,17.0,
1,2013-03-28,54,4,13221,1334.0,70.0,388.8529411764706,363.319221217704,135.75,232.0,457.25,34.0,1.0
2,2013-03-29,54,5,17843,3822.0,57.0,849.6666666666666,938.8098494015352,251.0,514.0,1119.0,21.0,
3,2013-03-30,54,6,49565,10438.0,81.0,1501.969696969697,2134.5124807091274,382.0,535.0,1689.0,33.0,1.0
4,2013-03-31,54,0,55557,7191.0,50.0,1234.6,1501.7666021298803,222.0,706.0,1967.0,45.0,
5,2013-04-01,54,1,24536,2833.0,50.0,743.5151515151515,811.9308052880846,160.0,292.0,1159.0,33.0,
6,2013-04-02,54,2,20885,3632.0,40.0,720.1724137931035,878.5843348805719,142.0,413.0,867.0,29.0,
7,2013-04-03,54,3,2742,565.0,50.0,210.92307692307693,133.38132149246732,120.0,202.0,242.0,13.0,
8,2013-04-04,54,4,24210,5840.0,70.0,1052.608695652174,1657.5194977361489,91.0,240.0,811.5,23.0,1.0
9,2013-04-05,54,5,5157,3875.0,62.0,736.7142857142857,1391.9399788647154,101.0,191.0,413.5,7.0,1.0
10,2013-04-06,54,6,12473,3267.0,61.0,890.9285714285714,891.1836091820388,201.75,705.5,1311.0,14.0,1.0
11,2013-04-07,54,0,10408,4388.0,90.0,743.4285714285714,1182.900133263466,164.5,251.5,696.0,14.0,
12,2013-04-08,54,1,4560,2509.0,60.0,1520.0,1290.6513859288264,1025.5,1991.0,2250.0,3.0,
13,2013-04-09,54,2,20161,3701.0,50.0,468.86046511627904,599.5834896149378,121.0,313.0,590.0,43.0,
14,2013-04-10,54,3,17956,3460.0,60.0,408.09090909090907,570.9429498719261,120.75,237.5,417.0,44.0,1.0
15,2013-04-11,54,4,14822,3459.0,50.0,871.8823529411765,1009.263771416629,212.0,443.0,1261.0,17.0,1.0
16,2013-04-12,54,5,4756,928.0,40.0,365.84615384615387,322.1952943360714,71.0,293.0,666.0,13.0,1.0
17,2013-04-13,54,6,13076,4838.0,60.0,653.8,1054.4249917172365,202.0,337.5,585.5,20.0,2.0
18,2013-04-15,54,1,16237,5919.0,60.0,773.1904761904761,1262.643996502879,121.0,433.0,767.0,21.0,1.0
19,2013-04-16,54,2,2836,544.0,60.0,189.06666666666663,154.83053716271618,91.0,111.0,212.0,15.0,1.0
20,2013-04-17,54,3,1279,423.0,80.0,255.8,152.86824392266695,121.0,272.0,383.0,5.0,2.0
21,2013-04-18,54,4,18633,2643.0,30.0,388.1875,455.4346839336978,118.5,287.0,408.75,48.0,
22,2013-04-19,54,5,21267,2814.0,50.0,518.7073170731708,666.2534894431112,131.0,222.0,623.0,41.0,
23,2013-04-20,54,6,29595,4448.0,40.0,548.0555555555555,734.9821052029454,146.25,283.0,642.5,54.0,
24,2013-04-21,54,0,28399,3948.0,30.0,645.4318181818181,886.2190499788721,146.0,302.0,544.5,44.0,
25,2013-04-22,54,1,4885,1465.0,60.0,348.92857142857144,380.39098595760936,152.0,206.5,419.0,14.0,
26,2013-04-23,54,2,1200,332.0,51.0,171.42857142857142,118.4523211294417,65.5,151.0,267.5,7.0,1.0
27,2013-04-24,54,3,7548,2460.0,30.0,580.6153846153846,717.6800051162006,90.0,288.0,783.0,13.0,
28,2013-04-25,54,4,27167,3892.0,61.0,532.6862745098039,728.5398682349808,126.5,241.0,570.5,51.0,
29,2013-04-26,54,5,20125,3823.0,51.0,457.3863636363636,768.294735593026,98.5,217.0,385.5,44.0,
30,2013-04-27,54,6,25975,3711.0,51.0,564.6739130434783,761.1932461412243,143.5,252.0,653.5,46.0,
31,2013-04-28,54,0,25948,3551.0,70.0,837.0322580645161,835.9030439738398,141.0,665.0,1180.0,31.0,
32,2013-04-29,54,1,22845,1510.0,31.0,407.94642857142856,388.4232190252303,128.5,287.0,544.25,56.0,
33,2013-04-30,54,2,33112,3883.0,40.0,649.2549019607843,755.5062367217694,181.0,343.0,913.0,51.0,0.0
34,2013-05-01,54,3,11015,2300.0,61.0,524.5238095238095,631.5313625662321,118.0,214.0,615.0,21.0,
35,2013-05-02,54,4,6149,2985.0,60.0,683.2222222222222,963.347001056444,121.0,171.0,1059.0,9.0,1.0
36,2013-05-03,54,5,16507,3167.0,70.0,434.39473684210526,589.1186059389419,143.5,206.5,390.5,38.0,
37,2013-05-04,54,6,21724,3430.0,41.0,835.5384615384615,868.0344339146568,136.0,554.0,1260.75,26.0,
38,2013-05-05,54,0,11229,1196.0,50.0,350.90625,309.11354625089865,121.0,202.0,582.5,32.0,
39,2013-05-06,54,1,18984,1260.0,50.0,412.69565217391306,340.64695765330725,152.0,293.0,617.0,46.0,
40,2013-05-07,54,2,5241,2198.0,101.0,748.7142857142857,790.8669745466499,210.0,283.0,1119.5,7.0,
41,2013-05-08,54,3,25096,4507.0,60.0,660.421052631579,805.7829374263955,163.75,484.0,724.25,38.0,
42,2013-05-09,54,4,11587,2482.0,60.0,681.5882352941177,706.1649115843559,179.0,360.0,1223.0,17.0,1.0
43,2013-05-29,54,3,45293,2951.0,40.0,838.7592592592592,878.9673172103553,171.0,449.0,1310.25,54.0,
44,2013-05-30,54,4,9957,2236.0,60.0,585.7058823529412,697.9652359453407,157.0,262.0,494.0,17.0,
