,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,16,3,21485,3550.0,40.0,740.8620689655172,803.9418388761507,201.0,403.0,918.0,29.0,1.0
1,2013-03-28,16,4,29824,4993.0,61.0,1065.142857142857,1347.6796716410388,130.75,438.5,1366.75,28.0,1.0
2,2013-03-29,16,5,27317,8375.0,50.0,881.1935483870968,1874.894440039312,90.5,222.0,630.5,31.0,1.0
3,2013-03-30,16,6,24311,2097.0,50.0,476.6862745098039,557.8039616279568,100.5,242.0,549.5,51.0,1.0
4,2013-03-31,16,0,19829,2563.0,61.0,566.5428571428571,718.4276271568242,136.5,334.0,565.0,35.0,2.0
5,2013-04-01,16,1,28369,6153.0,50.0,886.53125,1229.258994846607,108.5,322.5,1311.0,32.0,
6,2013-04-02,16,2,21609,2906.0,40.0,527.0487804878048,652.8817255529332,111.0,272.0,757.0,41.0,1.0
7,2013-04-03,16,3,22897,5093.0,51.0,1090.3333333333333,1416.4939580998337,231.0,423.0,1290.0,21.0,1.0
8,2013-04-04,16,4,19923,2945.0,40.0,553.4166666666666,788.2419271481858,98.5,262.0,524.0,36.0,1.0
9,2013-04-05,16,5,22260,4014.0,40.0,795.0,1148.4663203110872,108.5,363.0,842.25,28.0,1.0
10,2013-04-06,16,6,19112,2109.0,40.0,434.3636363636364,431.1693721545441,146.0,277.0,564.5,44.0,2.0
11,2013-04-07,16,0,23901,4034.0,40.0,645.972972972973,880.817785623946,80.0,222.0,1019.0,37.0,1.0
12,2013-04-08,16,1,21362,4115.0,60.0,647.3333333333334,1095.7137704102593,101.0,132.0,343.0,33.0,1.0
13,2013-04-09,16,2,15041,1372.0,61.0,366.8536585365854,280.86816845057484,171.0,283.0,506.0,41.0,1.0
14,2013-04-10,16,3,24780,4368.0,40.0,669.7297297297297,947.2248837950156,141.0,353.0,696.0,37.0,1.0
15,2013-04-11,16,4,16422,3872.0,111.0,966.0,1109.2459713697408,293.0,454.0,1442.0,17.0,1.0
16,2013-04-12,16,5,11478,3782.0,61.0,573.9,890.0649237112159,91.0,217.0,519.5,20.0,1.0
17,2013-04-13,16,6,11101,1472.0,50.0,358.0967741935484,406.5399820303623,80.5,141.0,524.5,31.0,1.0
18,2013-04-14,16,0,15935,2614.0,51.0,306.4423076923077,416.3952408545695,91.0,167.0,357.75,52.0,1.0
