,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,35,3,2542,1695.0,101.0,423.6666666666667,626.1845308426795,123.5,181.5,254.5,6.0,
1,2013-03-28,35,4,8249,3419.0,131.0,1374.8333333333333,1215.985594761166,496.5,1175.0,1852.75,6.0,
2,2013-03-29,35,5,18690,4235.0,40.0,566.3636363636364,814.908960336284,121.0,302.0,565.0,33.0,1.0
3,2013-03-30,35,6,9702,3339.0,60.0,882.0,1165.3958983967636,136.0,303.0,1079.5,11.0,2.0
4,2013-03-31,35,0,9125,1452.0,101.0,536.7647058823529,365.63857315178143,313.0,383.0,787.0,17.0,2.0
5,2013-04-01,35,1,12619,4260.0,40.0,407.06451612903226,785.1875756991179,81.0,181.0,333.0,31.0,
6,2013-04-02,35,2,34109,3581.0,50.0,921.8648648648648,905.8620866998024,302.0,565.0,1240.0,37.0,1.0
7,2013-04-03,35,3,22338,2440.0,30.0,519.4883720930233,574.8343186599001,101.0,332.0,690.5,43.0,1.0
8,2013-04-04,35,4,14611,5587.0,61.0,859.4705882352941,1416.5064471105957,181.0,373.0,787.0,17.0,2.0
9,2013-04-05,35,5,22873,4712.0,70.0,914.92,1442.4110868033888,101.0,262.0,615.0,25.0,2.0
10,2013-04-06,35,6,22448,5323.0,60.0,801.7142857142857,1147.1499581375692,136.75,383.0,948.0,28.0,2.0
11,2013-04-07,35,0,4184,2602.0,60.0,697.3333333333334,994.912592475674,105.25,222.0,814.25,6.0,
12,2013-04-08,35,1,14089,1583.0,41.0,426.93939393939394,425.1736365440845,151.0,252.0,534.0,33.0,
13,2013-04-09,35,2,15431,1372.0,40.0,385.775,338.0067126855809,138.5,292.5,489.0,40.0,2.0
14,2013-04-10,35,3,20627,5117.0,70.0,825.08,1101.7813954380124,181.0,454.0,1018.0,25.0,1.0
15,2013-04-11,35,4,21420,3359.0,60.0,738.6206896551724,928.7538276711398,111.0,383.0,978.0,29.0,2.0
16,2013-04-12,35,5,14785,2319.0,40.0,476.9354838709677,452.51032662131,197.0,373.0,600.0,31.0,1.0
17,2013-04-13,35,6,19310,4719.0,81.0,715.1851851851852,984.6249202707768,146.5,343.0,842.0,27.0,1.0
18,2013-04-14,35,0,4767,1049.0,70.0,476.7,436.3125918166673,95.25,275.5,935.0,10.0,2.0
19,2013-04-15,35,1,847,353.0,50.0,169.4,120.3465828347444,81.0,151.0,212.0,5.0,1.0
20,2013-04-16,35,2,3017,1583.0,41.0,335.22222222222223,517.0241236581176,71.0,101.0,212.0,9.0,1.0
21,2013-04-17,35,3,15691,2682.0,40.0,435.8611111111111,601.0397254652155,81.0,116.0,753.75,36.0,
