,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,43,1,6542,746.0,40.0,297.3636363636364,200.9320059016756,141.25,257.0,438.75,22.0,0.0
1,2013-04-02,43,2,25753,4790.0,31.0,628.1219512195122,832.3135585559673,111.0,352.0,867.0,41.0,1.0
2,2013-04-03,43,3,20927,2420.0,81.0,804.8846153846154,747.0088260213839,171.0,458.5,1454.25,26.0,1.0
3,2013-04-04,43,4,20979,3308.0,80.0,839.16,931.2195713149504,162.0,403.0,1341.0,25.0,1.0
4,2013-04-05,43,5,20682,4730.0,60.0,574.5,862.3873342563156,131.0,232.0,615.25,36.0,1.0
5,2013-04-06,43,6,25674,3571.0,30.0,503.4117647058824,670.7384639774459,116.0,212.0,656.5,51.0,1.0
6,2013-04-07,43,0,27403,3431.0,70.0,498.2363636363637,647.6854507379668,115.5,282.0,464.0,55.0,1.0
7,2013-04-08,43,1,12597,2401.0,81.0,787.3125,691.2151347446032,191.75,615.5,1106.75,16.0,1.0
8,2013-04-09,43,2,32668,17236.0,71.0,1166.7142857142858,3196.6545574691613,161.0,287.5,1006.5,28.0,1.0
9,2013-04-10,43,3,15505,1917.0,81.0,775.25,607.7562595750303,262.0,574.5,1444.5,20.0,1.0
10,2013-04-11,43,4,19821,2148.0,61.0,535.7027027027027,516.8007817796409,141.0,434.0,696.0,37.0,
11,2013-04-12,43,5,15864,2514.0,41.0,396.6,527.9098505013998,88.5,157.0,489.0,40.0,1.0
12,2013-04-13,43,6,18311,3116.0,71.0,704.2692307692307,845.5083941720418,103.5,348.5,801.75,26.0,1.0
13,2013-04-14,43,0,15096,2453.0,51.0,397.2631578947368,474.32066267284506,93.25,232.0,492.25,38.0,1.0
14,2013-04-15,43,1,32475,4219.0,60.0,649.5,818.5594676264005,161.0,343.0,743.5,50.0,1.0
15,2013-04-16,43,2,43848,15989.0,70.0,1289.6470588235295,2728.5004526557445,315.5,620.0,1369.25,34.0,0.0
16,2013-04-17,43,3,18830,2694.0,40.0,538.0,701.5882402260812,112.5,274.0,565.0,35.0,1.0
17,2013-04-18,43,4,21482,5423.0,60.0,671.3125,951.9109282504224,201.25,443.5,802.0,32.0,0.0
18,2013-04-19,43,5,34757,4204.0,71.0,808.3023255813954,900.5941037761503,221.5,474.0,1001.5,43.0,
19,2013-04-20,43,6,29197,4811.0,60.0,884.7575757575758,1149.940488414048,172.0,322.0,1180.0,33.0,
20,2013-04-21,43,0,36880,4255.0,50.0,768.3333333333334,955.1623307135728,211.75,428.0,883.25,48.0,
21,2013-04-22,43,1,8779,1169.0,80.0,302.7241379310345,262.1554741195336,111.0,222.0,353.0,29.0,1.0
22,2013-04-23,43,2,40603,12521.0,71.0,725.0535714285714,1681.0117669767471,198.75,368.0,640.25,56.0,0.0
23,2013-04-24,43,3,13979,3088.0,50.0,423.6060606060606,559.7226399853067,131.0,252.0,524.0,33.0,
24,2013-04-25,43,4,25982,2794.0,40.0,721.7222222222222,629.4968335838263,236.25,620.0,1099.0,36.0,0.0
25,2013-04-26,43,5,10624,1958.0,71.0,817.2307692307693,633.1090156055477,343.0,605.0,1373.0,13.0,2.0
26,2013-04-28,43,0,8896,2108.0,50.0,317.7142857142857,459.48827068758885,128.5,183.0,254.5,28.0,
27,2013-04-29,43,1,11393,1746.0,50.0,495.3478260869565,458.26685444337227,162.0,333.0,651.5,23.0,0.0
