,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,57,3,16582,3308.0,70.0,975.4117647058824,1079.486513279782,191.0,402.0,1291.0,17.0,2.0
1,2013-03-28,57,4,31421,8662.0,51.0,1122.178571428571,1751.435391298857,126.0,367.5,1289.75,28.0,2.0
2,2013-03-29,57,5,27552,11678.0,81.0,2119.3846153846152,3343.07379862858,132.0,373.0,4053.0,13.0,2.0
3,2013-03-30,57,6,25186,4717.0,61.0,1007.44,1209.3075870100215,262.0,544.0,1320.0,25.0,
4,2013-03-31,57,0,24627,5390.0,60.0,879.5357142857143,1179.000407820206,156.75,272.0,1290.25,28.0,2.0
5,2013-04-01,57,1,18922,5101.0,61.0,860.0909090909091,1284.1657254379634,153.5,307.0,880.25,22.0,
6,2013-04-02,57,2,18960,3833.0,40.0,632.0,904.9002231147384,93.25,186.5,809.0,30.0,1.0
7,2013-04-03,57,3,18515,3747.0,60.0,617.1666666666666,847.9284323790433,128.5,227.0,688.25,30.0,1.0
8,2013-04-04,57,4,19086,10164.0,61.0,829.8260869565217,2076.162602061223,126.0,242.0,544.5,23.0,1.0
9,2013-04-05,57,5,12752,1321.0,60.0,344.64864864864865,340.6997061780209,101.0,191.0,473.0,37.0,1.0
10,2013-04-06,57,6,6477,1210.0,41.0,281.60869565217394,262.4767936288385,126.0,191.0,352.5,23.0,1.0
11,2013-04-07,57,0,4081,1078.0,50.0,291.5,322.92050700776787,131.0,151.0,264.5,14.0,
12,2013-04-08,57,1,14974,4478.0,50.0,440.4117647058824,937.7040018091596,80.25,165.5,352.75,34.0,1.0
13,2013-04-09,57,2,23873,4739.0,61.0,852.6071428571429,1104.641967781474,143.5,428.0,1015.5,28.0,1.0
14,2013-04-10,57,3,32292,5415.0,71.0,787.609756097561,1069.5093005217109,182.0,393.0,877.0,41.0,2.0
15,2013-04-11,57,4,26751,3782.0,41.0,955.3928571428572,1131.430243321543,177.75,494.5,1096.75,28.0,1.0
16,2013-04-12,57,5,22814,3569.0,60.0,600.3684210526316,700.8033005079565,123.5,463.0,821.75,38.0,1.0
17,2013-04-13,57,6,31440,6851.0,50.0,982.5,1557.9614057913898,106.0,292.0,1139.25,32.0,1.0
18,2013-04-14,57,0,25365,4648.0,31.0,563.6666666666666,961.592381984648,111.0,171.0,444.0,45.0,1.0
19,2013-04-15,57,1,17236,4335.0,41.0,556.0,1032.5104680663856,95.5,151.0,348.0,31.0,1.0
20,2013-04-16,57,2,24164,9356.0,40.0,690.4,1581.033805494888,120.5,272.0,549.0,35.0,1.0
21,2013-04-17,57,3,20470,3509.0,50.0,476.04651162790697,648.7225525339111,111.0,212.0,564.5,43.0,1.0
22,2013-04-18,57,4,17282,4498.0,60.0,595.9310344827586,982.7971717440874,101.0,222.0,475.0,29.0,1.0
23,2013-04-19,57,5,28974,5062.0,60.0,1034.7857142857142,1336.871676080722,105.25,423.5,1446.5,28.0,
24,2013-04-20,57,6,32508,6172.0,60.0,1250.3076923076924,1667.7944422315545,153.75,307.5,1837.25,26.0,1.0
25,2013-04-21,57,0,23685,9962.0,50.0,1127.857142857143,2312.5545028326205,223.0,414.0,584.0,21.0,1.0
26,2013-04-22,57,1,21112,3367.0,61.0,781.925925925926,947.81310742661,141.0,252.0,1084.0,27.0,
27,2013-04-23,57,2,20272,5817.0,60.0,653.9354838709677,1174.091022464723,161.0,262.0,448.5,31.0,0.0
28,2013-04-24,57,3,28155,4052.0,60.0,586.5625,698.4711543488728,176.75,338.0,827.0,48.0,0.0
29,2013-04-25,57,4,23516,2863.0,40.0,587.9,672.6928205126251,98.5,388.0,715.5,40.0,0.0
30,2013-04-26,57,5,21406,5212.0,40.0,891.9166666666666,1390.972256675373,105.75,368.0,690.25,24.0,0.0
31,2013-04-27,57,6,25568,7633.0,60.0,881.6551724137931,1601.0809133622838,131.0,262.0,575.0,29.0,
32,2013-04-28,57,0,22970,3306.0,50.0,675.5882352941177,841.3294716443717,80.25,473.5,728.5,34.0,
33,2013-04-29,57,1,10528,3760.0,70.0,501.3333333333333,881.1880805669884,90.0,151.0,272.0,21.0,0.0
34,2013-04-30,57,2,23593,4518.0,40.0,524.2888888888889,800.4833091844129,131.0,272.0,503.0,45.0,1.0
35,2013-05-01,57,3,25536,2944.0,40.0,543.3191489361702,694.9070662414533,111.0,272.0,524.0,47.0,1.0
36,2013-05-02,57,4,19538,6896.0,50.0,610.5625,1283.862994838674,110.75,211.5,440.75,32.0,0.0
37,2013-05-03,57,5,14758,4750.0,201.0,1475.8,1501.5378635104596,307.25,1094.0,1862.0,10.0,1.0
38,2013-05-04,57,6,18471,3611.0,40.0,559.7272727272727,773.1223331695022,91.0,303.0,605.0,33.0,
39,2013-05-05,57,0,19097,3753.0,20.0,489.6666666666667,636.8842881491332,191.0,292.0,630.0,39.0,
40,2013-05-06,57,1,11801,1825.0,60.0,590.05,569.9169353141691,123.5,353.5,1097.5,20.0,0.0
41,2013-05-07,57,2,15805,1925.0,40.0,316.1,343.40142809302137,101.0,216.5,403.25,50.0,1.0
42,2013-05-08,57,3,16343,3450.0,50.0,398.609756097561,562.7231058899563,141.0,232.0,545.0,41.0,1.0
43,2013-05-09,57,4,24978,5435.0,50.0,1040.75,1534.5224225202417,118.25,292.5,1163.25,24.0,2.0
44,2013-05-10,57,5,13478,2570.0,30.0,434.7741935483871,598.2340517265472,121.0,232.0,408.0,31.0,
45,2013-05-11,57,6,26376,4303.0,60.0,561.1914893617021,758.3171482416171,141.0,251.0,731.0,47.0,
46,2013-05-12,57,0,22119,6181.0,40.0,670.2727272727273,1242.790440720178,90.0,161.0,634.0,33.0,
47,2013-05-13,57,1,29266,7884.0,50.0,680.6046511627907,1298.1478039615645,161.5,302.0,529.0,43.0,
48,2013-05-14,57,2,18475,3237.0,60.0,615.8333333333334,746.4397836227064,138.5,327.5,681.0,30.0,1.0
49,2013-05-15,57,3,19914,3237.0,60.0,452.59090909090907,689.7134328475248,87.5,156.0,481.5,44.0,1.0
