,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,25,3,12808,3792.0,50.0,914.8571428571428,1041.2004800039422,183.75,484.5,1301.0,14.0,
1,2013-03-28,25,4,28790,6154.0,70.0,1439.5,1919.4048282571453,299.5,585.5,1416.75,20.0,1.0
2,2013-03-29,25,5,24303,7150.0,51.0,1104.6818181818182,1809.298716718814,126.0,357.5,975.25,22.0,1.0
3,2013-03-30,25,6,17008,1767.0,60.0,347.1020408163265,327.5867725312104,131.0,242.0,423.0,49.0,2.0
4,2013-03-31,25,0,39941,4125.0,71.0,1901.952380952381,1218.2573815163396,968.0,1926.0,2905.0,21.0,
5,2013-04-01,25,1,17155,4075.0,91.0,953.0555555555557,1025.679199487558,299.75,499.0,1309.0,18.0,1.0
6,2013-04-02,25,2,23135,2391.0,71.0,405.87719298245617,469.2514202039335,121.0,282.0,434.0,57.0,
7,2013-04-03,25,3,29502,5432.0,51.0,983.4,1374.4737325170352,192.0,333.0,1247.25,30.0,1.0
8,2013-04-04,25,4,30056,4528.0,60.0,969.548387096774,1088.4797299815211,186.5,524.0,1427.0,31.0,2.0
9,2013-04-05,25,5,35571,6344.0,60.0,1077.909090909091,1300.4228245948595,333.0,656.0,1452.0,33.0,1.0
10,2013-04-06,25,6,14816,4578.0,60.0,705.5238095238095,1141.836092398888,181.0,303.0,484.0,21.0,2.0
11,2013-04-07,25,0,28129,5104.0,70.0,721.2564102564103,1215.4492502330313,151.0,252.0,499.5,39.0,
12,2013-04-08,25,1,21716,6334.0,60.0,678.625,1266.7375100449335,135.75,307.5,605.0,32.0,1.0
13,2013-04-09,25,2,10689,4145.0,80.0,668.0625,971.8885031216288,242.0,358.5,763.5,16.0,2.0
14,2013-04-10,25,3,28427,6763.0,90.0,1496.157894736842,1843.1510839127252,176.5,756.0,2144.0,19.0,
15,2013-04-11,25,4,22570,5395.0,60.0,981.304347826087,1520.9624774160309,166.5,332.0,922.5,23.0,
16,2013-04-12,25,5,17443,2895.0,61.0,622.9642857142857,700.0893848826712,257.0,383.0,733.0,28.0,0.0
17,2013-04-13,25,6,53228,24125.0,70.0,1901.0,4525.333366070844,229.5,600.0,1737.25,28.0,
18,2013-04-14,25,0,8996,4044.0,71.0,599.7333333333333,989.1446858391392,131.0,313.0,549.5,15.0,
19,2013-04-15,25,1,39926,7442.0,50.0,798.52,1238.3392143495732,156.75,489.0,731.0,50.0,0.0
20,2013-04-16,25,2,11419,2141.0,60.0,634.3888888888889,674.5527615424721,136.25,302.5,1104.25,18.0,2.0
21,2013-04-17,25,3,16915,3923.0,71.0,1208.2142857142858,1243.64947934397,217.0,711.5,1827.5,14.0,
22,2013-04-18,25,4,27442,3217.0,50.0,1016.3703703703704,1027.6839213324504,166.5,504.0,2112.0,27.0,1.0
23,2013-04-19,25,5,22238,2443.0,41.0,570.2051282051282,590.6556650958761,146.0,403.0,807.0,39.0,
24,2013-04-20,25,6,18881,5407.0,60.0,1716.4545454545455,1884.6390298216984,206.5,1281.0,2778.0,11.0,
25,2013-04-21,25,0,26535,15341.0,30.0,1263.571428571429,3281.8321037406618,141.0,292.0,796.0,21.0,
26,2013-04-22,25,1,35464,4720.0,70.0,709.28,974.4339443167684,171.0,368.0,686.5,50.0,
27,2013-04-23,25,2,35428,4377.0,60.0,1107.125,1079.172016842303,343.0,812.0,1368.75,32.0,
28,2013-04-24,25,3,38993,8714.0,101.0,2052.2631578947367,2494.393354039888,429.0,1120.0,2622.0,19.0,
29,2013-04-26,25,5,27591,4206.0,40.0,919.7,1301.0971007258615,86.0,433.0,592.5,30.0,
30,2013-04-27,25,6,11023,1987.0,60.0,423.96153846153845,430.039670799728,123.5,288.0,526.75,26.0,
31,2013-04-28,25,0,4144,2975.0,60.0,592.0,1058.5288533305709,105.5,162.0,368.0,7.0,
32,2013-04-29,25,1,26237,4084.0,81.0,846.3548387096774,896.8793508005817,257.0,413.0,1189.0,31.0,
33,2013-04-30,25,2,19242,6658.0,60.0,1069.0,1512.1181092992003,227.0,600.0,1350.0,18.0,
34,2013-05-01,25,3,9513,4025.0,62.0,1585.5,1637.4212347468808,413.75,953.0,2702.75,6.0,
35,2013-05-02,25,4,252,252.0,252.0,252.0,,252.0,252.0,252.0,1.0,
36,2013-05-03,25,5,21301,5032.0,50.0,788.925925925926,1053.097991127786,202.0,343.0,1124.0,27.0,
37,2013-05-04,25,6,1484,1171.0,142.0,494.6666666666667,585.9012999928685,156.5,171.0,671.0,3.0,
38,2013-05-05,25,0,29808,3309.0,60.0,608.3265306122449,632.8809257328448,222.0,434.0,796.0,49.0,
39,2013-05-06,25,1,14538,4456.0,151.0,1321.6363636363635,1483.3256737970437,237.0,678.0,1817.5,11.0,
40,2013-05-13,25,1,756,514.0,71.0,252.0,232.34241971710637,121.0,171.0,342.5,3.0,
41,2013-05-15,25,3,24314,3751.0,91.0,1057.1304347826087,917.3929615218348,443.5,907.0,1361.5,23.0,
42,2013-05-16,25,4,3712,1674.0,50.0,928.0,692.6206272797059,587.75,994.0,1334.25,4.0,
43,2013-05-24,25,5,5368,5368.0,5368.0,5368.0,,5368.0,5368.0,5368.0,1.0,
44,2013-05-25,25,6,10182,4891.0,70.0,462.8181818181818,1030.5410800879886,116.0,171.0,262.0,22.0,
45,2013-05-26,25,0,7435,1191.0,60.0,437.3529411764706,359.9499863134583,171.0,334.0,696.0,17.0,
46,2013-05-27,25,1,6213,1341.0,71.0,388.3125,345.28668644089555,146.75,277.5,446.5,16.0,
47,2013-05-28,25,2,1219,342.0,30.0,152.375,103.01863562343604,80.75,131.0,192.0,8.0,
48,2013-05-29,25,3,8733,1372.0,71.0,415.8571428571428,355.90325732062155,162.0,303.0,524.0,21.0,
