,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,4,3,25142,3469.0,60.0,613.219512195122,753.3793371268928,192.0,343.0,696.0,41.0,1.0
1,2013-03-28,4,4,25256,3328.0,60.0,682.5945945945946,715.055338163863,192.0,413.0,917.0,37.0,1.0
2,2013-03-29,4,5,28051,4280.0,82.0,719.2564102564103,844.3085217454801,146.5,403.0,983.5,39.0,1.0
3,2013-03-30,4,6,17375,2321.0,50.0,526.5151515151515,528.2178244585823,131.0,323.0,716.0,33.0,1.0
4,2013-03-31,4,0,26301,4276.0,51.0,710.8378378378378,888.6487092932327,181.0,434.0,767.0,37.0,1.0
5,2013-04-01,4,1,23912,4044.0,50.0,543.4545454545455,650.4572793846187,138.5,383.0,718.75,44.0,
6,2013-04-02,4,2,20964,4034.0,51.0,582.3333333333334,836.9991636793909,121.0,292.5,580.0,36.0,1.0
7,2013-04-03,4,3,29059,2884.0,41.0,581.18,607.9580977102194,166.25,338.0,917.75,50.0,1.0
8,2013-04-04,4,4,24034,3010.0,40.0,453.47169811320754,578.5510283914724,141.0,232.0,554.0,53.0,1.0
9,2013-04-05,4,5,23112,3822.0,51.0,481.5,645.7742178389688,121.0,267.5,577.5,48.0,1.0
10,2013-04-06,4,6,37784,9875.0,60.0,609.4193548387096,1324.8377883804824,194.5,293.0,383.0,62.0,1.0
11,2013-04-07,4,0,28678,6483.0,61.0,796.6111111111111,1405.201994178931,128.5,312.5,662.75,36.0,1.0
12,2013-04-08,4,1,28976,4155.0,61.0,706.7317073170732,778.9456022210487,141.0,514.0,988.0,41.0,1.0
13,2013-04-09,4,2,21972,1412.0,50.0,448.4081632653061,387.7070908112284,152.0,323.0,585.0,49.0,1.0
14,2013-04-10,4,3,24533,4205.0,31.0,521.9787234042553,734.1676887398678,106.0,222.0,716.0,47.0,
15,2013-04-11,4,4,29100,3238.0,40.0,549.0566037735849,613.390339239916,141.0,363.0,716.0,53.0,0.0
16,2013-04-12,4,5,33613,4236.0,50.0,715.1702127659574,933.8257522767144,106.0,302.0,1023.5,47.0,
17,2013-04-13,4,6,32352,6378.0,40.0,770.2857142857143,1147.8573525234572,136.0,348.0,865.25,42.0,
