,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,32,3,5572,2219.0,71.0,928.6666666666666,824.5819951142923,294.5,784.5,1382.5,6.0,
1,2013-03-28,32,4,43971,10562.0,70.0,1293.264705882353,1904.5462564503391,323.0,620.0,1765.75,34.0,
2,2013-03-29,32,5,33517,4451.0,71.0,644.5576923076923,906.2431914759584,158.5,267.0,659.75,52.0,
3,2013-03-30,32,6,34750,4669.0,60.0,739.3617021276596,1028.463531629922,212.0,394.0,656.0,47.0,
4,2013-03-31,32,0,43673,8160.0,60.0,1323.4242424242425,1860.58490518276,303.0,615.0,1250.0,33.0,2.0
5,2013-04-01,32,1,26128,2857.0,30.0,637.2682926829268,830.6271132219995,141.0,255.0,403.0,41.0,1.0
6,2013-04-02,32,2,27237,6021.0,40.0,778.2,1177.4426375437076,115.5,243.0,949.5,35.0,
7,2013-04-03,32,3,23603,3308.0,31.0,842.9642857142857,833.5537700509412,269.0,489.5,1212.75,28.0,1.0
8,2013-04-04,32,4,38643,9492.0,61.0,1104.0857142857142,1927.817119277176,136.0,384.0,1290.5,35.0,1.0
9,2013-04-05,32,5,28741,4498.0,40.0,798.3611111111111,998.505888180014,148.5,292.0,1258.25,36.0,1.0
10,2013-04-06,32,6,28804,7123.0,30.0,847.1764705882352,1518.6426449517196,143.5,282.0,670.75,34.0,2.0
11,2013-04-07,32,0,34575,3914.0,30.0,1192.2413793103449,1233.0439586409263,192.0,686.0,1614.0,29.0,2.0
12,2013-04-08,32,1,25369,3196.0,61.0,589.9767441860465,646.0527579950083,156.0,333.0,837.0,43.0,2.0
13,2013-04-09,32,2,26498,3046.0,51.0,563.7872340425532,713.4382132892192,161.0,312.0,620.0,47.0,2.0
14,2013-04-10,32,3,36377,3221.0,61.0,866.1190476190476,860.3946400934341,204.5,514.5,1268.25,42.0,2.0
15,2013-04-11,32,4,46502,15066.0,61.0,1660.7857142857142,3043.53054438479,300.5,671.0,1475.5,28.0,1.0
16,2013-04-12,32,5,43531,9633.0,41.0,1176.5135135135135,1843.4161467476872,211.0,525.0,1111.0,37.0,2.0
17,2013-04-13,32,6,29966,4782.0,30.0,768.3589743589744,1124.086541133206,121.0,323.0,711.0,39.0,2.0
18,2013-04-14,32,0,34132,3199.0,40.0,443.27272727272725,560.9785303229113,120.0,232.0,485.0,77.0,1.0
19,2013-04-15,32,1,27145,3803.0,50.0,484.7321428571428,733.3587858383056,98.5,232.0,535.25,56.0,1.0
20,2013-04-16,32,2,19155,4036.0,30.0,348.27272727272725,641.3664075135747,71.0,121.0,297.5,55.0,1.0
21,2013-04-17,32,3,18917,7648.0,30.0,573.2424242424242,1326.9478378572155,80.0,202.0,555.0,33.0,1.0
22,2013-04-18,32,4,6104,3260.0,81.0,1220.8,1524.5050672267378,90.0,211.0,2462.0,5.0,2.0
23,2013-04-19,32,5,21718,6244.0,61.0,1357.375,1853.2375949492643,259.5,489.0,1635.75,16.0,
24,2013-04-20,32,6,33860,3680.0,50.0,825.8536585365854,1026.9739665876543,111.0,423.0,1119.0,41.0,2.0
25,2013-04-21,32,0,28129,6271.0,60.0,721.2564102564103,1143.1117438113415,196.0,282.0,715.5,39.0,1.0
26,2013-04-22,32,1,36091,4539.0,90.0,1164.225806451613,1217.8687041898895,267.0,646.0,1598.0,31.0,1.0
27,2013-04-23,32,2,25749,5690.0,61.0,990.3461538461538,1343.7202072547002,228.0,464.0,1381.0,26.0,2.0
28,2013-04-24,32,3,24598,2996.0,70.0,647.3157894736842,696.9183171828929,172.0,338.0,1021.0,38.0,2.0
29,2013-04-25,32,4,21705,3681.0,50.0,723.5,823.6752687047621,154.25,373.0,1281.0,30.0,
30,2013-04-26,32,5,37249,5732.0,51.0,1284.448275862069,1429.9925470886428,303.0,816.0,1675.0,29.0,1.0
31,2013-04-27,32,6,41602,6657.0,70.0,1155.611111111111,1371.4201039751829,313.0,700.0,1426.75,36.0,
32,2013-04-28,32,0,32038,4267.0,51.0,667.4583333333334,808.7512033161049,219.5,408.5,880.25,48.0,1.0
33,2013-04-29,32,1,23168,2028.0,91.0,702.060606060606,455.2854145611533,333.0,696.0,817.0,33.0,1.0
34,2013-05-06,32,1,20883,3329.0,61.0,696.1,877.7919143097564,161.0,383.5,685.25,30.0,1.0
