,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-03-27,30,3,16055,5920.0,71.0,891.9444444444445,1388.3306298963862,171.0,468.0,861.0,18.0,
1,2013-03-28,30,4,31127,3591.0,50.0,1004.0967741935484,899.8465185737218,292.5,635.0,1537.5,31.0,
2,2013-03-29,30,5,32755,4539.0,50.0,909.8611111111112,1124.1222138127605,118.5,373.0,1160.75,36.0,1.0
3,2013-03-30,30,6,47252,6640.0,51.0,1005.3617021276596,1481.9199272144567,106.0,454.0,1205.0,47.0,
4,2013-03-31,30,0,19241,2906.0,70.0,520.027027027027,723.3623836903175,131.0,242.0,393.0,37.0,1.0
5,2013-04-01,30,1,26003,5649.0,60.0,838.8064516129032,1209.4351689764069,121.5,353.0,902.5,31.0,
6,2013-04-02,30,2,35383,5215.0,70.0,822.8604651162791,1159.9354986458627,151.0,342.0,781.0,43.0,
7,2013-04-03,30,3,32754,3886.0,71.0,885.2432432432432,952.2977885504504,262.0,535.0,1119.0,37.0,2.0
8,2013-04-04,30,4,47335,5418.0,71.0,1213.7179487179487,1292.9319180333375,216.5,938.0,1563.5,39.0,
9,2013-04-05,30,5,33430,4428.0,60.0,983.2352941176472,1275.9328864943443,166.0,368.0,1102.0,34.0,
10,2013-04-06,30,6,32120,12568.0,91.0,1284.8,2612.4650396384886,212.0,414.0,1321.0,25.0,2.0
11,2013-04-07,30,0,16381,2420.0,101.0,819.05,680.3125036566497,208.5,676.0,1311.5,20.0,1.0
12,2013-04-08,30,1,28486,3444.0,80.0,791.2777777777778,825.0775759582891,173.75,494.5,1130.0,36.0,
13,2013-04-09,30,2,30015,3619.0,41.0,732.0731707317074,680.3533784087466,302.0,565.0,888.0,41.0,
14,2013-04-10,30,3,22070,3974.0,41.0,580.7894736842105,763.315356100724,113.5,256.5,693.5,38.0,2.0
15,2013-04-11,30,4,44359,4835.0,40.0,1198.891891891892,1318.1814447644613,151.0,878.0,1584.0,37.0,2.0
16,2013-04-12,30,5,34596,5749.0,60.0,864.9,1052.8719161393146,239.5,595.0,1039.0,40.0,
17,2013-04-13,30,6,52565,11581.0,70.0,1877.321428571429,2884.897944835553,279.75,746.5,1483.75,28.0,2.0
18,2013-04-14,30,0,29302,13855.0,81.0,4186.0,4650.870635339868,1615.0,2050.0,5043.0,7.0,
19,2013-04-15,30,1,29039,3903.0,40.0,708.2682926829268,980.1967665828691,90.0,252.0,877.0,41.0,2.0
20,2013-04-16,30,2,29279,3008.0,40.0,813.3055555555555,854.6015886931322,197.0,439.0,1021.0,36.0,2.0
21,2013-04-17,30,3,26361,3772.0,40.0,823.78125,1021.15098673096,148.5,312.5,1061.75,32.0,1.0
22,2013-04-18,30,4,32618,3642.0,60.0,988.4242424242424,1021.8724550519696,192.0,666.0,1714.0,33.0,0.0
23,2013-04-19,30,5,28301,3934.0,60.0,744.7631578947369,925.4770700858144,244.5,353.0,811.25,38.0,1.0
24,2013-04-20,30,6,49062,5285.0,60.0,1582.645161290323,1732.357691093982,216.5,887.0,2305.0,31.0,1.0
25,2013-04-21,30,0,21533,4377.0,70.0,652.5151515151515,932.4681335443896,192.0,282.0,665.0,33.0,
26,2013-04-22,30,1,24661,3561.0,51.0,880.75,950.9746511011936,153.5,509.5,1337.0,28.0,2.0
27,2013-04-23,30,2,38816,4609.0,41.0,1141.6470588235295,1192.987461702329,166.25,626.0,1810.0,34.0,
28,2013-04-24,30,3,44908,22039.0,61.0,1952.5217391304348,4829.132266017131,166.5,443.0,1106.0,23.0,
29,2013-04-25,30,4,39283,6344.0,51.0,1267.1935483870968,1546.3549057779896,333.0,767.0,1376.5,31.0,2.0
30,2013-04-26,30,5,28842,4073.0,70.0,930.3870967741937,1159.3225227812825,146.0,464.0,1013.5,31.0,1.0
31,2013-04-27,30,6,44117,6142.0,70.0,938.6595744680852,1226.3675645295948,202.0,444.0,1120.0,47.0,
32,2013-04-28,30,0,23524,3300.0,61.0,500.51063829787233,585.6807214626942,207.0,322.0,529.0,47.0,
33,2013-04-29,30,1,35581,4155.0,50.0,741.2708333333334,739.7499502659258,252.0,549.5,908.0,48.0,1.0
34,2013-04-30,30,2,28693,2583.0,50.0,667.2790697674419,638.3819324623404,136.0,464.0,1043.5,43.0,
35,2013-05-01,30,3,27411,4044.0,20.0,1054.2692307692307,1216.9709464960065,196.25,424.5,1656.25,26.0,
36,2013-05-02,30,4,19482,4185.0,60.0,1025.3684210526317,1067.3736828999338,171.0,797.0,1605.0,19.0,
37,2013-05-03,30,5,35391,5991.0,50.0,1474.625,1851.527801867138,171.0,680.5,1739.5,24.0,2.0
38,2013-05-04,30,6,24634,4459.0,51.0,1539.625,1572.6288765418667,415.25,1023.0,1891.25,16.0,
39,2013-05-05,30,0,24053,3176.0,51.0,751.65625,751.7134667469445,240.25,579.5,798.75,32.0,
40,2013-05-06,30,1,23770,5678.0,50.0,720.3030303030303,1084.1451264950788,80.0,212.0,1139.0,33.0,
41,2013-05-07,30,2,23237,4175.0,50.0,580.925,887.0715979399829,88.5,207.0,524.5,40.0,
42,2013-05-08,30,3,29574,5710.0,41.0,1019.7931034482758,1262.389185499078,242.0,515.0,1311.0,29.0,
43,2013-05-09,30,4,23482,4499.0,80.0,1174.1,1046.247173171054,494.5,1084.0,1419.75,20.0,
44,2013-05-10,30,5,29376,2706.0,60.0,1129.8461538461538,741.8396426348589,509.75,1029.0,1717.25,26.0,
45,2013-05-11,30,6,36277,7793.0,20.0,930.1794871794872,1508.3540501555938,146.0,474.0,1013.5,39.0,
46,2013-05-12,30,0,9167,1644.0,51.0,416.6818181818182,398.1099855643671,141.0,303.0,504.25,22.0,
47,2013-05-13,30,1,26704,4034.0,60.0,809.2121212121212,871.6753537576274,182.0,524.0,1271.0,33.0,
48,2013-05-14,30,2,18460,2118.0,61.0,595.483870967742,592.5184594012096,196.5,333.0,736.5,31.0,
49,2013-05-15,30,3,14632,2299.0,50.0,395.4594594594595,515.53572969154,91.0,221.0,453.0,37.0,
50,2013-05-16,30,4,15996,2330.0,152.0,999.75,715.4426601762017,446.25,801.5,1378.75,16.0,
51,2013-05-19,30,0,4609,4609.0,4609.0,4609.0,,4609.0,4609.0,4609.0,1.0,
52,2013-05-20,30,1,35025,5295.0,40.0,1207.7586206896551,1356.4946594379733,242.0,766.0,1694.0,29.0,
53,2013-05-21,30,2,40554,4579.0,50.0,989.1219512195122,1009.1024525567748,252.0,727.0,1311.0,41.0,
54,2013-05-22,30,3,32394,6233.0,60.0,1079.8,1466.5835363065812,151.25,464.0,1460.0,30.0,
55,2013-05-23,30,4,28555,3096.0,41.0,696.4634146341464,787.9097377733372,151.0,424.0,948.0,41.0,
56,2013-05-24,30,5,23165,3704.0,121.0,1447.8125,1371.2345881844335,309.5,771.5,2702.75,16.0,
57,2013-05-25,30,6,21491,4327.0,60.0,716.3666666666667,1062.619453190487,130.25,323.0,615.5,30.0,
58,2013-05-26,30,0,58633,8181.0,60.0,1430.0731707317073,2053.3495609642787,253.0,626.0,1472.0,41.0,
59,2013-05-27,30,1,46064,2612.0,51.0,583.0886075949367,515.8050265181308,212.0,414.0,812.0,79.0,
60,2013-05-28,30,2,18583,2129.0,70.0,599.4516129032259,543.7228361772616,196.5,424.0,792.0,31.0,
61,2013-05-29,30,3,58659,4024.0,50.0,977.65,775.2336733560306,428.75,772.0,1237.75,60.0,
62,2013-05-30,30,4,16230,1947.0,61.0,624.2307692307693,518.372939702088,189.5,464.0,1003.75,26.0,
63,2013-05-31,30,5,19122,3459.0,71.0,735.4615384615385,844.9625899775317,153.75,302.5,1223.0,26.0,
64,2013-06-01,30,6,12787,5174.0,111.0,1065.5833333333333,1403.8200777186728,226.75,701.0,1202.5,12.0,
