,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,44,1,6001,1997.0,60.0,428.6428571428572,558.4176279924795,98.5,232.0,421.25,14.0,
1,2013-04-02,44,2,7915,907.0,50.0,282.67857142857144,233.24665907200887,118.5,187.0,345.75,28.0,
2,2013-04-03,44,3,10794,2461.0,70.0,830.3076923076923,894.0171870659035,101.0,241.0,1704.0,13.0,2.0
3,2013-04-04,44,4,7323,1159.0,50.0,332.8636363636364,297.15625125906007,118.5,242.0,432.25,22.0,2.0
4,2013-04-05,44,5,18936,3814.0,20.0,461.8536585365854,687.2495384129264,101.0,221.0,555.0,41.0,2.0
5,2013-04-06,44,6,15195,2482.0,60.0,361.7857142857143,478.4535829215338,133.5,196.5,350.5,42.0,1.0
6,2013-04-07,44,0,3762,907.0,80.0,313.5,249.8877930009969,149.25,232.0,373.0,12.0,1.0
7,2013-04-08,44,1,17363,4096.0,41.0,667.8076923076923,983.5557948273506,154.5,257.5,621.0,26.0,1.0
8,2013-04-09,44,2,9126,1331.0,40.0,304.2,321.2867877769019,81.0,206.5,353.0,30.0,1.0
9,2013-04-10,44,3,22773,4751.0,41.0,690.0909090909091,1084.1667123774243,141.0,343.0,797.0,33.0,1.0
10,2013-04-11,44,4,7867,1473.0,50.0,314.68,320.4300131594001,101.0,212.0,393.0,25.0,1.0
11,2013-04-12,44,5,19381,6656.0,40.0,842.6521739130435,1491.5689606675503,116.0,222.0,751.5,23.0,1.0
12,2013-04-13,44,6,12063,2884.0,60.0,335.0833333333333,556.8005734295076,80.75,161.5,247.0,36.0,1.0
13,2013-04-14,44,0,2873,676.0,30.0,359.125,221.80650351150663,229.25,348.0,471.0,8.0,
14,2013-04-15,44,1,2702,2480.0,101.0,900.6666666666666,1367.7793438026958,111.0,121.0,1300.5,3.0,1.0
15,2013-04-16,44,2,8834,1589.0,40.0,327.1851851851852,377.8544731096919,80.5,212.0,303.5,27.0,0.0
16,2013-04-17,44,3,14976,2506.0,61.0,651.1304347826087,739.6504275268902,116.5,317.0,938.5,23.0,
