,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,03,2013-03-27,3,51607.0,51607.0,51607.0,51607.0,,51607.0,51607.0,51607.0,1.0,2
1,03,2013-03-28,4,6054.0,2460.0,1194.0,2018.0,714.2352553605849,1797.0,2400.0,2430.0,3.0,1
2,03,2013-03-29,5,11992.0,3600.0,1192.0,2398.4,851.3593835742929,2400.0,2400.0,2400.0,5.0,
3,03,2013-04-01,1,25200.0,12000.0,1200.0,6300.0,5909.3146810776625,1200.0,6000.0,11100.0,4.0,
4,03,2013-04-02,2,6000.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,5.0,
5,03,2013-04-03,3,10802.0,3600.0,2400.0,2700.5,599.6674078187008,2400.0,2401.0,2701.5,4.0,
6,03,2013-04-04,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,2
7,03,2013-04-05,5,21499.0,10800.0,1099.0,7166.333333333333,5288.610435013467,5349.5,9600.0,10200.0,3.0,2
8,03,2013-04-06,6,2400.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,2.0,1
9,03,2013-04-08,1,21600.0,10800.0,1200.0,7200.0,5230.678732248808,5400.0,9600.0,10200.0,3.0,2
10,03,2013-04-09,2,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
11,03,2013-04-10,3,19200.0,9600.0,1200.0,6400.0,4543.126676640219,4800.0,8400.0,9000.0,3.0,
12,03,2013-04-11,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
13,03,2013-04-12,5,3600.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,3.0,
14,03,2013-04-13,6,26400.0,13200.0,1200.0,6600.0,6311.8935352238,1200.0,6000.0,11400.0,4.0,
15,03,2013-04-14,0,4799.0,1200.0,1199.0,1199.75,0.5,1199.75,1200.0,1200.0,4.0,2
16,03,2013-04-15,1,8403.0,3600.0,1200.0,2100.75,1148.1298924773278,1202.25,1801.5,2700.0,4.0,
17,03,2013-04-16,2,6811.0,1200.0,1082.0,1135.1666666666667,57.63129936646116,1085.0,1123.5,1188.25,6.0,
18,03,2013-04-17,3,11922.0,2522.0,1088.0,1987.0,659.0490118344766,1475.5,2358.5,2400.0,6.0,1
19,03,2013-04-18,4,16602.0,6000.0,1096.0,2371.714285714286,2097.9358676475085,1154.5,1197.0,3000.0,7.0,
20,03,2013-04-19,5,4785.0,1197.0,1196.0,1196.25,0.5,1196.0,1196.0,1196.25,4.0,
21,03,2013-04-21,0,21544.0,9601.0,1143.0,3077.714285714286,3170.1570263046233,1200.0,1200.0,3600.0,7.0,1
22,03,2013-04-22,1,9521.0,3601.0,1122.0,1904.2,1087.58916875813,1198.0,1200.0,2400.0,5.0,
23,03,2013-04-23,2,14463.0,5259.0,1093.0,2410.5,1662.8415137949858,1159.5,1800.0,3123.75,6.0,1
24,03,2013-04-24,3,4680.0,1200.0,1141.0,1170.0,33.49626844888845,1141.0,1169.5,1198.5,4.0,
