,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,58,2013-03-27,3,12054.0,3660.0,1206.0,2410.8,1183.9939611332484,1255.0,2400.0,3533.0,5.0,
1,58,2013-03-28,4,13262.0,4800.0,1200.0,2652.4,1550.5253303316267,1262.0,2400.0,3600.0,5.0,1
2,58,2013-03-29,5,11953.0,3600.0,1150.0,1992.1666666666667,987.6579198622702,1200.75,1801.5,2400.0,6.0,1
3,58,2013-03-30,6,4800.0,2400.0,1200.0,1600.0,692.8203230275509,1200.0,1200.0,1800.0,3.0,2
4,58,2013-03-31,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
5,58,2013-04-01,1,10884.0,3600.0,2400.0,2721.0,587.3363601889466,2400.0,2442.0,2763.0,4.0,
6,58,2013-04-02,2,14344.0,3600.0,1144.0,1793.0,912.7939839541325,1199.75,1200.0,2399.75,8.0,
7,58,2013-04-03,3,21388.0,4800.0,1085.0,1944.3636363636363,1356.783422122136,1198.5,1201.0,2402.5,11.0,1
8,58,2013-04-04,4,32681.0,9594.0,1159.0,5446.833333333333,3672.585052339383,2090.0,6132.0,8224.0,6.0,1
9,58,2013-04-05,5,3613.0,2400.0,1213.0,1806.5,839.3357492684319,1509.75,1806.5,2103.25,2.0,1
10,58,2013-04-06,6,20400.0,9600.0,1202.0,6800.0,4848.010313520383,5400.0,9598.0,9599.0,3.0,1
11,58,2013-04-07,0,15544.0,3600.0,1152.0,1943.0,1103.9892597821256,1198.75,1200.0,2699.25,8.0,
12,58,2013-04-08,1,9596.0,3600.0,1196.0,2399.0,981.4295695565729,2099.0,2400.0,2700.0,4.0,1
13,58,2013-04-09,2,34815.0,15602.0,1205.0,5802.5,6089.513601265704,1206.0,3001.0,9299.0,6.0,1
14,58,2013-04-10,3,26220.0,6001.0,1085.0,2622.0,1950.6135217185158,1199.25,1228.5,4470.75,10.0,
15,58,2013-04-11,4,44763.0,31641.0,1133.0,7460.5,12002.46582582096,1191.75,2400.0,5400.0,6.0,1
16,58,2013-04-12,5,12179.0,4800.0,1200.0,2435.8,1469.200190579895,1206.0,2485.0,2488.0,5.0,2
17,58,2013-04-13,6,12046.0,3604.0,1200.0,2409.2,1201.140791081545,1200.0,2442.0,3600.0,5.0,1
18,58,2013-04-14,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
19,58,2013-04-15,1,14022.0,3600.0,823.0,2003.142857142857,1195.969680297321,1200.0,1200.0,2999.5,7.0,1
20,58,2013-04-16,2,10414.0,3600.0,1200.0,2082.8,954.5180459268436,1537.0,1677.0,2400.0,5.0,1
21,58,2013-04-17,3,11817.0,3600.0,1017.0,2363.4,914.6025366245165,2400.0,2400.0,2400.0,5.0,1
