,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,23,2013-03-27,3,10800.0,10800.0,10800.0,10800.0,,10800.0,10800.0,10800.0,1.0,1
1,23,2013-03-28,4,6281.0,2482.0,130.0,1570.25,1108.2786577992617,984.25,1834.5,2420.5,4.0,1
2,23,2013-03-29,5,7199.0,2400.0,1199.0,1799.75,693.109118393345,1199.75,1800.0,2400.0,4.0,1
3,23,2013-03-30,6,3636.0,1236.0,1200.0,1212.0,20.784609690826528,1200.0,1200.0,1218.0,3.0,1
4,23,2013-04-01,1,8297.0,3600.0,1098.0,2074.25,1176.258581265191,1174.5,1799.5,2699.25,4.0,2
5,23,2013-04-02,2,9132.0,2400.0,969.0,1304.5714285714287,489.4166109232696,1109.5,1144.0,1200.0,7.0,1
6,23,2013-04-04,4,7921.0,3600.0,233.0,1320.1666666666667,1363.2387049474007,491.75,601.5,1972.75,6.0,1
7,23,2013-04-05,5,46138.0,20763.0,41.0,4194.363636363636,6377.644663552953,643.5,1200.0,4200.5,11.0,1
8,23,2013-04-06,6,95979.0,45626.0,31.0,15996.5,16877.642166487592,3397.75,14303.5,20040.25,6.0,1
9,23,2013-04-07,0,32316.0,10716.0,26.0,3590.6666666666665,3973.112633691625,1200.0,2364.0,3074.0,9.0,1
10,23,2013-04-08,1,51271.0,14650.0,48.0,4272.583333333333,4885.388315418156,855.75,2423.0,5111.0,12.0,1
11,23,2013-04-09,2,54074.0,33634.0,37.0,9012.333333333334,12605.333373880543,1221.0,5402.5,8678.75,6.0,1
12,23,2013-04-10,3,4729.0,2400.0,2329.0,2364.5,50.204581464244875,2346.75,2364.5,2382.25,2.0,1
13,23,2013-04-11,4,64889.0,43303.0,1200.0,21629.666666666668,21079.03418881741,10793.0,20386.0,31844.5,3.0,
14,23,2013-04-12,5,46802.0,32400.0,1201.0,9360.4,13210.595758708232,1201.0,3600.0,8400.0,5.0,1
15,23,2013-04-13,6,28799.0,21597.0,1200.0,9599.666666666666,10663.80824721325,3601.0,6002.0,13799.5,3.0,1
16,23,2013-04-14,0,40953.0,11998.0,893.0,2925.214285714286,3140.972073408814,1194.0,1232.0,3533.5,14.0,1
17,23,2013-04-15,1,22665.0,3585.0,9.0,1333.235294117647,1037.287962031986,662.0,1186.0,2384.0,17.0,
18,23,2013-04-16,2,25852.0,19235.0,32.0,2350.181818181818,5798.040579681758,32.0,38.0,583.5,11.0,
19,23,2013-04-17,3,28294.0,13608.0,25.0,2829.4,4255.541177231295,28.0,933.0,3649.75,10.0,1
20,23,2013-04-18,4,47962.0,12366.0,302.0,3197.4666666666667,3343.616751506126,1189.5,1658.0,4209.0,15.0,1
21,23,2013-04-19,5,21929.0,7533.0,12.0,2741.125,2753.0269282840554,838.25,1740.5,4576.0,8.0,
22,23,2013-04-20,6,22843.0,9599.0,4.0,1903.5833333333333,2727.075871809595,6.75,1205.5,2400.0,12.0,1
23,23,2013-04-21,0,44975.0,18585.0,1196.0,4997.222222222223,5751.21097634615,1200.0,2400.0,7195.0,9.0,
24,23,2013-04-22,1,53382.0,23450.0,141.0,4106.307692307692,6105.460184466243,1200.0,2225.0,3600.0,13.0,
25,23,2013-04-23,2,76948.0,34604.0,1178.0,9618.5,11030.876406057421,2977.25,6195.5,10805.0,8.0,
26,23,2013-04-24,3,56183.0,10796.0,656.0,3304.8823529411766,3420.623661745635,1085.0,1170.0,4769.0,17.0,
27,23,2013-04-25,4,59585.0,19108.0,219.0,7448.125,6541.869117734734,3060.5,6257.0,9902.0,8.0,
28,23,2013-04-26,5,60081.0,19199.0,1068.0,5461.909090909091,5300.92268297785,1227.5,4328.0,7366.5,11.0,1
29,23,2013-04-27,6,47357.0,18035.0,349.0,5261.888888888889,7035.966146245383,865.0,1144.0,8458.0,9.0,
30,23,2013-04-28,0,70660.0,38430.0,29.0,7851.111111111111,12479.14322424064,31.0,2400.0,9631.0,9.0,
31,23,2013-04-29,1,64767.0,38358.0,330.0,10794.5,14124.55504077916,2341.75,6883.5,10334.0,6.0,
32,23,2013-04-30,2,53500.0,9600.0,25.0,5350.0,3576.7080768028395,2426.25,5988.5,8275.25,10.0,1
33,23,2013-05-01,3,18004.0,5683.0,21.0,1286.0,1704.1376343837599,30.25,692.5,2100.0,14.0,1
34,23,2013-05-02,4,30005.0,8400.0,45.0,1765.0,2473.8266663208237,182.0,804.0,2255.0,17.0,
35,23,2013-05-03,5,79907.0,32992.0,182.0,11415.285714285714,11710.001305355545,3835.5,8579.0,15241.5,7.0,
36,23,2013-05-04,6,48043.0,19453.0,1.0,4003.5833333333335,5737.770305905712,180.75,2110.0,4724.75,12.0,
37,23,2013-05-05,0,49859.0,20568.0,135.0,3561.3571428571427,5587.662255185256,172.0,1113.5,4475.75,14.0,
38,23,2013-05-06,1,65247.0,21595.0,588.0,5931.545454545455,5994.904959440747,2042.0,4964.0,6761.5,11.0,
39,23,2013-05-07,2,74566.0,26392.0,154.0,5735.846153846154,9224.912048778151,155.0,1354.0,5310.0,13.0,
40,23,2013-05-08,3,53374.0,25343.0,55.0,5930.444444444444,10882.545935018044,146.0,147.0,1347.0,9.0,
41,23,2013-05-09,4,34800.0,24134.0,1200.0,5800.0,9173.656980724754,1200.0,1200.0,4699.5,6.0,
42,23,2013-05-10,5,41485.0,19200.0,1200.0,10371.25,9911.574357789987,2100.0,10542.5,18813.75,4.0,
43,23,2013-05-11,6,20419.0,8399.0,1200.0,5104.75,2998.983758431068,3915.0,5410.0,6599.75,4.0,
44,23,2013-05-12,0,2788.0,1200.0,388.0,929.3333333333334,468.8084185819761,794.0,1200.0,1200.0,3.0,
45,23,2013-05-13,1,3600.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,3.0,
