,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,39,2013-03-28,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
1,39,2013-03-29,5,20400.0,3600.0,1200.0,1457.142857142857,694.7210682262074,1200.0,1200.0,1200.0,14.0,
2,39,2013-04-02,2,3309.0,2400.0,909.0,1654.5,1054.2962107491423,1281.75,1654.5,2027.25,2.0,1
3,39,2013-04-03,3,21310.0,9600.0,1.0,2663.75,3007.4652236440857,1151.25,1752.0,2700.0,8.0,
4,39,2013-04-04,4,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,
5,39,2013-04-05,5,1916.0,1914.0,1.0,638.6666666666666,1104.4710649597541,1.0,1.0,957.5,3.0,
6,39,2013-04-06,6,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
7,39,2013-04-09,2,3602.0,3602.0,3602.0,3602.0,,3602.0,3602.0,3602.0,1.0,
8,39,2013-04-10,3,12001.0,1201.0,1200.0,1200.1,0.31622776601683794,1200.0,1200.0,1200.0,10.0,1
9,39,2013-04-11,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
10,39,2013-04-13,6,12012.0,1205.0,1.0,924.0,525.433471843328,1200.0,1200.0,1200.0,13.0,1
11,39,2013-04-14,0,21597.0,2400.0,1197.0,1270.4117647058824,291.0906342583718,1200.0,1200.0,1200.0,17.0,
12,39,2013-04-15,1,14400.0,2403.0,1197.0,1600.0,600.2543211006481,1199.0,1201.0,2399.0,9.0,
13,39,2013-04-16,2,6007.0,1204.0,1.0,1001.1666666666666,489.98221056143115,1200.0,1200.0,1201.5,6.0,1
14,39,2013-04-17,3,21490.0,2400.0,1102.0,1343.125,414.5804103749557,1196.75,1200.0,1210.5,16.0,1
15,39,2013-04-18,4,17878.0,2400.0,1123.0,1375.2307692307693,455.95781125124466,1183.0,1197.0,1202.0,13.0,
16,39,2013-04-19,5,16758.0,2403.0,1145.0,1289.076923076923,335.88948121330566,1197.0,1200.0,1202.0,13.0,
17,39,2013-04-20,6,24008.0,3600.0,1199.0,2000.6666666666667,933.6945513129629,1201.75,1800.5,2401.5,12.0,
18,39,2013-04-21,0,22800.0,2398.0,1090.0,1341.1764705882354,396.61619282596706,1199.0,1202.0,1235.0,17.0,
19,39,2013-04-22,1,17815.0,1204.0,1094.0,1187.6666666666667,33.02307995211545,1197.5,1199.0,1201.5,15.0,
20,39,2013-04-23,2,10665.0,1299.0,1103.0,1185.0,53.819141576208736,1152.0,1187.0,1200.0,9.0,
21,39,2013-04-24,3,5908.0,2402.0,1127.0,1477.0,617.4188205748186,1166.75,1189.5,1499.75,4.0,
22,39,2013-04-25,4,4776.0,3420.0,1356.0,2388.0,1459.468396369034,1872.0,2388.0,2904.0,2.0,1
