,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,24,2013-03-27,3,4802.0,4802.0,4802.0,4802.0,,4802.0,4802.0,4802.0,1.0,1
1,24,2013-03-28,4,4754.0,3552.0,1.0,1188.5,1673.9750097696601,1.0,600.5,1788.0,4.0,
2,24,2013-03-30,6,522.0,522.0,522.0,522.0,,522.0,522.0,522.0,1.0,1
3,24,2013-03-31,0,1175.0,1175.0,1175.0,1175.0,,1175.0,1175.0,1175.0,1.0,0
4,24,2013-04-01,1,2282.0,1181.0,1101.0,1141.0,56.568542494923804,1121.0,1141.0,1161.0,2.0,1
5,24,2013-04-02,2,5929.0,1200.0,1174.0,1185.8,13.0843417870369,1176.0,1179.0,1200.0,5.0,2
6,24,2013-04-03,3,1178.0,1178.0,1178.0,1178.0,,1178.0,1178.0,1178.0,1.0,
7,24,2013-04-04,4,2400.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,2.0,
8,24,2013-04-05,5,1144.0,1144.0,1144.0,1144.0,,1144.0,1144.0,1144.0,1.0,2
9,24,2013-04-06,6,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
10,24,2013-04-07,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
11,24,2013-04-08,1,3600.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,3.0,1
12,24,2013-04-11,4,5997.0,2400.0,1.0,1199.4,852.0647275882274,1083.0,1200.0,1313.0,5.0,
13,24,2013-04-12,5,4870.0,1273.0,1191.0,1217.5,37.46553972207883,1198.5,1203.0,1222.0,4.0,1
14,24,2013-04-13,6,2408.0,1206.0,1202.0,1204.0,2.8284271247461903,1203.0,1204.0,1205.0,2.0,1
15,24,2013-04-14,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
16,24,2013-04-15,1,3600.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,3.0,1
17,24,2013-04-16,2,3403.0,1180.0,1099.0,1134.3333333333333,41.47690120215508,1111.5,1124.0,1152.0,3.0,
18,24,2013-04-18,4,4945.0,1453.0,1098.0,1236.25,151.8691871315574,1170.0,1197.0,1263.25,4.0,1
19,24,2013-04-19,5,2412.0,1206.0,1206.0,1206.0,0.0,1206.0,1206.0,1206.0,2.0,
20,24,2013-04-20,6,32718.0,30318.0,1200.0,10906.0,16811.285138263524,1200.0,1200.0,15759.0,3.0,
21,24,2013-04-23,2,3600.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,3.0,
22,24,2013-04-24,3,2374.0,1200.0,1174.0,1187.0,18.384776310850235,1180.5,1187.0,1193.5,2.0,
23,24,2013-04-25,4,2573.0,1309.0,1264.0,1286.5,31.81980515339464,1275.25,1286.5,1297.75,2.0,
24,24,2013-04-26,5,2400.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,2.0,
25,24,2013-04-27,6,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
