,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,44,2013-04-02,2,10803.0,9603.0,1200.0,5401.5,5941.818282310559,3300.75,5401.5,7502.25,2.0,
1,44,2013-04-03,3,16793.0,5998.0,1197.0,1679.3,1517.4375366972367,1198.0,1200.0,1200.75,10.0,2
2,44,2013-04-04,4,11997.0,3598.0,1198.0,1713.857142857143,943.580844190793,1199.5,1200.0,1801.0,7.0,2
3,44,2013-04-05,5,9601.0,2400.0,1199.0,1371.5714285714287,453.49489418031936,1200.0,1200.0,1201.0,7.0,2
4,44,2013-04-06,6,2401.0,1200.0,1.0,800.3333333333334,692.2429727583614,600.5,1200.0,1200.0,3.0,1
5,44,2013-04-07,0,15599.0,7200.0,1198.0,2228.4285714285716,2237.422390247526,1199.0,1201.0,1801.0,7.0,1
6,44,2013-04-08,1,22605.0,4708.0,1179.0,1883.75,1167.331153840791,1199.25,1201.0,2400.75,12.0,1
7,44,2013-04-09,2,5828.0,1202.0,1092.0,1165.6,49.95297788921097,1135.0,1198.0,1201.0,5.0,1
8,44,2013-04-10,3,4736.0,1201.0,1139.0,1184.0,30.077677215281547,1181.75,1198.0,1200.25,4.0,1
9,44,2013-04-11,4,10213.0,2401.0,694.0,1276.625,486.75688783739145,1179.0,1200.0,1200.5,8.0,1
10,44,2013-04-12,5,13203.0,3603.0,1199.0,1650.375,893.573554011404,1199.75,1200.5,1501.25,8.0,1
11,44,2013-04-13,6,9433.0,1201.0,1129.0,1179.125,29.849323993302477,1155.0,1199.5,1200.0,8.0,1
12,44,2013-04-14,0,25853.0,4519.0,5.0,2154.4166666666665,1507.3107575072136,1187.0,1216.0,3365.0,12.0,
13,44,2013-04-15,1,14686.0,2811.0,1.0,1835.75,988.2136480972697,1150.0,2330.5,2490.75,8.0,1
14,44,2013-04-16,2,7201.0,2401.0,1200.0,1440.2,537.1035281954495,1200.0,1200.0,1200.0,5.0,0
15,44,2013-04-17,3,13102.0,2401.0,1116.0,1455.7777777777778,536.279259756001,1196.0,1200.0,1201.0,9.0,
16,44,2013-04-18,4,20144.0,2399.0,1133.0,1259.0,305.18387899756436,1181.25,1198.0,1200.5,16.0,1
17,44,2013-04-19,5,8422.0,1263.0,1165.0,1203.142857142857,29.32819219015821,1196.0,1200.0,1201.0,7.0,
18,44,2013-04-20,6,8183.0,2401.0,1090.0,1363.8333333333333,510.7815253772073,1120.5,1198.0,1200.5,6.0,1
19,44,2013-04-21,0,10726.0,2397.0,1102.0,1340.75,430.5603491796641,1165.25,1196.5,1227.75,8.0,1
20,44,2013-04-22,1,16811.0,3599.0,1198.0,1867.888888888889,1035.522868463614,1200.0,1201.0,2399.0,9.0,1
21,44,2013-04-23,2,6048.0,1294.0,1158.0,1209.6,50.37161899323864,1197.0,1199.0,1200.0,5.0,1
22,44,2013-04-24,3,8467.0,1290.0,1167.0,1209.5714285714287,43.70681542146161,1182.5,1200.0,1222.5,7.0,
23,44,2013-04-25,4,4682.0,1201.0,1087.0,1170.5,55.752428945592435,1167.25,1197.0,1200.25,4.0,1
24,44,2013-04-26,5,43070.0,26397.0,1120.0,3915.4545454545455,7499.143982664106,1193.0,1201.0,2401.0,11.0,1
25,44,2013-04-27,6,26777.0,26777.0,26777.0,26777.0,,26777.0,26777.0,26777.0,1.0,1
26,44,2013-04-28,0,6065.0,1259.0,1200.0,1213.0,25.79728667902886,1200.0,1201.0,1205.0,5.0,
27,44,2013-04-29,1,4630.0,1200.0,1116.0,1157.5,38.71692136521188,1130.25,1157.0,1184.25,4.0,1
28,44,2013-04-30,2,17803.0,2402.0,1083.0,1483.5833333333333,554.5090307213356,1166.25,1195.0,1568.5,12.0,1
29,44,2013-05-01,3,10796.0,1202.0,1197.0,1199.5555555555557,1.5898986690282426,1198.0,1200.0,1200.0,9.0,1
30,44,2013-05-02,4,7193.0,1202.0,1195.0,1198.8333333333333,2.9944392908634274,1196.5,1199.0,1201.5,6.0,1
31,44,2013-05-03,5,5998.0,3600.0,1198.0,1999.3333333333333,1386.2183570178738,1199.0,1200.0,2400.0,3.0,1
32,44,2013-05-04,6,16802.0,2402.0,1195.0,1527.4545454545455,560.6236462434248,1198.5,1203.0,1801.5,11.0,1
