,userID,date,dayofweek,dur_sum,max,min,mean,std,25%,med or 50%,75%,freq,level
0,22,2013-03-27,3,7163.0,2401.0,1162.0,1790.75,704.2496598034913,1190.5,1800.0,2400.25,4.0,1
1,22,2013-03-28,4,3601.0,2400.0,1201.0,1800.5,847.8210306426705,1500.75,1800.5,2100.25,2.0,2
2,22,2013-03-29,5,6001.0,2400.0,1201.0,2000.3333333333333,692.2429727583612,1800.5,2400.0,2400.0,3.0,1
3,22,2013-03-31,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
4,22,2013-04-02,2,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
5,22,2013-04-03,3,6118.0,2400.0,1318.0,2039.3333333333333,624.6929912631751,1859.0,2400.0,2400.0,3.0,2
6,22,2013-04-04,4,2397.0,1200.0,1197.0,1198.5,2.1213203435596424,1197.75,1198.5,1199.25,2.0,1
7,22,2013-04-06,6,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
8,22,2013-04-07,0,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,2
9,22,2013-04-08,1,13200.0,3600.0,1196.0,2200.0,886.9049554490041,1535.5,2367.5,2400.0,6.0,2
10,22,2013-04-09,2,4718.0,1241.0,1135.0,1179.5,50.29579173913724,1140.25,1171.0,1210.25,4.0,2
11,22,2013-04-10,3,8369.0,3600.0,1119.0,2092.25,1158.24878588324,1217.25,1825.0,2700.0,4.0,2
12,22,2013-04-11,4,1197.0,1197.0,1197.0,1197.0,,1197.0,1197.0,1197.0,1.0,0
13,22,2013-04-12,5,1173.0,1173.0,1173.0,1173.0,,1173.0,1173.0,1173.0,1.0,1
14,22,2013-04-16,2,2841.0,1195.0,518.0,947.0,373.0321701944753,823.0,1128.0,1161.5,3.0,1
15,22,2013-04-17,3,1152.0,1152.0,1152.0,1152.0,,1152.0,1152.0,1152.0,1.0,1
16,22,2013-04-18,4,4799.0,3599.0,1200.0,2399.5,1696.3491680665275,1799.75,2399.5,2999.25,2.0,1
17,22,2013-04-20,6,7004.0,1208.0,1090.0,1167.3333333333333,50.14246370758687,1136.25,1194.5,1198.75,6.0,1
18,22,2013-04-22,1,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
19,22,2013-04-23,2,21447.0,4783.0,1096.0,2144.7,1361.695760603096,1195.5,1235.5,3253.75,10.0,2
20,22,2013-04-24,3,4727.0,2328.0,1199.0,1575.6666666666667,651.5399706336775,1199.5,1200.0,1764.0,3.0,
21,22,2013-04-25,4,242779.0,239178.0,1198.0,60694.75,118988.83335107543,1199.5,1201.5,60696.75,4.0,
22,22,2013-04-28,0,454430.0,454430.0,454430.0,454430.0,,454430.0,454430.0,454430.0,1.0,
23,22,2013-05-04,6,84052.0,80524.0,3528.0,42026.0,54444.39372423942,22777.0,42026.0,61275.0,2.0,
24,22,2013-05-06,1,8444.0,3596.0,1164.0,2111.0,1165.6511770965903,1189.5,1842.0,2763.5,4.0,2
25,22,2013-05-08,3,1706.0,1200.0,506.0,853.0,490.73210614346397,679.5,853.0,1026.5,2.0,
26,22,2013-05-09,4,2367.0,1238.0,1129.0,1183.5,77.07463914933368,1156.25,1183.5,1210.75,2.0,
27,22,2013-05-10,5,314.0,313.0,1.0,157.0,220.61731573020282,79.0,157.0,235.0,2.0,
28,22,2013-05-12,0,1087.0,1087.0,1087.0,1087.0,,1087.0,1087.0,1087.0,1.0,2
29,22,2013-05-14,2,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
30,22,2013-05-15,3,3378.0,2292.0,1.0,1126.0,1146.0501734217398,543.0,1085.0,1688.5,3.0,
31,22,2013-05-16,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,1
32,22,2013-05-17,5,3567.0,1221.0,1.0,891.75,594.6973319821325,859.0,1172.5,1205.25,4.0,
33,22,2013-05-18,6,4698.0,1206.0,1147.0,1174.5,30.881493918958434,1148.5,1172.5,1198.5,4.0,
34,22,2013-05-20,1,42035.0,13198.0,1157.0,3821.3636363636365,4432.816018576166,1196.0,2379.0,3032.5,11.0,
35,22,2013-05-21,2,5977.0,2401.0,1177.0,1992.3333333333333,706.1000873341776,1788.0,2399.0,2400.0,3.0,
36,22,2013-05-22,3,9449.0,2436.0,1116.0,1889.8,668.5631608157902,1205.0,2293.0,2399.0,5.0,
37,22,2013-05-23,4,5341.0,2310.0,633.0,1335.25,702.4772238300684,1056.75,1199.0,1477.5,4.0,2
38,22,2013-05-24,5,2394.0,1201.0,1193.0,1197.0,5.656854249492381,1195.0,1197.0,1199.0,2.0,
39,22,2013-05-28,2,1260.0,1260.0,1260.0,1260.0,,1260.0,1260.0,1260.0,1.0,
40,22,2013-05-30,4,1200.0,1200.0,1200.0,1200.0,,1200.0,1200.0,1200.0,1.0,
41,22,2013-05-31,5,228.0,228.0,228.0,228.0,,228.0,228.0,228.0,1.0,
42,22,2013-06-01,6,1204.0,1204.0,1204.0,1204.0,,1204.0,1204.0,1204.0,1.0,
