,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,31,,12000.0,8400.0,38400.0,16796.0,0.0,0,0.0,0,0.0,0.0,0,0.0,,31,1,9.35027777777778,3.6658333333333335,0.3319444444444444,0.719252136752137,0.9104717606618268,0.3327777777777778,0.335,0.6672222222222222,13.0,,31,1,19777,4358.0,70.0,637.9677419354839,1044.1023731375185,151.0,202.0,579.5,31.0,
1,2013-05-01,31,,50453.0,34746.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,2,0.0,,31,3,2.3372222222222225,0.3630555555555556,0.3072222222222222,0.3338888888888889,0.0161406179350452,0.3333333333333333,0.3333333333333333,0.3334722222222222,7.0,,31,3,12666,1633.0,40.0,361.8857142857143,389.8541787287509,101.0,192.0,459.0,35.0,
2,2013-04-02,31,,42080.0,40800.0,9577.0,2343.0,0.0,0,0.0,1,0.0,0.0,1,0.0,,31,2,4.082222222222222,0.7575000000000001,0.2997222222222222,0.371111111111111,0.1288720654729304,0.3322222222222222,0.3347222222222222,0.3356944444444444,11.0,,31,2,24971,5798.0,60.0,542.8478260869565,922.5477275793572,131.0,262.0,519.25,46.0,
3,2013-05-02,31,,40697.0,1199.0,4801.0,40903.0,0.0,0,0.0,3,0.0,0.0,3,0.0,,31,4,1.6258333333333332,0.3333333333333333,0.3077777777777777,0.3251666666666666,0.0117582385092115,0.3180555555555555,0.3333333333333333,0.3333333333333333,5.0,,31,4,12695,2300.0,60.0,528.9583333333334,612.2658188818109,128.75,231.5,661.0,24.0,
4,2013-04-03,31,4.0,28800.0,4794.0,45600.0,0.0,0.0,0,1206.0,2,0.0,0.0,2,0.0,4.0,31,3,7.331944444444445,1.3341666666666667,0.3319444444444444,0.6109953703703704,0.312220053245938,0.3347222222222222,0.6634722222222222,0.668125,12.0,2.0,31,3,15762,1977.0,40.0,463.5882352941176,486.2583250138514,102.75,352.5,587.25,34.0,2.0
5,2013-05-03,31,,11820.0,107290.0,0.0,0.0,0.0,0,0.0,4,0.0,0.0,4,0.0,,31,5,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,4.0,,31,5,13232,2752.0,50.0,456.2758620689655,617.6189241498192,121.0,232.0,394.0,29.0,
6,2013-04-04,31,1.0,18008.0,28801.0,37191.0,0.0,0.0,0,0.0,3,0.0,0.0,3,0.0,1.0,31,4,3.675277777777778,0.6680555555555555,0.3319444444444444,0.3675277777777778,0.1055992802551125,0.3336111111111111,0.3347222222222222,0.3349305555555555,10.0,1.0,31,4,30982,3912.0,40.0,516.3666666666667,740.818968866732,131.0,292.5,489.75,60.0,1.0
7,2013-05-04,31,,90000.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0.0,5,0.0,,31,6,1.3122222222222222,0.6455555555555555,0.3333333333333333,0.4374074074074074,0.1802615840469831,0.3333333333333333,0.3333333333333333,0.4894444444444444,3.0,,31,6,5685,575.0,30.0,258.40909090909093,150.23557979796075,161.25,231.5,360.5,22.0,
8,2013-04-05,31,4.0,33598.0,25202.0,27600.0,0.0,0.0,0,0.0,4,0.0,0.0,4,0.0,4.0,31,5,6.772499999999999,0.7563888888888889,0.3319444444444444,0.4514999999999999,0.1720885233725457,0.3347222222222222,0.335,0.6659722222222222,15.0,2.0,31,5,17427,3767.0,50.0,370.7872340425532,584.0515885556317,100.5,225.0,398.5,47.0,2.0
9,2013-05-05,31,,101981.0,0.0,0.0,0.0,0.0,0,0.0,-1,0.0,0.0,-1,0.0,,31,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,,31,0,21649,2350.0,60.0,313.7536231884058,342.43536984874123,121.0,201.0,363.0,69.0,
10,2013-04-06,31,1.0,50400.0,10800.0,30328.0,0.0,0.0,0,0.0,5,0.0,0.0,5,0.0,1.0,31,6,5.007499999999999,1.0013888888888889,0.3344444444444444,0.5563888888888888,0.2880353978803625,0.3347222222222222,0.335,0.6683333333333333,9.0,1.0,31,6,24821,2360.0,50.0,477.3269230769231,523.9816910868819,121.0,262.5,657.75,52.0,1.0
