,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,18,,73200.0,13200.0,0.0,0.0,0,0.0,0.0,0,0.0,3900.0,0,0.0,,18,1,1.9683333333333333,0.3341666666666666,0.3027777777777777,0.3280555555555556,0.0124101710576048,0.3322222222222222,0.3326388888888889,0.3336805555555555,6.0,,18,1,22818,3984.0,40.0,1267.6666666666667,1391.3401072770262,201.25,650.5,2076.75,18.0,
1,2013-04-02,18,,61201.0,9599.0,0.0,0.0,0,0.0,0.0,1,0.0,6600.0,1,0.0,,18,2,1.6377777777777776,0.3338888888888889,0.3177777777777777,0.3275555555555555,0.0081894994495737,0.3194444444444444,0.3333333333333333,0.3333333333333333,5.0,,18,2,33623,4054.0,60.0,1461.8695652173913,1209.030915626524,464.5,1522.0,2082.5,23.0,
2,2013-04-03,18,1.0,68509.0,17891.0,0.0,1200.0,0,0.0,0.0,2,0.0,10500.0,2,0.0,1.0,18,3,4.02138888888889,0.6666666666666667,0.3183333333333333,0.3655808080808081,0.1002731188934255,0.3330555555555555,0.3336111111111111,0.3419444444444444,11.0,1.0,18,3,23112,9963.0,30.0,1359.529411764706,2440.988097002089,251.0,353.0,1352.0,17.0,1.0
3,2013-05-03,18,,69598.0,13201.0,3599.0,0.0,0,0.0,0.0,4,0.0,3000.0,4,0.0,,18,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,18,5,5703,2634.0,70.0,814.7142857142857,864.7661946610606,302.5,656.0,869.0,7.0,
4,2013-04-04,18,,140402.0,12000.0,0.0,0.0,0,0.0,3599.0,3,0.0,6900.0,3,0.0,,18,4,6.587499999999999,0.9902777777777778,0.3005555555555556,0.4391666666666666,0.207047114192859,0.3268055555555555,0.3325,0.5148611111111111,15.0,,18,4,3630,645.0,111.0,330.0,182.79113764075103,196.5,302.0,444.0,11.0,
5,2013-05-04,18,,86399.0,0.0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,5,0.0,,18,6,0.6661111111111111,0.3330555555555555,0.3330555555555555,0.3330555555555555,0.0,0.3330555555555555,0.3330555555555555,0.3330555555555555,2.0,,18,6,7721,1498.0,51.0,406.3684210526316,390.4833487026496,121.0,272.0,585.0,19.0,
6,2013-04-05,18,1.0,1199.0,14401.0,0.0,0.0,0,0.0,0.0,4,0.0,3000.0,4,0.0,1.0,18,5,2.575277777777778,0.3352777777777778,0.3030555555555556,0.3219097222222222,0.0153396564343472,0.3037499999999999,0.3322222222222222,0.3325694444444445,8.0,1.0,18,5,21943,4246.0,50.0,783.6785714285714,1047.0265147009277,154.5,338.0,872.0,28.0,1.0
7,2013-05-05,18,,142801.0,15599.0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,,18,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,18,0,6186,1170.0,81.0,515.5,392.7764805030511,139.25,499.0,814.75,12.0,
8,2013-04-06,18,,233089.0,5999.0,0.0,0.0,0,0.0,1200.0,5,0.0,0.0,5,0.0,,18,6,2.924444444444444,0.3338888888888889,0.3038888888888889,0.3249382716049382,0.0125989737372463,0.3205555555555555,0.3319444444444444,0.3322222222222222,9.0,,18,6,30061,6314.0,60.0,910.939393939394,1237.560098020343,272.0,514.0,928.0,33.0,
9,2013-05-06,18,,100799.0,2401.0,0.0,0.0,0,0.0,0.0,0,1.0,3900.0,0,1.0,,18,1,0.9994444444444444,0.3336111111111111,0.3327777777777778,0.3331481481481481,0.0004243125643477,0.3329166666666666,0.3330555555555555,0.3333333333333333,3.0,,18,1,8362,2834.0,71.0,760.1818181818181,865.5738926494744,106.0,464.0,913.0,11.0,
