,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,58.0,1.0,9684.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,1,3.023333333333333,1.0,0.6666666666666666,0.7558333333333334,0.163148988941374,0.6666666666666667,0.6783333333333333,0.7675,4.0,,58,1,32073,8332.0,40.0,1336.375,2244.445739898344,88.5,449.0,1217.5,24.0,
1,2013-05-01,58.0,,100799.0,4800.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,58,3,3.665833333333333,1.0,0.3325,0.5236904761904762,0.2623663050818989,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.0,,58,3,12759,3480.0,60.0,708.8333333333334,884.2527752787861,146.25,363.0,880.75,18.0,
2,2013-04-02,58.0,,6003.0,0.0,4411.0,101186.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,58,2,3.9844444444444447,1.0,0.3177777777777777,0.4980555555555556,0.2535538844317035,0.3332638888888888,0.3333333333333333,0.6665972222222223,8.0,,58,2,16115,4477.0,60.0,700.6521739130435,1032.9363092525757,121.0,222.0,857.0,23.0,
3,2013-05-02,58.0,,72001.0,4800.0,1199.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,,58,4,4.708333333333334,1.3208333333333333,0.3330555555555555,0.5885416666666667,0.3803430280727219,0.3333333333333333,0.3605555555555555,0.75,8.0,,58,4,4408,2179.0,60.0,489.77777777777777,691.8724191962305,70.0,264.0,453.0,9.0,
4,2013-04-03,58.0,1.0,59248.0,5999.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,58,3,5.941111111111111,1.3333333333333333,0.3013888888888889,0.5401010101010101,0.3768842839228155,0.3329166666666666,0.3336111111111111,0.6673611111111111,11.0,1.0,58,3,24009,4930.0,60.0,1143.2857142857142,1348.5459259089823,201.0,384.0,1928.0,21.0,1.0
5,2013-04-04,58.0,2.0,87601.0,11122.0,1200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,58,4,9.078055555555556,2.665,0.3219444444444444,1.5130092592592594,1.0201625145387174,0.5805555555555556,1.7033333333333331,2.2844444444444445,6.0,1.0,58,4,19449,5161.0,51.0,720.3333333333334,1133.5550612665784,116.0,343.0,670.0,27.0,1.0
6,2013-04-05,58.0,1.5,146283.0,13128.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.5,58,5,1.003611111111111,0.6666666666666666,0.3369444444444444,0.5018055555555555,0.233148819241231,0.419375,0.5018055555555555,0.5842361111111111,2.0,1.0,58,5,21754,2561.0,70.0,836.6923076923077,716.608108758519,231.25,695.5,1341.0,26.0,1.0
7,2013-05-05,58.0,,56522.0,1324.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,58,0,5.3502777777777775,1.6416666666666666,0.0002777777777777,0.2815935672514619,0.3909935315564817,0.0715277777777777,0.1661111111111111,0.3325,19.0,,58,0,950,354.0,30.0,158.33333333333334,121.7631580843182,83.5,121.0,220.0,6.0,
8,2013-05-06,58.0,2.0,161519.0,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58,1,3.1663888888888883,0.8336111111111111,0.1663888888888889,0.3518209876543209,0.2820391572960842,0.1663888888888889,0.1666666666666666,0.3336111111111111,9.0,1.0,58,1,23661,10467.0,40.0,639.4864864864865,1710.4589640993634,111.0,233.0,485.0,37.0,1.0
9,2013-04-07,58.0,,63413.0,10805.0,1249.0,7146.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,58,0,4.317777777777778,1.0,0.32,0.5397222222222222,0.3066636832728127,0.3329861111111111,0.3333333333333333,0.7497916666666666,8.0,,58,0,14522,2451.0,30.0,468.4516129032258,613.3089943744875,126.0,182.0,564.0,31.0,
