,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-05-01,45.0,,0.0,6002.0,33598.0,395753.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,45,3,5.333055555555555,2.0,0.3330555555555555,0.8888425925925926,0.860698833504429,0.3333333333333333,0.3333333333333333,1.5833333333333333,6.0,,45,3,17834,1301.0,30.0,424.6190476190476,325.75390624398835,163.5,383.0,541.5,42.0,
1,2013-04-02,45.0,3.0,0.0,31202.0,0.0,77998.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,45,2,22.89138888888889,7.335277777777778,0.6658333333333333,2.543487654320988,2.8852887025746794,0.6666666666666666,0.6669444444444445,4.889722222222222,9.0,0.0,45,2,42757,6516.0,71.0,1096.3333333333333,1468.6088894513198,191.5,435.0,1212.5,39.0,0.0
2,2013-04-03,45.0,4.5,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.5,45,3,10.557222222222222,3.724444444444445,0.3333333333333333,0.9597474747474748,1.0740097251564529,0.3334722222222222,0.3341666666666666,1.0002777777777778,11.0,2.0,45,3,35280,7135.0,61.0,1306.6666666666667,2072.672856297097,131.0,242.0,1043.5,27.0,2.0
3,2013-04-04,45.0,4.0,0.0,27086.0,7216.0,45584.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,45,4,7.695833333333333,1.9988888888888887,0.3325,0.7695833333333333,0.6970899024753255,0.3333333333333333,0.3340277777777778,1.1127083333333334,10.0,2.0,45,4,23685,5624.0,71.0,816.7241379310345,1158.5972706113114,152.0,495.0,826.0,29.0,2.0
4,2013-04-05,45.0,5.0,0.0,49902.0,0.0,34800.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,45,5,10.206388888888888,2.5308333333333337,0.3277777777777778,0.7851068376068375,0.5679713731255228,0.6544444444444444,0.6666666666666666,0.6669444444444445,13.0,2.0,45,5,25234,3521.0,20.0,682.0,870.8137318368122,161.0,283.0,857.0,37.0,2.0
5,2013-04-06,45.0,2.5,9600.0,34804.0,0.0,37200.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2.5,45,6,6.306944444444445,1.0016666666666667,0.3080555555555556,0.6306944444444446,0.3341856195173291,0.333125,0.4998611111111111,0.9994444444444444,10.0,1.0,45,6,14918,2793.0,60.0,1147.5384615384614,1048.8688045846195,121.0,1081.0,1936.0,13.0,1.0
6,2013-05-06,45.0,1.0,9600.0,39601.0,5998.0,32401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45,1,8.332777777777778,2.000833333333333,0.3319444444444444,0.9258641975308642,0.7226000139623071,0.3333333333333333,0.3333333333333333,1.6658333333333335,9.0,1.0,45,1,19526,3196.0,50.0,673.3103448275862,761.2851494793092,131.0,444.0,887.0,29.0,1.0
7,2013-05-07,45.0,1.0,1200.0,0.0,49202.0,31200.0,0.0,7198.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,45,2,4.979444444444444,1.9988888888888887,0.0002777777777777,0.4979444444444444,0.5503834739978404,0.3329166666666666,0.3333333333333333,0.3333333333333333,10.0,1.0,45,2,20297,2823.0,30.0,922.5909090909092,929.8822075475044,113.5,665.5,1404.25,22.0,1.0
8,2013-04-08,45.0,4.5,0.0,10800.0,0.0,1200.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,45,1,3.6741666666666655,0.6858333333333333,0.3102777777777777,0.3674166666666666,0.1123626314200737,0.3301388888888888,0.3331944444444444,0.3338888888888889,10.0,2.0,45,1,21726,4219.0,60.0,749.1724137931035,964.0809490673902,141.0,272.0,928.0,29.0,2.0
9,2013-05-08,45.0,2.5,26400.0,51601.0,5999.0,9600.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.5,45,3,5.001111111111111,1.3333333333333333,0.3330555555555555,0.4167592592592593,0.2886461765316447,0.3333333333333333,0.3333333333333333,0.3334027777777777,12.0,1.0,45,3,19806,6124.0,70.0,521.2105263157895,985.9667819056264,116.0,272.0,524.75,38.0,1.0
