,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,36.0,1.0,0.0,35999.0,49581.0,0.0,0,0,0.0,0.0,0.0,3900.0,0.0,0.0,1.0,36,1,4.0275,1.637222222222222,0.0013888888888888,0.5034375,0.4922106428799419,0.3236805555555555,0.3333333333333333,0.4735416666666666,8.0,,36,1,20205,1825.0,40.0,360.8035714285714,382.6897827290334,107.75,222.0,419.0,56.0,
1,2013-06-01,36.0,,0.0,25800.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,,36,6,1.1666666666666667,0.4986111111111111,0.1666666666666666,0.2916666666666667,0.158605192209728,0.1677083333333333,0.2506944444444444,0.3746527777777778,4.0,,36,6,2251,626.0,71.0,375.1666666666667,229.29929495457824,199.75,403.5,562.25,6.0,
2,2013-04-02,36.0,,0.0,60000.0,31200.0,0.0,0,0,0.0,1.0,0.0,6600.0,1.0,0.0,,36,2,1.8833333333333333,0.3338888888888889,0.2161111111111111,0.3138888888888889,0.0479016482099997,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,,36,2,12019,2511.0,60.0,364.2121212121212,474.6395183173066,121.0,201.0,434.0,33.0,
3,2013-05-02,36.0,,33594.0,27606.0,32400.0,0.0,0,0,0.0,3.0,0.0,6900.0,3.0,0.0,,36,4,4.335,1.0005555555555556,0.3333333333333333,0.4816666666666667,0.2938677528631536,0.3333333333333333,0.3333333333333333,0.3344444444444444,9.0,1.0,36,4,16005,1840.0,60.0,432.5675675675676,423.0492840044723,141.0,303.0,474.0,37.0,1.0
4,2013-04-03,36.0,1.0,0.0,37200.0,55200.0,0.0,0,0,0.0,2.0,0.0,10500.0,2.0,0.0,1.0,36,3,2.2494444444444444,0.4380555555555555,0.1702777777777777,0.3213492063492063,0.0784529931490112,0.3195833333333333,0.3333333333333333,0.3343055555555555,7.0,1.0,36,3,13679,2613.0,50.0,333.6341463414634,435.09319439044094,111.0,232.0,373.0,41.0,1.0
5,2013-05-03,36.0,1.0,3600.0,14400.0,33600.0,0.0,0,0,72360.0,4.0,0.0,3000.0,4.0,0.0,1.0,36,5,19.59555555555556,13.26361111111111,0.3325,2.177283950617284,4.298429918497198,0.3333333333333333,0.3333333333333333,0.6652777777777777,9.0,1.0,36,5,12384,2833.0,60.0,458.6666666666667,569.6003322168434,131.0,272.0,534.5,27.0,1.0
6,2013-04-04,36.0,1.0,0.0,51600.0,118800.0,0.0,0,0,0.0,3.0,0.0,6900.0,3.0,0.0,1.0,36,4,3.0072222222222225,0.6683333333333333,0.3333333333333333,0.3759027777777778,0.1181620667980311,0.3333333333333333,0.3344444444444444,0.335,8.0,1.0,36,4,9669,1685.0,40.0,345.32142857142856,366.0631450863036,92.5,197.0,406.25,28.0,1.0
7,2013-05-04,36.0,,0.0,96651.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,,36,6,11.116111111111111,7.016944444444444,4.099166666666667,5.558055555555556,2.0631804526620816,4.828611111111112,5.558055555555556,6.2875,2.0,,36,6,34745,8141.0,50.0,1930.2777777777776,2534.5935932623474,214.25,766.5,2354.0,18.0,
8,2013-05-05,36.0,,0.0,0.0,24000.0,0.0,0,0,0.0,-1.0,0.0,0.0,-1.0,0.0,,36,0,3.303611111111111,1.0,0.3325,0.5506018518518518,0.2701884582722568,0.3333333333333333,0.4855555555555555,0.6594444444444444,6.0,,36,0,11834,3459.0,70.0,696.1176470588235,942.834614497218,131.0,250.0,816.0,17.0,
9,2013-04-06,36.0,2.5,0.0,78000.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,2.5,36,6,5.281111111111112,1.3316666666666668,0.3077777777777777,0.5281111111111112,0.3611791911133288,0.3322916666666666,0.3333333333333333,0.5833333333333333,10.0,1.0,36,6,5274,1221.0,70.0,479.45454545454544,412.4886334522113,171.5,313.0,767.0,11.0,1.0
