,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-05-01,42.0,,8402.0,6000.0,63600.0,81598.0,0.0,4800.0,0.0,2.0,1.0,14400.0,2.0,1.0,,42,3,2.2233333333333336,0.3327777777777778,0.0002777777777777,0.2779166666666667,0.1142624535411419,0.3018055555555555,0.3220833333333333,0.3327777777777778,8.0,,42,3,18556,1997.0,60.0,742.24,682.2908886000653,131.0,484.0,1483.0,25.0,
1,2013-04-02,42.0,5.0,0.0,64800.0,0.0,0.0,0.0,15601.0,0.0,1.0,0.0,10500.0,1.0,0.0,5.0,42,2,7.514722222222223,3.999444444444445,0.3325,1.0735317460317462,1.3182876577661111,0.3333333333333333,0.6666666666666666,0.9247222222222222,7.0,2.0,42,2,34415,5627.0,60.0,1110.1612903225807,1310.630054510023,176.0,645.0,1346.0,31.0,2.0
2,2013-04-03,42.0,5.0,0.0,64799.0,0.0,0.0,1215.0,6000.0,8385.0,2.0,0.0,14400.0,2.0,0.0,5.0,42,3,1.3344444444444443,0.3344444444444444,0.3333333333333333,0.3336111111111111,0.0005555555555555,0.3333333333333333,0.3333333333333333,0.3336111111111111,4.0,2.0,42,3,29129,4860.0,41.0,662.0227272727273,893.4577328568439,111.0,262.0,935.5,44.0,2.0
3,2013-05-03,42.0,,62399.0,12001.0,0.0,2400.0,0.0,12000.0,0.0,4.0,0.0,6000.0,4.0,0.0,,42,5,1.6588888888888886,0.3333333333333333,0.0002777777777777,0.2764814814814814,0.135349988332337,0.3272916666666666,0.3333333333333333,0.3333333333333333,6.0,,42,5,2693,748.0,182.0,538.6,220.05408426111975,514.0,564.0,685.0,5.0,
4,2013-04-04,42.0,2.5,0.0,26420.0,38395.0,0.0,0.0,17863.0,0.0,3.0,0.0,6900.0,3.0,0.0,2.5,42,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,42,4,18855,5244.0,51.0,1047.5,1473.0904788313342,113.5,463.5,1240.0,18.0,1.0
5,2013-05-04,42.0,,15703.0,155790.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,,42,6,1.6813888888888888,0.6677777777777778,0.3230555555555555,0.4203472222222222,0.1656008164268358,0.3303472222222222,0.3452777777777778,0.4352777777777777,4.0,,42,6,7906,947.0,70.0,439.22222222222223,301.1621715866242,176.0,409.0,673.25,18.0,
6,2013-04-05,42.0,4.0,4795.0,57606.0,0.0,1200.0,0.0,26843.0,0.0,4.0,0.0,6000.0,4.0,0.0,4.0,42,5,2.4411111111111112,2.108055555555556,0.3330555555555555,1.2205555555555556,1.2551145366061218,0.7768055555555555,1.2205555555555556,1.6643055555555557,2.0,2.0,42,5,36861,5799.0,40.0,921.525,1402.0881860319116,108.25,298.0,736.0,40.0,2.0
7,2013-04-06,42.0,4.0,4798.0,70801.0,0.0,0.0,0.0,10800.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,42,6,1.667222222222222,0.6694444444444444,0.3311111111111111,0.4168055555555555,0.1684291836876717,0.3327777777777778,0.3333333333333333,0.417361111111111,4.0,2.0,42,6,26333,4075.0,60.0,711.7027027027027,852.9041194278152,212.0,473.0,786.0,37.0,2.0
8,2013-05-06,42.0,,14707.0,1202.0,48891.0,0.0,0.0,26400.0,0.0,0.0,1.0,7800.0,0.0,1.0,,42,1,5.569166666666667,1.6675,0.2722222222222222,0.6961458333333334,0.6094924348698516,0.3309027777777777,0.3333333333333333,0.8964583333333334,8.0,,42,1,6765,2652.0,50.0,451.0,650.8885136049469,101.0,202.0,539.0,15.0,
9,2013-04-07,42.0,,153175.0,0.0,1200.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,42,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,42,0,1926,1341.0,222.0,642.0,609.4431884925781,292.5,363.0,852.0,3.0,
