,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,46,2.5,42000.0,1199.0,0.0,3597.0,0.0,12000.0,18003.0,0,1.0,7800.0,0,1.0,2.5,46,1,0.9980555555555556,0.6683333333333333,0.3297222222222222,0.4990277777777778,0.2394342128517781,0.414375,0.4990277777777778,0.5836805555555555,2.0,1.0,46,1,29230,5291.0,51.0,942.9032258064516,1326.769016692775,146.5,433.0,778.5,31.0,1.0
1,2013-05-01,46,,51599.0,1200.0,0.0,0.0,0.0,27402.0,5999.0,2,1.0,7800.0,2,1.0,,46,3,0.335,0.335,0.335,0.335,,0.335,0.335,0.335,1.0,,46,3,23216,3944.0,51.0,682.8235294117648,789.7951199841652,186.25,524.5,766.75,34.0,
2,2013-04-02,46,2.0,45600.0,13202.0,0.0,0.0,0.0,4801.0,21597.0,1,0.0,0.0,1,0.0,2.0,46,2,0.3122222222222222,0.3122222222222222,0.3122222222222222,0.3122222222222222,,0.3122222222222222,0.3122222222222222,0.3122222222222222,1.0,1.0,46,2,36672,2593.0,50.0,601.1803278688525,646.4720800415314,141.0,343.0,837.0,61.0,1.0
3,2013-05-02,46,1.0,44399.0,2400.0,1301.0,15600.0,0.0,10883.0,19127.0,3,1.0,7800.0,3,1.0,1.0,46,4,1.0219444444444443,0.355,0.3333333333333333,0.3406481481481481,0.0124298442792572,0.3334722222222222,0.3336111111111111,0.3443055555555555,3.0,1.0,46,4,32128,7252.0,51.0,1107.8620689655172,1475.9975494592975,373.0,555.0,1018.0,29.0,1.0
4,2013-04-03,46,4.0,53392.0,13802.0,1201.0,0.0,0.0,2400.0,15605.0,2,0.0,7800.0,2,0.0,4.0,46,3,0.6627777777777778,0.3313888888888889,0.3313888888888889,0.3313888888888889,0.0,0.3313888888888889,0.3313888888888889,0.3313888888888889,2.0,2.0,46,3,46408,5205.0,40.0,565.9512195121952,892.6570395082758,111.0,262.5,582.5,82.0,2.0
5,2013-05-03,46,,36000.0,25200.0,7200.0,0.0,0.0,12000.0,8400.0,4,0.0,6000.0,4,0.0,,46,5,0.3280555555555555,0.3280555555555555,0.3280555555555555,0.3280555555555555,,0.3280555555555555,0.3280555555555555,0.3280555555555555,1.0,,46,5,43495,4768.0,40.0,572.3026315789474,902.0087659549928,148.5,302.5,496.5,76.0,
6,2013-04-04,46,3.0,52800.0,3600.0,1200.0,3600.0,0.0,16801.0,8399.0,3,1.0,7800.0,3,1.0,3.0,46,4,0.6658333333333333,0.3333333333333333,0.3325,0.3329166666666666,0.0005892556509887,0.3327083333333333,0.3329166666666666,0.333125,2.0,0.0,46,4,34988,8432.0,41.0,1249.571428571429,2080.607433180342,138.5,433.5,1185.75,28.0,0.0
7,2013-05-04,46,,49566.0,1200.0,2298.0,0.0,0.0,19200.0,2502.0,5,0.0,0.0,5,0.0,,46,6,2.363888888888889,0.6669444444444445,0.3330555555555555,0.3939814814814815,0.1342839568599274,0.3333333333333333,0.3333333333333333,0.3562499999999999,6.0,,46,6,34503,6789.0,71.0,1078.21875,1364.2263962708896,194.25,609.5,1455.5,32.0,
8,2013-04-05,46,2.0,37200.0,7197.0,0.0,0.0,0.0,22803.0,19200.0,4,0.0,6000.0,4,0.0,2.0,46,5,1.0013888888888889,0.3347222222222222,0.3333333333333333,0.3337962962962963,0.0008018753738744,0.3333333333333333,0.3333333333333333,0.3340277777777777,3.0,1.0,46,5,40708,3954.0,70.0,848.0833333333334,1107.7738042662138,138.5,282.0,1089.25,48.0,1.0
9,2013-05-05,46,,40800.0,0.0,0.0,0.0,0.0,50400.0,1200.0,-1,0.0,0.0,-1,0.0,,46,0,1.988611111111111,0.6663888888888889,0.3338888888888889,0.4971527777777778,0.1881124257517887,0.3345138888888889,0.4941666666666666,0.6568055555555556,4.0,,46,0,35081,3925.0,60.0,855.6341463414634,979.479600504716,191.0,505.0,958.0,41.0,
10,2013-04-06,46,3.5,70950.0,1200.0,0.0,0.0,0.0,10738.0,8312.0,5,0.0,0.0,5,0.0,3.5,46,6,1.001111111111111,0.3344444444444444,0.3333333333333333,0.3337037037037036,0.0006415002990995,0.3333333333333333,0.3333333333333333,0.3338888888888889,3.0,2.0,46,6,32478,13183.0,50.0,1353.25,2792.1572967089837,131.0,322.0,1584.25,24.0,2.0
