,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,15.0,1.0,19200.0,3600.0,4800.0,42000.0,0.0,0,0.0,0.0,0.0,3900.0,0.0,0.0,1.0,15,1,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,,3.6666666666666665,3.6666666666666665,3.6666666666666665,1.0,,15,1,31143,4896.0,40.0,943.7272727272727,1082.4965147959851,161.0,736.0,1200.0,33.0,
1,2013-04-03,15.0,3.0,45601.0,7200.0,4800.0,0.0,0.0,0,0.0,2.0,1.0,10500.0,2.0,1.0,3.0,15,3,2.1405555555555558,0.6661111111111111,0.1411111111111111,0.3567592592592592,0.169939864696806,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,0.0,15,3,37612,4588.0,50.0,1175.375,1275.0759053939216,239.25,615.0,2062.75,32.0,0.0
2,2013-04-04,15.0,,102352.0,0.0,0.0,0.0,8875.0,0,0.0,3.0,1.0,6900.0,3.0,1.0,,15,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,15,4,4546,1099.0,90.0,413.27272727272725,338.9728870895402,206.5,282.0,484.5,11.0,
3,2013-04-05,15.0,1.0,40800.0,218945.0,0.0,0.0,0.0,0,0.0,4.0,0.0,3000.0,4.0,0.0,1.0,15,5,33.66361111111111,32.996944444444445,0.3333333333333333,11.221203703703702,18.85834466770525,0.3333333333333333,0.3333333333333333,16.66513888888889,3.0,1.0,15,5,24682,3318.0,50.0,632.8717948717949,817.5244461011605,71.0,252.0,993.0,39.0,1.0
4,2013-05-05,15.0,,9604.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,0.0,0.0,-1.0,0.0,,15,0,1.0008333333333332,0.3341666666666666,0.3333333333333333,0.3336111111111111,0.0004811252243246,0.3333333333333333,0.3333333333333333,0.33375,3.0,,15,0,21353,4175.0,70.0,1779.4166666666667,1522.5870602565246,284.25,1618.0,2911.25,12.0,
5,2013-05-06,15.0,,54000.0,20401.0,3601.0,0.0,0.0,0,0.0,0.0,0.0,3900.0,0.0,0.0,,15,1,1.333888888888889,0.3338888888888889,0.3333333333333333,0.3334722222222222,0.0002777777777777,0.3333333333333333,0.3333333333333333,0.3334722222222222,4.0,,15,1,21447,4047.0,70.0,857.88,1076.452093685548,192.0,353.0,1018.0,25.0,
6,2013-05-07,15.0,,108989.0,2444.0,2400.0,0.0,0.0,0,1199.0,1.0,1.0,6600.0,1.0,1.0,,15,2,0.9005555555555556,0.3333333333333333,0.2338888888888889,0.3001851851851851,0.0574142767694127,0.2836111111111111,0.3333333333333333,0.3333333333333333,3.0,,15,2,6745,1747.0,60.0,481.7857142857143,479.6850214257474,153.75,282.0,655.75,14.0,
7,2013-04-08,15.0,,46800.0,7200.0,6000.0,0.0,0.0,0,0.0,0.0,0.0,3900.0,0.0,0.0,,15,1,0.5336111111111111,0.3288888888888889,0.2047222222222222,0.2668055555555556,0.0877990919973296,0.2357638888888888,0.2668055555555556,0.2978472222222222,2.0,,15,1,29962,2975.0,50.0,881.2352941176471,823.9373342905333,221.25,645.0,1394.75,34.0,
8,2013-05-08,15.0,,71453.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,10500.0,2.0,1.0,,15,3,0.9575,0.6475,0.31,0.47875,0.2386485386504597,0.394375,0.47875,0.563125,2.0,,15,3,13605,1573.0,71.0,438.8709677419355,383.7214911829919,157.5,303.0,564.5,31.0,
9,2013-04-09,15.0,1.0,76801.0,3600.0,3601.0,0.0,0.0,0,2399.0,1.0,1.0,6600.0,1.0,1.0,1.0,15,2,1.9991666666666663,1.0,0.3327777777777778,0.4997916666666666,0.3334722993505703,0.3329861111111111,0.3331944444444444,0.5,4.0,1.0,15,2,19116,2491.0,30.0,546.1714285714286,559.3713112643035,151.5,323.0,757.0,35.0,1.0
10,2013-04-12,15.0,,0.0,4804.0,99183.0,0.0,0.0,0,0.0,4.0,0.0,3000.0,4.0,0.0,,15,5,0.3344444444444444,0.3344444444444444,0.3344444444444444,0.3344444444444444,,0.3344444444444444,0.3344444444444444,0.3344444444444444,1.0,,15,5,13735,3106.0,81.0,981.0714285714286,958.1613373287656,284.5,529.5,1679.25,14.0,
11,2013-05-13,15.0,,13201.0,4800.0,4799.0,0.0,0.0,0,0.0,0.0,0.0,3900.0,0.0,0.0,,15,1,0.3272222222222222,0.3272222222222222,0.3272222222222222,0.3272222222222222,,0.3272222222222222,0.3272222222222222,0.3272222222222222,1.0,,15,1,10366,2461.0,41.0,575.8888888888889,720.5594957587502,91.0,232.5,589.75,18.0,
12,2013-04-14,15.0,,80399.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,0.0,0.0,-1.0,0.0,,15,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,15,0,13553,2803.0,50.0,616.0454545454545,868.5415513416307,101.0,247.0,461.5,22.0,
13,2013-05-14,15.0,,67200.0,13200.0,0.0,0.0,0.0,0,0.0,1.0,0.0,6600.0,1.0,0.0,,15,2,1.0005555555555556,0.3338888888888889,0.3333333333333333,0.3335185185185185,0.0003207501495498,0.3333333333333333,0.3333333333333333,0.3336111111111111,3.0,,15,2,11263,2048.0,50.0,417.14814814814815,413.3780820827814,182.0,312.0,464.0,27.0,
14,2013-04-15,15.0,,57603.0,8400.0,4800.0,1200.0,0.0,0,14397.0,0.0,0.0,3900.0,0.0,0.0,,15,1,0.6677777777777778,0.3344444444444444,0.3333333333333333,0.3338888888888889,0.0007856742013183,0.3336111111111111,0.3338888888888889,0.3341666666666666,2.0,,15,1,22575,3884.0,41.0,836.1111111111111,1018.1806297861864,201.0,343.0,1114.5,27.0,
15,2013-05-15,15.0,,75602.0,4805.0,0.0,0.0,0.0,0,5996.0,2.0,1.0,10500.0,2.0,1.0,,15,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,15,3,22400,3511.0,71.0,640.0,703.6984230394688,257.0,393.0,696.5,35.0,
16,2013-04-16,15.0,,72003.0,10797.0,3601.0,0.0,0.0,0,0.0,1.0,0.0,6600.0,1.0,0.0,,15,2,1.6675,0.6666666666666666,0.3333333333333333,0.416875,0.1665282411262203,0.3333333333333333,0.33375,0.4172916666666666,4.0,,15,2,14610,2038.0,60.0,429.7058823529412,486.6619465988477,91.0,252.0,502.25,34.0,
17,2013-04-17,15.0,1.0,71191.0,7204.0,2404.0,0.0,0.0,0,4795.0,2.0,1.0,10500.0,2.0,1.0,1.0,15,3,1.0016666666666667,0.335,0.3322222222222222,0.3338888888888889,0.0014698618394803,0.3333333333333333,0.3344444444444444,0.3347222222222222,3.0,1.0,15,3,12600,3258.0,71.0,630.0,755.3868301459158,143.5,373.0,738.75,20.0,1.0
