,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-02,32.0,,76800.0,6000.0,0.0,0.0,0,0.0,1200.0,1.0,0.0,3900.0,1.0,0.0,,32,2,0.3280555555555555,0.3280555555555555,0.3280555555555555,0.3280555555555555,,0.3280555555555555,0.3280555555555555,0.3280555555555555,1.0,,32,2,27237,6021.0,40.0,778.2,1177.4426375437076,115.5,243.0,949.5,35.0,
1,2013-04-03,32.0,1.0,62400.0,21600.0,0.0,0.0,0,0.0,3600.0,2.0,0.0,7800.0,2.0,0.0,1.0,32,3,0.335,0.3327777777777778,0.0022222222222222,0.1675,0.2337380748922199,0.0848611111111111,0.1675,0.2501388888888889,2.0,1.0,32,3,23603,3308.0,31.0,842.9642857142857,833.5537700509412,269.0,489.5,1212.75,28.0,1.0
2,2013-04-04,32.0,2.5,58802.0,26398.0,0.0,0.0,0,0.0,0.0,3.0,0.0,3900.0,3.0,0.0,2.5,32,4,0.3330555555555555,0.3330555555555555,0.3330555555555555,0.3330555555555555,,0.3330555555555555,0.3330555555555555,0.3330555555555555,1.0,1.0,32,4,38643,9492.0,61.0,1104.0857142857142,1927.817119277176,136.0,384.0,1290.5,35.0,1.0
3,2013-04-05,32.0,1.0,61195.0,14405.0,1200.0,0.0,0,4799.0,6001.0,4.0,0.0,6000.0,4.0,0.0,1.0,32,5,1.2080555555555554,0.6599999999999999,0.2141666666666666,0.4026851851851851,0.2307412795011841,0.2740277777777777,0.3338888888888889,0.4969444444444444,3.0,1.0,32,5,28741,4498.0,40.0,798.3611111111111,998.505888180014,148.5,292.0,1258.25,36.0,1.0
4,2013-04-06,32.0,,80401.0,9600.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,,32,6,0.4622222222222222,0.3333333333333333,0.1288888888888889,0.2311111111111111,0.144564053042583,0.18,0.2311111111111111,0.2822222222222222,2.0,2.0,32,6,28804,7123.0,30.0,847.1764705882352,1518.6426449517196,143.5,282.0,670.75,34.0,2.0
5,2013-05-06,32.0,1.0,46200.0,2400.0,0.0,0.0,0,0.0,6000.0,0.0,1.0,7800.0,0.0,1.0,1.0,32,1,1.313611111111111,0.3333333333333333,0.0013888888888888,0.1642013888888888,0.0890357711910628,0.1613888888888889,0.1666666666666666,0.1666666666666666,8.0,1.0,32,1,20883,3329.0,61.0,696.1,877.7919143097564,161.0,383.5,685.25,30.0,1.0
6,2013-05-07,32.0,,54603.0,33165.0,0.0,0.0,0,598.0,2404.0,1.0,0.0,3900.0,1.0,0.0,,32,2,2.0905555555555555,0.7619444444444444,0.1652777777777777,0.2613194444444444,0.2104427468252541,0.1657638888888888,0.1666666666666666,0.2079861111111111,8.0,,32,2,24641,3985.0,40.0,704.0285714285715,1146.4235303431142,105.5,181.0,539.5,35.0,
7,2013-05-08,32.0,1.0,54604.0,16195.0,7800.0,0.0,0,0.0,4200.0,2.0,0.0,7800.0,2.0,0.0,1.0,32,3,4.091944444444444,0.5016666666666667,0.1452777777777777,0.2273302469135802,0.1174839541141683,0.1635416666666666,0.1666666666666666,0.2714583333333333,18.0,1.0,32,3,20588,3662.0,90.0,664.1290322580645,761.9693669229968,171.5,455.0,741.5,31.0,1.0
8,2013-05-09,32.0,,46200.0,1200.0,45600.0,0.0,0,0.0,0.0,3.0,1.0,3900.0,3.0,1.0,,32,4,0.8333333333333333,0.3333333333333333,0.1666666666666666,0.2083333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.2083333333333333,4.0,,32,4,29193,4779.0,61.0,884.6363636363636,1170.9740554924194,222.0,413.0,827.0,33.0,
9,2013-04-10,32.0,4.0,61200.0,25200.0,0.0,0.0,0,0.0,2400.0,2.0,0.0,7800.0,2.0,0.0,4.0,32,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.0,32,3,36377,3221.0,61.0,866.1190476190476,860.3946400934341,204.5,514.5,1268.25,42.0,2.0
