,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,3.0,3.375,7200.0,10800.0,0.0,0.0,0,0,0,0.0,0.0,7800.0,0.0,0.0,3.375,3,1,7.0,3.333333333333333,0.3333333333333333,1.75,1.6414763002993509,0.3333333333333333,1.6666666666666667,3.083333333333333,4.0,,3,1,14131,4197.0,50.0,942.0666666666668,1133.0403136609714,136.5,484.0,1260.5,15.0,
1,2013-04-03,3.0,,8398.0,4802.0,0.0,0.0,0,0,0,2.0,1.0,7800.0,2.0,1.0,,3,3,3.000555555555556,1.0,0.6666666666666666,0.7501388888888889,0.1665742799496391,0.6666666666666667,0.6669444444444445,0.7504166666666666,4.0,,3,3,9650,4517.0,91.0,1206.25,1526.1964627324828,315.0,539.5,1401.75,8.0,
2,2013-04-05,3.0,5.0,2400.0,16800.0,0.0,0.0,0,0,0,4.0,0.0,6000.0,4.0,0.0,5.0,3,5,5.971944444444444,3.0,0.3052777777777777,1.990648148148148,1.4690584541704077,1.4859722222222222,2.6666666666666665,2.833333333333333,3.0,2.0,3,5,10661,4328.0,60.0,1184.5555555555557,1761.1846943968649,81.0,252.0,1453.0,9.0,2.0
3,2013-04-06,3.0,2.0,78000.0,2400.0,0.0,0.0,0,0,0,5.0,0.0,0.0,5.0,0.0,2.0,3,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,3,6,12204,1865.0,70.0,488.16,477.00923121745416,111.0,303.0,706.0,25.0,1.0
4,2013-05-07,3.0,,88173.0,3601.0,1199.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,,3,2,1.9994444444444444,0.9997222222222222,0.9997222222222222,0.9997222222222222,0.0,0.9997222222222222,0.9997222222222222,0.9997222222222222,2.0,,3,2,8319,2864.0,71.0,594.2142857142857,758.3630324659746,193.75,292.5,685.25,14.0,
5,2013-04-08,3.0,5.0,1201.0,11999.0,0.0,0.0,0,0,0,0.0,0.0,7800.0,0.0,0.0,5.0,3,1,5.999999999999999,3.0,0.3333333333333333,2.0,1.4529663145135578,1.5,2.6666666666666665,2.833333333333333,3.0,2.0,3,1,11789,4055.0,60.0,736.8125,1043.2114019539215,103.25,252.5,978.0,16.0,2.0
6,2013-05-08,3.0,,501600.0,7200.0,0.0,0.0,0,0,0,2.0,0.0,7800.0,2.0,0.0,,3,3,0.6491666666666667,0.3338888888888889,0.3152777777777777,0.3245833333333333,0.0131600428720829,0.3199305555555555,0.3245833333333333,0.3292361111111111,2.0,,3,3,232,232.0,232.0,232.0,,232.0,232.0,232.0,1.0,
7,2013-04-09,3.0,1.0,151200.0,8400.0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,3,2,190,70.0,60.0,63.333333333333336,5.773502691896258,60.0,60.0,65.0,3.0,1.0
8,2013-04-10,3.0,,1200.0,12001.0,1200.0,0.0,0,0,0,2.0,0.0,7800.0,2.0,0.0,,3,3,5.333333333333333,2.6666666666666665,0.3333333333333333,1.7777777777777777,1.2619796324000607,1.333333333333333,2.333333333333333,2.5,3.0,,3,3,12255,3984.0,50.0,817.0,1269.1925442129395,151.0,323.0,520.0,15.0,
9,2013-04-13,3.0,,2400.0,6000.0,0.0,0.0,0,0,0,5.0,0.0,0.0,5.0,0.0,,3,6,7.333333333333333,3.6666666666666665,0.3333333333333333,1.8333333333333333,1.7533037597843888,0.3333333333333333,1.6666666666666667,3.1666666666666665,4.0,,3,6,2826,524.0,71.0,176.625,127.28963037105576,88.5,156.0,164.5,16.0,
10,2013-05-13,3.0,,1201.0,0.0,0.0,0.0,0,0,0,0.0,1.0,7800.0,0.0,1.0,,3,1,9.080277777777775,6.080277777777778,0.3333333333333333,1.2971825396825396,2.141819063299189,0.3333333333333333,0.3333333333333333,0.8333333333333333,7.0,,3,1,7706,2925.0,60.0,856.2222222222222,1150.7703699889237,111.0,242.0,938.0,9.0,
