,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,19.0,1.0,49205.0,4800.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11700.0,0.0,1.0,1.0,19,1,2.0,0.6675,0.3333333333333333,0.5,0.1924512925391772,0.3333333333333333,0.4995833333333332,0.66625,4.0,1.0,19,1,17272,4256.0,50.0,719.6666666666666,1040.1424094248143,98.5,262.0,658.25,24.0,1.0
1,2013-05-01,19.0,2.0,44400.0,2400.0,0.0,0.0,0,0.0,2400.0,2.0,1.0,11700.0,2.0,1.0,2.0,19,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,19,3,8286,3732.0,81.0,1381.0,1490.9307160294204,144.75,1026.0,2184.0,6.0,1.0
2,2013-06-01,19.0,4.0,19201.0,10799.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,19,6,0.4938888888888889,0.3338888888888889,0.16,0.2469444444444444,0.1229580125063274,0.2034722222222222,0.2469444444444444,0.2904166666666666,2.0,2.0,19,6,1490,252.0,80.0,186.25,72.88493867538261,133.25,222.0,236.75,8.0,2.0
3,2013-04-02,19.0,1.0,58839.0,7200.0,0.0,0.0,0,0.0,20399.0,1.0,0.0,7800.0,1.0,0.0,1.0,19,2,0.6669444444444443,0.3333333333333333,0.0002777777777777,0.2223148148148147,0.1922897146551003,0.1668055555555555,0.3333333333333333,0.3333333333333333,3.0,1.0,19,2,23327,6151.0,41.0,518.3777777777777,1182.824264379134,81.0,121.0,302.0,45.0,1.0
4,2013-05-02,19.0,2.0,37200.0,0.0,44399.0,0.0,0,0.0,3602.0,3.0,1.0,3900.0,3.0,1.0,2.0,19,4,0.3188888888888889,0.3188888888888889,0.3188888888888889,0.3188888888888889,,0.3188888888888889,0.3188888888888889,0.3188888888888889,1.0,1.0,19,4,7958,3046.0,101.0,530.5333333333333,741.3914395693187,202.0,253.0,509.5,15.0,1.0
5,2013-04-03,19.0,1.5,43200.0,30000.0,0.0,0.0,0,0.0,14400.0,2.0,0.0,11700.0,2.0,0.0,1.5,19,3,3.985555555555556,1.3341666666666667,0.3194444444444444,0.6642592592592592,0.5186116219323399,0.3323611111111111,0.3331944444444444,1.083402777777778,6.0,1.0,19,3,26166,4380.0,71.0,688.578947368421,1031.1880220610135,128.75,338.0,540.0,38.0,1.0
6,2013-04-04,19.0,1.3333333333333333,52800.0,3600.0,0.0,0.0,0,0.0,30000.0,3.0,0.0,3900.0,3.0,0.0,1.3333333333333333,19,4,1.666111111111111,0.3341666666666666,0.3325,0.3332222222222222,0.0006394924685122,0.3327777777777778,0.3333333333333333,0.3333333333333333,5.0,1.0,19,4,25064,7200.0,60.0,928.2962962962964,1517.4166258889534,141.0,312.0,1240.5,27.0,1.0
7,2013-04-05,19.0,1.5,66000.0,6000.0,0.0,0.0,0,0.0,13200.0,4.0,1.0,9000.0,4.0,1.0,1.5,19,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,19,5,17951,3732.0,81.0,718.04,1052.498791764944,131.0,272.0,525.0,25.0,1.0
8,2013-04-06,19.0,2.0,63600.0,27600.0,1200.0,0.0,0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,19,6,1.0005555555555556,0.3338888888888889,0.3327777777777778,0.3335185185185185,0.0006415002990995,0.3333333333333333,0.3338888888888889,0.3338888888888889,3.0,1.0,19,6,27897,6999.0,51.0,797.0571428571428,1253.1696975096,141.0,403.0,852.0,35.0,1.0
9,2013-05-06,19.0,1.0,10752.0,0.0,0.0,0.0,0,0.0,2377.0,0.0,1.0,11700.0,0.0,1.0,1.0,19,1,1.330833333333333,0.3469444444444444,0.3069444444444444,0.3327083333333333,0.0177942270543259,0.3284027777777777,0.3384722222222222,0.3427777777777778,4.0,1.0,19,1,9343,1766.0,51.0,444.9047619047619,511.6683403105868,91.0,184.0,737.0,21.0,1.0
10,2013-04-07,19.0,3.0,27600.0,43200.0,0.0,0.0,0,0.0,10800.0,-1.0,0.0,0.0,-1.0,0.0,3.0,19,0,0.3327777777777778,0.3327777777777778,0.3327777777777778,0.3327777777777778,,0.3327777777777778,0.3327777777777778,0.3327777777777778,1.0,0.0,19,0,20265,5084.0,51.0,506.625,918.6278978692025,118.5,176.5,491.5,40.0,0.0
11,2013-04-08,19.0,2.0,51600.0,32400.0,0.0,0.0,0,0.0,2400.0,0.0,0.0,11700.0,0.0,0.0,2.0,19,1,4.0,1.668611111111111,0.3333333333333333,1.0,0.7698019960799818,0.3333333333333333,0.9990277777777776,1.6656944444444444,4.0,1.0,19,1,24103,4126.0,50.0,803.4333333333333,1037.1879982327991,143.5,458.5,822.0,30.0,1.0
12,2013-05-08,19.0,2.0,35981.0,38381.0,0.0,0.0,0,0.0,3525.0,2.0,0.0,11700.0,2.0,0.0,2.0,19,3,1.7008333333333336,0.3641666666666667,0.3188888888888889,0.3401666666666667,0.0169746997646133,0.3325,0.3375,0.3477777777777778,5.0,1.0,19,3,4011,544.0,70.0,191.0,124.65031087004958,111.0,142.0,232.0,21.0,1.0
13,2013-04-09,19.0,1.0,57600.0,12000.0,2400.0,0.0,0,0.0,13200.0,1.0,0.0,7800.0,1.0,0.0,1.0,19,2,1.347222222222222,0.3494444444444444,0.3316666666666666,0.3368055555555555,0.0084786708912602,0.3320833333333333,0.3330555555555555,0.3377777777777778,4.0,1.0,19,2,18657,7381.0,50.0,518.25,1267.6038672573204,108.25,186.0,297.0,36.0,1.0
14,2013-04-10,19.0,2.0,45600.0,22800.0,0.0,0.0,0,0.0,19200.0,2.0,0.0,11700.0,2.0,0.0,2.0,19,3,4.501944444444444,1.6677777777777778,0.1866666666666666,0.750324074074074,0.7118086079428682,0.3199999999999999,0.3333333333333333,1.3322916666666669,6.0,1.0,19,3,28771,4477.0,50.0,653.8863636363636,1015.6015336531163,131.0,272.5,688.25,44.0,1.0
15,2013-05-10,19.0,2.0,50484.0,22801.0,0.0,0.0,0,0.0,14355.0,4.0,0.0,9000.0,4.0,0.0,2.0,19,5,1.3325,0.6666666666666667,0.3325,0.4441666666666666,0.1926911028332941,0.3329166666666666,0.3333333333333333,0.5,3.0,,19,5,8658,3652.0,51.0,412.2857142857143,776.7587877106472,91.0,212.0,353.0,21.0,
16,2013-04-11,19.0,2.0,61200.0,6000.0,0.0,0.0,0,0.0,18000.0,3.0,0.0,3900.0,3.0,0.0,2.0,19,4,2.330833333333333,1.0,0.3322222222222222,0.5827083333333334,0.3193124022593321,0.3330555555555555,0.4993055555555555,0.7489583333333333,4.0,1.0,19,4,21759,4135.0,41.0,494.52272727272725,798.090730070803,121.0,197.0,406.25,44.0,1.0
17,2013-05-11,19.0,,90073.0,0.0,0.0,0.0,0,0.0,1140.0,5.0,0.0,0.0,5.0,0.0,,19,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,19,6,18346,5127.0,50.0,764.4166666666666,1118.548046301122,148.5,383.5,822.0,24.0,
18,2013-04-12,19.0,2.0,46800.0,26400.0,0.0,0.0,0,0.0,14400.0,4.0,0.0,9000.0,4.0,0.0,2.0,19,5,1.333611111111111,0.3341666666666666,0.3327777777777778,0.3334027777777777,0.0005726535591135,0.3331944444444444,0.3333333333333333,0.3335416666666666,4.0,1.0,19,5,17697,2996.0,71.0,520.5,648.6345214558368,135.25,317.5,610.0,34.0,1.0
19,2013-05-12,19.0,4.0,67200.0,20400.0,0.0,0.0,0,0.0,3600.0,-1.0,0.0,0.0,-1.0,0.0,4.0,19,0,0.3236111111111111,0.3236111111111111,0.3236111111111111,0.3236111111111111,,0.3236111111111111,0.3236111111111111,0.3236111111111111,1.0,2.0,19,0,7889,2359.0,50.0,303.4230769230769,487.8344123226177,63.25,131.0,269.75,26.0,2.0
20,2013-04-13,19.0,1.0,66003.0,18005.0,0.0,0.0,0,0.0,2400.0,5.0,0.0,0.0,5.0,0.0,1.0,19,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,19,6,39276,9374.0,41.0,1155.1764705882354,1976.7264716373925,214.5,454.0,1212.5,34.0,1.0
21,2013-04-14,19.0,2.0,42652.0,13200.0,12549.0,0.0,0,0.0,16799.0,-1.0,0.0,0.0,-1.0,0.0,2.0,19,0,0.6652777777777779,0.3341666666666666,0.3311111111111111,0.3326388888888889,0.0021606040536255,0.331875,0.3326388888888889,0.3334027777777777,2.0,1.0,19,0,35794,5921.0,60.0,1154.645161290323,1619.2021399110345,130.5,353.0,1669.5,31.0,1.0
