,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,7,4.333333333333333,69600.0,4800.0,0.0,0.0,0.0,0.0,10800.0,0,1.0,10500.0,0,1.0,4.333333333333333,7,1,0.98,0.3333333333333333,0.3147222222222222,0.3266666666666666,0.0103674764480674,0.3233333333333333,0.3319444444444444,0.3326388888888889,3.0,2.0,7,1,26160,7141.0,51.0,747.4285714285714,1547.9304644230874,85.5,191.0,519.5,35.0,2.0
1,2013-05-01,7,,73200.0,8402.0,0.0,0.0,1200.0,0.0,3598.0,2,0.0,3900.0,2,0.0,,7,3,1.323888888888889,0.3333333333333333,0.3263888888888889,0.3309722222222222,0.0032749517007087,0.3297222222222222,0.3320833333333333,0.3333333333333333,4.0,,7,3,19746,3783.0,30.0,1161.529411764706,1241.32797427025,151.0,575.0,1680.0,17.0,
2,2013-04-02,7,,45600.0,1199.0,25201.0,0.0,0.0,0.0,13200.0,1,1.0,6600.0,1,1.0,,7,2,0.9858333333333332,0.6666666666666666,0.0013888888888888,0.3286111111111111,0.3327711694762151,0.1595833333333333,0.3177777777777777,0.4922222222222222,3.0,,7,2,25644,6383.0,40.0,582.8181818181819,1067.4982985167485,81.0,161.0,695.5,44.0,
3,2013-04-03,7,4.0,54000.0,19200.0,0.0,0.0,0.0,0.0,14400.0,2,0.0,3900.0,2,0.0,4.0,7,3,1.3316666666666666,0.3333333333333333,0.3325,0.3329166666666666,0.0004811252243246,0.3325,0.3329166666666666,0.3333333333333333,4.0,2.0,7,3,35243,6617.0,51.0,1258.678571428571,1483.1220836732778,259.75,701.0,2039.5,28.0,2.0
4,2013-05-03,7,,74402.0,3598.0,1200.0,0.0,0.0,0.0,4800.0,4,0.0,3000.0,4,0.0,,7,5,2.34,0.645,0.3097222222222222,0.3899999999999999,0.1262748569833791,0.3336111111111111,0.3456944444444444,0.3596527777777778,6.0,,7,5,13567,4985.0,40.0,753.7222222222222,1379.287062454221,82.75,171.5,494.0,18.0,
5,2013-04-04,7,4.0,42000.0,7200.0,19200.0,0.0,0.0,3599.0,13201.0,3,0.0,6900.0,3,0.0,4.0,7,4,3.755833333333333,0.7741666666666667,0.2138888888888888,0.4173148148148148,0.1785222584420756,0.3327777777777778,0.3344444444444444,0.4283333333333333,9.0,2.0,7,4,32907,3570.0,60.0,476.9130434782609,698.8452816049368,121.0,192.0,565.0,69.0,2.0
6,2013-05-04,7,,100801.0,1200.0,0.0,0.0,0.0,0.0,10799.0,5,0.0,0.0,5,0.0,,7,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,7,6,1129,383.0,191.0,282.25,99.87116701030384,199.25,277.5,360.5,4.0,
7,2013-04-05,7,5.0,328763.0,8402.0,1366.0,10468.0,0.0,0.0,3733.0,4,0.0,3000.0,4,0.0,5.0,7,5,18.20111111111111,17.87972222222222,0.3213888888888889,9.100555555555555,12.415616566333796,4.710972222222221,9.100555555555555,13.490138888888888,2.0,2.0,7,5,35292,3803.0,71.0,1176.4,1113.322477061805,303.0,650.5,1960.0,30.0,2.0
8,2013-05-05,7,,116400.0,2402.0,19198.0,0.0,0.0,2400.0,0.0,-1,0.0,0.0,-1,0.0,,7,0,1.9713888888888889,0.6666666666666666,0.0002777777777777,0.3285648148148148,0.2108993394456246,0.3158333333333333,0.3291666666666666,0.3333333333333333,6.0,,7,0,8122,1250.0,41.0,208.25641025641025,211.22060280647935,90.0,141.0,242.0,39.0,
9,2013-05-06,7,,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,10500.0,0,1.0,,7,1,0.6652777777777777,0.3333333333333333,0.3319444444444444,0.3326388888888889,0.0009820927516479,0.3322916666666666,0.3326388888888889,0.3329861111111111,2.0,,7,1,10818,3257.0,50.0,721.2,828.684172132458,272.0,535.0,721.0,15.0,
