,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,47.0,,32707.0,54893.0,0.0,0.0,0,0,0.0,0.0,0.0,3900.0,0.0,0.0,,47,1,7.667499999999999,7.000555555555555,0.3330555555555555,2.5558333333333327,3.8492423797610016,0.3334722222222222,0.3338888888888889,3.6672222222222217,3.0,,47,1,5105,577.0,30.0,212.70833333333331,154.86276650400944,86.0,172.0,323.25,24.0,
1,2013-04-02,47.0,,170553.0,7200.0,0.0,0.0,0,0,0.0,1.0,0.0,6600.0,1.0,0.0,,47,2,6.333333333333334,1.6666666666666663,0.3333333333333333,0.7037037037037037,0.5638273091717899,0.3333333333333333,0.3333333333333333,0.6666666666666666,9.0,,47,2,1425,687.0,324.0,475.0,189.03174336602837,369.0,414.0,550.5,3.0,
2,2013-05-03,47.0,1.0,10800.0,50400.0,0.0,0.0,0,0,0.0,4.0,0.0,3000.0,4.0,0.0,1.0,47,5,7.332777777777776,4.666944444444444,0.3330555555555555,1.0475396825396823,1.6152205526993624,0.3331944444444444,0.3333333333333333,0.6665277777777777,7.0,1.0,47,5,8736,2881.0,20.0,416.0,615.3819951867296,101.0,232.0,496.0,21.0,1.0
3,2013-04-04,47.0,,63600.0,10801.0,0.0,0.0,0,0,0.0,3.0,0.0,6900.0,3.0,0.0,,47,4,8.448611111111111,3.6666666666666665,0.3333333333333333,1.689722222222222,1.402253614941778,0.3333333333333333,2.0,2.1152777777777776,5.0,,47,4,5913,778.0,40.0,246.375,193.62779455978668,108.5,202.5,374.0,24.0,
4,2013-05-04,47.0,,7200.0,181346.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,,47,6,4.666666666666666,2.6666666666666665,2.0,2.333333333333333,0.4714045207910315,2.1666666666666665,2.333333333333333,2.5,2.0,,47,6,1405,707.0,71.0,351.25,281.34957496561697,161.75,313.5,503.0,4.0,
5,2013-04-05,47.0,4.0,13198.0,73200.0,0.0,0.0,0,0,0.0,4.0,0.0,3000.0,4.0,0.0,4.0,47,5,5.333333333333333,3.0,0.3333333333333333,1.7777777777777777,1.3471506281091268,1.1666666666666663,2.0,2.5,3.0,2.0,47,5,9502,3255.0,40.0,296.9375,570.6737352435051,83.25,141.0,310.75,32.0,2.0
6,2013-04-11,47.0,,19199.0,1200.0,1201.0,0.0,0,0,0.0,3.0,1.0,6900.0,3.0,1.0,,47,4,9.332777777777778,3.333333333333333,0.3333333333333333,0.933277777777778,0.9661195840859756,0.3333333333333333,0.4998611111111111,1.1658333333333333,10.0,,47,4,3851,546.0,61.0,275.07142857142856,173.13154815640323,141.25,247.5,394.75,14.0,
7,2013-04-12,47.0,,13200.0,74400.0,0.0,0.0,0,0,0.0,4.0,0.0,3000.0,4.0,0.0,,47,5,9.523888888888887,1.6666666666666663,0.3230555555555555,0.6349259259259259,0.3892570460672386,0.3333333333333333,0.5319444444444444,0.8340277777777778,15.0,1.0,47,5,6497,1010.0,71.0,382.1764705882353,269.4833564652272,192.0,323.0,455.0,17.0,1.0
8,2013-04-13,47.0,1.0,161452.0,8947.0,7201.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,47,6,13.000555555555556,5.0,0.3333333333333333,1.444506172839506,1.6330734970108456,0.3333333333333333,0.6666666666666666,1.3333333333333333,9.0,1.0,47,6,9265,2547.0,30.0,402.82608695652175,565.774260490871,106.0,212.0,412.5,23.0,1.0
9,2013-04-15,47.0,,31201.0,50399.0,0.0,0.0,0,0,0.0,0.0,0.0,3900.0,0.0,0.0,,47,1,2.001388888888889,0.6666666666666666,0.3333333333333333,0.4002777777777778,0.1489163531883371,0.3333333333333333,0.3338888888888889,0.3341666666666666,5.0,,47,1,9266,3913.0,70.0,579.125,914.4133911967824,185.25,389.5,538.0,16.0,
