,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,53.0,1.5,44400.0,16800.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,53,1,2.420555555555556,0.6661111111111111,0.3005555555555556,0.4034259259259259,0.1430050791926535,0.3195138888888889,0.3323611111111111,0.4385416666666666,6.0,1.0,53,1,17400,4085.0,61.0,561.2903225806451,863.8961817853033,125.5,232.0,483.5,31.0,1.0
1,2013-05-01,53.0,1.0,65970.0,16831.0,1199.0,0.0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,53,3,2.579722222222222,0.3336111111111111,0.3061111111111111,0.3224652777777777,0.0110259009438038,0.3140972222222222,0.3244444444444444,0.3322916666666666,8.0,1.0,53,3,22189,5064.0,30.0,887.56,1108.6564721920554,192.0,565.0,1391.0,25.0,1.0
2,2013-04-02,53.0,,149809.0,1200.0,0.0,0.0,0,0,3600.0,1.0,0.0,0.0,1.0,0.0,,53,2,0.6522222222222223,0.3333333333333333,0.3188888888888889,0.3261111111111111,0.010213764617139,0.3225,0.3261111111111111,0.3297222222222222,2.0,,53,2,8449,3147.0,61.0,563.2666666666667,909.0768839610768,70.0,141.0,484.0,15.0,
3,2013-05-02,53.0,1.0,78945.0,13200.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,53,4,1.3052777777777778,0.3341666666666666,0.3038888888888889,0.3263194444444444,0.0149577164665267,0.3259722222222222,0.3336111111111111,0.3339583333333333,4.0,1.0,53,4,9619,2894.0,71.0,739.9230769230769,922.6345847208834,141.0,343.0,596.0,13.0,1.0
4,2013-04-03,53.0,2.5,1200.0,14400.0,0.0,0.0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,2.5,53,3,1.2952777777777778,0.3319444444444444,0.3108333333333333,0.3238194444444444,0.0090987240773303,0.3216666666666666,0.32625,0.3284027777777778,4.0,1.0,53,3,33811,5618.0,41.0,735.0217391304348,1142.4778624479227,204.5,277.0,718.5,46.0,1.0
5,2013-05-03,53.0,,68210.0,8589.0,0.0,0.0,0,0,0.0,4.0,0.0,0.0,4.0,0.0,,53,5,1.6452777777777778,0.3338888888888889,0.3158333333333333,0.3290555555555555,0.0075910115788426,0.3294444444444444,0.3327777777777778,0.3333333333333333,5.0,,53,5,29860,4274.0,40.0,382.8205128205128,598.4667800692757,151.0,232.0,359.75,78.0,
6,2013-04-04,53.0,,73203.0,13198.0,2399.0,2400.0,0,0,0.0,3.0,0.0,0.0,3.0,0.0,,53,4,2.9575,0.6666666666666666,0.3011111111111111,0.3696875,0.1212458691727112,0.3139583333333333,0.3330555555555555,0.34625,8.0,,53,4,27556,7123.0,131.0,1377.8,1646.1926279816262,201.75,796.5,2020.0,20.0,
7,2013-05-04,53.0,,97691.0,12000.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,5.0,0.0,,53,6,0.3341666666666666,0.3341666666666666,0.3341666666666666,0.3341666666666666,,0.3341666666666666,0.3341666666666666,0.3341666666666666,1.0,,53,6,8226,1360.0,60.0,432.9473684210527,376.8488458673834,106.0,404.0,615.0,19.0,
8,2013-04-05,53.0,3.5,54000.0,36000.0,0.0,0.0,0,0,0.0,4.0,0.0,0.0,4.0,0.0,3.5,53,5,2.6097222222222225,0.3341666666666666,0.3044444444444444,0.3262152777777778,0.0128714111622868,0.3253472222222222,0.3329166666666666,0.3334722222222222,8.0,2.0,53,5,37409,6506.0,60.0,1011.054054054054,1528.9641727134883,131.0,293.0,1129.0,37.0,2.0
9,2013-05-05,53.0,,68400.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.0,0.0,-1.0,0.0,,53,0,2.6438888888888887,0.6666666666666667,0.0280555555555555,0.3304861111111111,0.1712078904573329,0.3122222222222222,0.3286111111111111,0.3335416666666666,8.0,,53,0,13277,1281.0,50.0,457.82758620689657,360.7327927750002,161.0,333.0,706.0,29.0,
