,date,volunteer,level,home_time,school_time,travel_time,orthers,shopping,working,recreational_activities,date_in_week,cut_class,class_schedule,date_in_week,cut_class,level,stay_userID,stay_dayofweek,stay_dur_sum,stay_max,stay_min,stay_mean,stay_std,stay_25%,stay_med or 50%,stay_75%,stay_freq,stay_level,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
0,2013-04-01,2,5.0,66000.0,9600.0,0.0,1200.0,0.0,8400.0,1200.0,0,0.0,3900.0,0,0.0,5.0,2,1,1.274166666666667,0.3336111111111111,0.3036111111111111,0.3185416666666666,0.0126815519262927,0.3117361111111111,0.3184722222222222,0.3252777777777778,4.0,,2,1,24131,3541.0,50.0,689.4571428571429,905.5722384170116,136.0,264.0,751.5,35.0,
1,2013-05-01,2,,66099.0,20400.0,0.0,0.0,0.0,0.0,0.0,2,0.0,10500.0,2,0.0,,2,3,3.6572222222222224,0.6891666666666667,0.3083333333333333,0.406358024691358,0.1517231557172326,0.3333333333333333,0.3344444444444444,0.3347222222222222,9.0,,2,3,26812,5495.0,50.0,536.24,851.4398982947436,152.0,252.0,590.0,50.0,
2,2013-06-01,2,,17355.0,2505.0,0.0,0.0,0.0,0.0,547.0,5,0.0,0.0,5,0.0,,2,6,0.3508333333333333,0.1841666666666666,0.1666666666666666,0.1754166666666666,0.0123743686707645,0.1710416666666666,0.1754166666666666,0.1797916666666666,2.0,,2,6,9544,2445.0,71.0,681.7142857142857,693.396371112892,208.75,463.5,890.5,14.0,
3,2013-04-02,2,,60000.0,9600.0,0.0,1200.0,0.0,0.0,16800.0,1,0.0,6600.0,1,0.0,,2,2,3.641944444444445,0.6658333333333333,0.3197222222222222,0.3641944444444444,0.1061175301852621,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,,2,2,26022,6204.0,50.0,929.3571428571428,1559.6009512000585,115.75,227.0,918.0,28.0,
4,2013-05-02,2,,53960.0,24000.0,0.0,0.0,0.0,0.0,8399.0,3,0.0,6900.0,3,0.0,,2,4,1.6663888888888887,1.3330555555555554,0.3333333333333333,0.8331944444444443,0.7069103626362179,0.5832638888888888,0.8331944444444443,1.083125,2.0,,2,4,7174,3623.0,50.0,652.1818181818181,1006.7597348108256,234.5,313.0,609.0,11.0,
5,2013-04-03,2,1.0,58803.0,21600.0,0.0,0.0,0.0,4797.0,0.0,2,0.0,10500.0,2,0.0,1.0,2,3,1.3158333333333334,0.3333333333333333,0.3158333333333333,0.3289583333333333,0.0087499999999999,0.3289583333333333,0.3333333333333333,0.3333333333333333,4.0,1.0,2,3,3723,1392.0,40.0,248.2,342.114057839529,101.0,141.0,187.0,15.0,1.0
6,2013-05-03,2,1.0,55200.0,24676.0,2398.0,0.0,0.0,2400.0,10800.0,4,0.0,3000.0,4,0.0,1.0,2,5,1.9794444444444443,0.335,0.3138888888888889,0.3299074074074073,0.0081813297439108,0.3297916666666667,0.33375,0.334375,6.0,1.0,2,5,8645,4307.0,61.0,665.0,1164.6806429232006,120.0,212.0,635.0,13.0,1.0
7,2013-04-04,2,2.0,62399.0,18000.0,0.0,0.0,0.0,0.0,7201.0,3,0.0,6900.0,3,0.0,2.0,2,4,1.6188888888888888,0.3333333333333333,0.3094444444444444,0.3237777777777778,0.0104759424573815,0.3169444444444444,0.3258333333333333,0.3333333333333333,5.0,1.0,2,4,18154,3339.0,71.0,1296.7142857142858,1152.62505936342,435.75,897.0,2013.75,14.0,1.0
8,2013-05-04,2,,68880.0,9115.0,0.0,0.0,0.0,0.0,1200.0,5,0.0,0.0,5,0.0,,2,6,3.8502777777777775,0.3355555555555555,0.1677777777777777,0.2961752136752136,0.0695859811211831,0.3122222222222222,0.3347222222222222,0.3347222222222222,13.0,,2,6,37775,4054.0,51.0,1079.2857142857142,1192.314668578544,166.5,524.0,1816.0,35.0,
9,2013-04-05,2,1.0,57600.0,25200.0,2400.0,0.0,0.0,0.0,0.0,4,0.0,3000.0,4,0.0,1.0,2,5,3.666388888888889,2.332777777777778,1.333611111111111,1.8331944444444448,0.7065175255355588,1.5834027777777775,1.8331944444444448,2.082986111111111,2.0,1.0,2,5,14720,3662.0,60.0,700.952380952381,1075.187075638025,101.0,241.0,595.0,21.0,1.0
