,level,resp_time,time
2,1.0,2013-04-02 10:42:51,1364899371.0
3,5.0,2013-04-02 10:42:53,1364899373.0
7,5.0,2013-04-03 08:22:11,1364977331.0
8,4.0,2013-04-04 00:50:57,1365036657.0
9,4.0,2013-04-03 08:22:13,1364977333.0
10,5.0,2013-04-05 07:08:11,1365145691.0
11,4.0,2013-04-06 00:01:13,1365206473.0
12,1.0,2013-04-06 06:03:32,1365228212.0
13,4.0,2013-04-08 17:55:14,1365443714.0
14,5.0,2013-04-08 20:51:49,1365454309.0
15,1.0,2013-04-09 04:00:09,1365480009.0
16,5.0,2013-04-16 08:08:46,1366099726.0
17,5.0,2013-04-12 22:03:58,1365804238.0
18,5.0,2013-04-13 22:09:58,1365890998.0
19,5.0,2013-04-14 22:00:05,1365976805.0
20,5.0,2013-04-16 08:13:47,1366100027.0
21,5.0,2013-04-18 08:18:19,1366273099.0
22,4.0,2013-04-29 20:40:41,1367268041.0
23,1.0,2013-05-08 18:09:57,1368036597.0
24,1.0,2013-05-06 04:30:57,1367814657.0
25,1.0,2013-05-05 21:59:28,1367791168.0
26,4.0,2013-05-08 04:06:17,1367985977.0
27,1.0,2013-05-05 21:59:28,1367791168.0
28,1.0,2013-05-07 18:03:24,1367949804.0
29,2.0,2013-05-18 02:00:11,1368842411.0
30,1.0,2013-05-20 04:20:54,1369023654.0
31,3.0,2013-05-20 19:14:35,1369077275.0
32,1.0,2013-05-25 05:55:17,1369461317.0
