,level,resp_time,time
0,2.0,2013-03-30 02:07:48,1364609268.0
1,1.0,2013-04-01 07:19:02,1364800742.0
2,1.0,2013-03-31 22:57:17,1364770637.0
9,4.0,2013-04-02 02:32:04,1364869924.0
10,1.0,2013-04-02 18:56:33,1364928993.0
11,2.0,2013-03-28 00:01:02,1364428862.0
12,1.0,2013-03-30 02:07:51,1364609271.0
13,1.0,2013-03-30 02:07:45,1364609265.0
14,4.0,2013-03-30 02:07:49,1364609269.0
15,1.0,2013-03-30 04:28:19,1364617699.0
16,4.0,2013-03-31 04:07:33,1364702853.0
17,4.0,2013-03-31 03:11:14,1364699474.0
18,1.0,2013-03-30 23:52:25,1364687545.0
19,4.0,2013-03-30 22:01:58,1364680918.0
20,1.0,2013-03-31 16:31:29,1364747489.0
21,4.0,2013-03-31 17:47:31,1364752051.0
22,1.0,2013-04-01 03:35:10,1364787310.0
23,4.0,2013-04-03 05:55:20,1364968520.0
24,4.0,2013-04-01 08:50:52,1364806252.0
25,4.0,2013-04-01 16:32:35,1364833955.0
26,4.0,2013-04-03 05:55:19,1364968519.0
27,1.0,2013-04-03 00:01:46,1364947306.0
28,5.0,2013-04-03 06:19:50,1364969990.0
29,4.0,2013-04-04 01:58:01,1365040681.0
30,1.0,2013-04-04 18:50:07,1365101407.0
31,1.0,2013-04-04 08:01:51,1365062511.0
32,1.0,2013-04-04 17:48:38,1365097718.0
33,1.0,2013-04-05 01:30:58,1365125458.0
34,2.0,2013-04-05 00:11:45,1365120705.0
35,1.0,2013-04-05 08:04:55,1365149095.0
36,1.0,2013-04-05 16:35:56,1365179756.0
37,2.0,2013-04-06 00:15:46,1365207346.0
38,4.0,2013-04-06 02:00:50,1365213650.0
39,4.0,2013-04-06 07:47:38,1365234458.0
40,1.0,2013-04-07 01:59:22,1365299962.0
41,4.0,2013-04-06 16:45:23,1365266723.0
42,4.0,2013-04-07 17:51:19,1365357079.0
43,1.0,2013-04-07 08:05:12,1365321912.0
44,1.0,2013-04-08 02:17:43,1365387463.0
45,5.0,2013-04-08 04:25:53,1365395153.0
46,4.0,2013-04-08 05:50:48,1365400248.0
47,4.0,2013-04-08 16:30:31,1365438631.0
48,4.0,2013-04-09 02:14:23,1365473663.0
49,1.0,2013-04-15 02:07:35,1365991655.0
50,4.0,2013-04-09 04:48:14,1365482894.0
51,5.0,2013-04-09 04:04:10,1365480250.0
52,1.0,2013-04-09 18:58:08,1365533888.0
53,1.0,2013-04-09 22:31:53,1365546713.0
54,1.0,2013-04-09 16:26:24,1365524784.0
55,1.0,2013-04-11 18:55:31,1365706531.0
56,1.0,2013-04-11 23:22:20,1365722540.0
57,4.0,2013-04-10 02:43:32,1365561812.0
58,1.0,2013-04-10 22:17:04,1365632224.0
59,4.0,2013-04-11 05:09:30,1365656970.0
60,2.0,2013-04-11 03:57:47,1365652667.0
61,1.0,2013-04-11 08:13:02,1365667982.0
62,4.0,2013-04-12 03:50:20,1365738620.0
63,1.0,2013-04-12 22:10:37,1365804637.0
64,1.0,2013-04-13 23:41:55,1365896515.0
65,2.0,2013-04-15 20:29:40,1366057780.0
66,1.0,2013-04-16 08:14:36,1366100076.0
67,2.0,2013-04-17 01:52:31,1366163551.0
68,2.0,2013-04-17 05:18:30,1366175910.0
69,1.0,2013-04-17 16:30:31,1366216231.0
70,4.0,2013-04-18 16:26:39,1366302399.0
71,1.0,2013-04-18 04:15:36,1366258536.0
72,4.0,2013-04-21 01:23:55,1366507435.0
73,4.0,2013-04-20 04:17:14,1366431434.0
74,1.0,2013-04-26 16:31:08,1366993868.0
75,1.0,2013-04-20 05:14:22,1366434862.0
76,2.0,2013-04-26 18:02:06,1366999326.0
77,4.0,2013-04-22 01:55:14,1366595714.0
78,1.0,2013-04-25 18:50:38,1366915838.0
79,4.0,2013-04-21 16:43:40,1366562620.0
80,4.0,2013-04-22 03:17:32,1366600652.0
81,4.0,2013-04-22 07:51:03,1366617063.0
82,4.0,2013-04-22 16:40:05,1366648805.0
83,1.0,2013-04-24 07:48:15,1366789695.0
84,4.0,2013-04-24 16:44:47,1366821887.0
85,4.0,2013-04-25 05:39:35,1366868375.0
86,1.0,2013-04-30 01:44:12,1367286252.0
87,4.0,2013-04-23 02:19:36,1366683576.0
88,4.0,2013-04-22 19:06:27,1366657587.0
89,1.0,2013-04-23 04:02:59,1366689779.0
90,2.0,2013-04-23 16:27:46,1366734466.0
91,1.0,2013-04-23 17:56:54,1366739814.0
92,1.0,2013-04-23 07:57:35,1366703855.0
93,1.0,2013-04-23 16:48:33,1366735713.0
94,1.0,2013-04-25 01:23:16,1366852996.0
95,4.0,2013-04-25 16:34:14,1366907654.0
96,4.0,2013-04-27 04:17:25,1367036245.0
97,3.0,2013-04-29 04:04:38,1367208278.0
98,1.0,2013-04-28 20:01:59,1367179319.0
99,4.0,2013-04-30 04:01:45,1367294505.0
100,4.0,2013-04-29 20:25:24,1367267124.0
101,1.0,2013-05-02 06:07:04,1367474824.0
102,1.0,2013-05-03 05:21:08,1367558468.0
103,1.0,2013-05-07 20:00:57,1367956857.0
104,4.0,2013-05-15 21:16:06,1368652566.0
105,1.0,2013-05-08 16:34:23,1368030863.0
106,1.0,2013-05-09 04:29:25,1368073765.0
107,1.0,2013-05-15 03:40:34,1368589234.0
108,4.0,2013-05-15 21:17:00,1368652620.0
109,2.0,2013-05-18 20:15:48,1368908148.0
110,1.0,2013-05-17 20:17:32,1368821852.0
111,4.0,2013-05-23 16:46:18,1369327578.0
