,level,resp_time,time
5,3.0,2013-04-03 01:04:47,1364951087.0
6,1.0,2013-04-02 21:21:11,1364937671.0
7,3.0,2013-04-01 23:39:18,1364859558.0
8,1.0,2013-04-02 01:38:06,1364866686.0
9,1.0,2013-04-03 08:25:50,1364977550.0
10,3.0,2013-04-04 00:22:49,1365034969.0
11,1.0,2013-04-03 06:10:51,1364969451.0
12,1.0,2013-04-02 18:01:22,1364925682.0
13,3.0,2013-04-03 06:32:32,1364970752.0
14,2.0,2013-04-03 16:59:21,1365008361.0
15,1.0,2013-04-03 22:06:02,1365026762.0
16,1.0,2013-04-04 20:52:03,1365108723.0
17,2.0,2013-04-04 06:28:47,1365056927.0
18,1.0,2013-04-07 00:46:08,1365295568.0
19,5.0,2013-04-07 08:21:22,1365322882.0
20,1.0,2013-04-08 03:02:07,1365390127.0
21,1.0,2013-04-05 00:00:15,1365120015.0
22,1.0,2013-04-05 00:45:34,1365122734.0
23,4.0,2013-04-06 06:07:56,1365228476.0
24,1.0,2013-04-05 06:00:49,1365141649.0
25,3.0,2013-04-05 08:19:34,1365149974.0
26,1.0,2013-04-06 00:51:00,1365209460.0
27,1.0,2013-04-05 18:43:50,1365187430.0
28,4.0,2013-04-06 04:23:19,1365222199.0
29,1.0,2013-04-06 07:48:07,1365234487.0
30,4.0,2013-04-07 07:12:19,1365318739.0
31,1.0,2013-04-07 18:47:24,1365360444.0
32,4.0,2013-04-06 21:46:50,1365284810.0
33,1.0,2013-04-08 23:24:36,1365463476.0
34,1.0,2013-04-08 04:07:25,1365394045.0
35,1.0,2013-04-08 20:21:26,1365452486.0
36,1.0,2013-04-09 03:54:29,1365479669.0
37,1.0,2013-04-09 04:45:57,1365482757.0
38,2.0,2013-04-12 22:47:26,1365806846.0
39,3.0,2013-04-12 18:00:59,1365789659.0
40,1.0,2013-04-09 15:33:26,1365521606.0
41,1.0,2013-04-09 21:52:48,1365544368.0
42,1.0,2013-04-10 07:41:00,1365579660.0
43,1.0,2013-04-10 19:52:21,1365623541.0
44,1.0,2013-04-12 01:47:12,1365731232.0
45,3.0,2013-04-17 04:52:52,1366174372.0
46,1.0,2013-04-12 03:30:26,1365737426.0
47,1.0,2013-04-13 21:18:39,1365887919.0
48,3.0,2013-04-13 05:22:47,1365830567.0
49,1.0,2013-04-13 23:35:37,1365896137.0
50,3.0,2013-04-14 22:08:16,1365977296.0
51,1.0,2013-04-14 19:54:03,1365969243.0
52,1.0,2013-04-15 20:19:30,1366057170.0
53,3.0,2013-04-16 03:23:43,1366082623.0
54,3.0,2013-04-15 21:57:03,1366063023.0
55,3.0,2013-04-16 04:05:12,1366085112.0
56,3.0,2013-04-17 08:54:52,1366188892.0
57,1.0,2013-04-17 23:23:06,1366240986.0
58,3.0,2013-04-18 04:13:14,1366258394.0
59,3.0,2013-04-18 08:11:11,1366272671.0
60,3.0,2013-04-18 20:35:39,1366317339.0
61,3.0,2013-04-22 02:18:35,1366597115.0
62,2.0,2013-04-22 02:18:38,1366597118.0
63,3.0,2013-04-23 08:10:58,1366704658.0
64,4.0,2013-04-26 18:02:19,1366999339.0
65,3.0,2013-04-25 19:48:55,1366919335.0
66,3.0,2013-04-29 00:05:29,1367193929.0
67,3.0,2013-04-30 04:01:21,1367294481.0
68,2.0,2013-04-30 00:00:07,1367280007.0
69,1.0,2013-05-02 06:26:42,1367476002.0
70,3.0,2013-05-01 05:09:44,1367384984.0
71,1.0,2013-05-03 05:09:21,1367557761.0
72,1.0,2013-05-09 05:23:24,1368077004.0
73,1.0,2013-05-07 20:13:45,1367957625.0
74,1.0,2013-05-15 20:22:17,1368649337.0
75,1.0,2013-05-16 03:44:06,1368675846.0
76,1.0,2013-05-08 18:10:13,1368036613.0
77,1.0,2013-05-08 06:56:53,1367996213.0
78,1.0,2013-05-20 04:11:34,1369023094.0
79,1.0,2013-05-21 04:01:45,1369108905.0
80,1.0,2013-05-24 04:01:39,1369368099.0
81,1.0,2013-05-24 21:33:33,1369431213.0
