,level,resp_time,time
2,1.0,2013-04-02 03:17:43,1364872663.0
6,2.0,2013-03-27 02:04:16,1364349856.0
7,1.0,2013-03-27 03:16:03,1364354163.0
8,3.0,2013-03-28 21:18:28,1364505508.0
9,3.0,2013-03-28 22:07:51,1364508471.0
10,1.0,2013-03-28 23:12:09,1364512329.0
11,4.0,2013-03-27 06:15:10,1364364910.0
12,4.0,2013-03-27 09:11:10,1364375470.0
13,1.0,2013-03-27 21:08:59,1364418539.0
14,1.0,2013-03-27 22:26:57,1364423217.0
15,1.0,2013-03-27 17:06:46,1364404006.0
16,2.0,2013-03-28 04:53:49,1364446429.0
17,1.0,2013-03-29 01:54:03,1364522043.0
18,3.0,2013-03-28 07:56:46,1364457406.0
19,4.0,2013-03-28 02:42:37,1364438557.0
20,1.0,2013-03-29 00:10:06,1364515806.0
21,2.0,2013-03-29 17:42:44,1364578964.0
22,2.0,2013-03-29 21:04:33,1364591073.0
23,1.0,2013-03-31 02:53:01,1364698381.0
24,1.0,2013-03-30 20:38:42,1364675922.0
25,3.0,2013-04-01 01:40:52,1364780452.0
26,2.0,2013-04-01 06:26:26,1364797586.0
27,1.0,2013-04-01 09:21:09,1364808069.0
28,1.0,2013-04-01 16:49:40,1364834980.0
29,1.0,2013-04-01 20:30:41,1364848241.0
30,1.0,2013-04-03 02:31:44,1364956304.0
31,1.0,2013-04-03 00:00:22,1364947222.0
32,1.0,2013-04-03 06:38:51,1364971131.0
33,1.0,2013-04-03 17:37:22,1365010642.0
34,1.0,2013-04-04 00:17:37,1365034657.0
35,1.0,2013-04-04 01:56:04,1365040564.0
36,1.0,2013-04-04 05:51:34,1365054694.0
37,1.0,2013-04-04 06:00:14,1365055214.0
38,1.0,2013-04-04 19:44:41,1365104681.0
39,1.0,2013-04-05 00:00:05,1365120005.0
40,1.0,2013-04-08 02:54:10,1365389650.0
41,3.0,2013-04-05 18:16:24,1365185784.0
42,1.0,2013-04-06 06:10:20,1365228620.0
43,1.0,2013-04-06 01:32:01,1365211921.0
44,1.0,2013-04-07 02:26:48,1365301608.0
45,1.0,2013-04-07 01:27:34,1365298054.0
46,1.0,2013-04-09 09:36:19,1365500179.0
47,2.0,2013-04-12 02:20:53,1365733253.0
48,1.0,2013-04-09 22:08:47,1365545327.0
49,3.0,2013-04-10 10:34:19,1365590059.0
50,3.0,2013-04-10 17:49:32,1365616172.0
51,2.0,2013-04-12 06:25:18,1365747918.0
52,1.0,2013-04-11 03:37:42,1365651462.0
53,2.0,2013-04-12 12:35:53,1365770153.0
54,2.0,2013-04-13 01:56:56,1365818216.0
55,2.0,2013-04-13 11:34:54,1365852894.0
56,2.0,2013-04-15 04:07:28,1365998848.0
57,2.0,2013-04-14 05:38:52,1365917932.0
58,3.0,2013-04-15 07:21:57,1366010517.0
59,2.0,2013-04-15 20:21:02,1366057262.0
60,2.0,2013-04-16 04:33:48,1366086828.0
61,2.0,2013-04-17 05:07:11,1366175231.0
62,3.0,2013-04-18 20:34:16,1366317256.0
63,2.0,2013-04-18 06:06:34,1366265194.0
64,2.0,2013-04-20 20:20:31,1366489231.0
65,3.0,2013-04-21 20:21:39,1366575699.0
66,2.0,2013-04-23 23:01:48,1366758108.0
67,2.0,2013-04-23 06:30:48,1366698648.0
68,3.0,2013-04-25 00:57:17,1366851437.0
69,2.0,2013-04-23 08:49:55,1366706995.0
70,3.0,2013-04-26 07:14:11,1366960451.0
71,2.0,2013-04-26 19:00:52,1367002852.0
72,3.0,2013-04-27 00:31:29,1367022689.0
73,3.0,2013-04-25 21:56:00,1366926960.0
74,2.0,2013-04-26 08:19:51,1366964391.0
75,2.0,2013-04-29 00:05:09,1367193909.0
76,2.0,2013-04-29 20:22:45,1367266965.0
77,3.0,2013-05-01 00:13:38,1367367218.0
78,1.0,2013-05-01 09:16:48,1367399808.0
79,2.0,2013-05-01 21:55:45,1367445345.0
80,1.0,2013-05-01 09:16:48,1367399808.0
81,1.0,2013-05-01 09:16:48,1367399808.0
82,1.0,2013-05-01 09:16:49,1367399809.0
83,1.0,2013-05-01 09:16:47,1367399807.0
84,1.0,2013-05-01 09:16:48,1367399808.0
85,1.0,2013-05-01 09:16:49,1367399809.0
86,1.0,2013-05-01 09:16:47,1367399807.0
87,1.0,2013-05-02 06:11:26,1367475086.0
88,2.0,2013-05-08 18:57:48,1368039468.0
89,2.0,2013-05-09 21:59:10,1368136750.0
90,3.0,2013-05-05 09:19:36,1367745576.0
91,2.0,2013-05-07 03:53:40,1367898820.0
92,2.0,2013-05-19 22:36:25,1369002985.0
93,2.0,2013-05-23 13:39:14,1369316354.0
94,2.0,2013-05-24 07:10:04,1369379404.0
