,level,resp_time,time
0,4.0,2013-03-31 12:10:08,1364731808.0
1,4.0,2013-04-03 06:38:59,1364971139.0
8,4.0,2013-03-30 10:01:36,1364637696.0
9,5.0,2013-03-31 02:07:52,1364695672.0
10,2.0,2013-03-27 03:43:32,1364355812.0
11,4.0,2013-03-29 00:31:11,1364517071.0
12,4.0,2013-03-27 08:16:30,1364372190.0
13,4.0,2013-03-27 22:13:48,1364422428.0
14,1.0,2013-03-27 20:39:30,1364416770.0
15,1.0,2013-03-27 09:17:42,1364375862.0
16,1.0,2013-03-27 17:18:05,1364404685.0
17,1.0,2013-03-28 08:36:03,1364459763.0
18,1.0,2013-03-28 18:04:50,1364493890.0
19,4.0,2013-03-28 04:11:35,1364443895.0
20,4.0,2013-03-29 05:59:23,1364536763.0
21,1.0,2013-03-29 02:20:05,1364523605.0
22,4.0,2013-03-28 23:37:13,1364513833.0
23,4.0,2013-03-29 04:27:18,1364531238.0
24,1.0,2013-03-28 23:29:33,1364513373.0
25,1.0,2013-03-29 03:17:14,1364527034.0
26,1.0,2013-03-28 23:29:05,1364513345.0
27,1.0,2013-03-29 17:05:55,1364576755.0
28,4.0,2013-03-29 20:02:38,1364587358.0
29,4.0,2013-03-29 22:25:52,1364595952.0
30,5.0,2013-04-01 06:58:21,1364799501.0
31,5.0,2013-03-30 03:36:08,1364614568.0
32,4.0,2013-03-31 07:08:35,1364713715.0
33,1.0,2013-03-31 09:55:20,1364723720.0
34,5.0,2013-03-31 02:07:50,1364695670.0
35,4.0,2013-03-31 21:37:24,1364765844.0
36,4.0,2013-03-31 22:50:02,1364770202.0
37,4.0,2013-04-01 04:51:17,1364791877.0
38,4.0,2013-04-03 10:12:46,1364983966.0
39,4.0,2013-04-04 01:52:26,1365040346.0
40,4.0,2013-04-03 17:57:15,1365011835.0
41,4.0,2013-04-04 13:18:25,1365081505.0
42,5.0,2013-04-05 08:22:12,1365150132.0
43,4.0,2013-04-08 22:50:28,1365461428.0
44,4.0,2013-04-11 09:32:21,1365672741.0
45,1.0,2013-04-12 02:44:01,1365734641.0
46,1.0,2013-04-11 19:10:01,1365707401.0
47,4.0,2013-04-11 20:04:43,1365710683.0
48,4.0,2013-04-12 22:11:31,1365804691.0
49,4.0,2013-04-17 03:38:42,1366169922.0
50,4.0,2013-04-13 22:23:40,1365891820.0
51,2.0,2013-04-15 20:00:40,1366056040.0
52,1.0,2013-04-16 04:00:13,1366084813.0
53,4.0,2013-04-17 08:10:25,1366186225.0
54,4.0,2013-04-18 10:44:37,1366281877.0
55,4.0,2013-04-18 00:34:21,1366245261.0
56,4.0,2013-04-20 05:05:40,1366434340.0
57,4.0,2013-04-23 11:28:57,1366716537.0
58,5.0,2013-04-23 21:32:16,1366752736.0
