,level,resp_time,time
1,1.0,2013-03-31 22:14:09,1364768049.0
6,1.0,2013-03-30 22:00:20,1364680820.0
7,1.0,2013-04-04 00:14:49,1365034489.0
8,1.0,2013-04-03 00:57:25,1364950645.0
9,1.0,2013-04-03 07:12:13,1364973133.0
10,1.0,2013-04-04 06:10:14,1365055814.0
11,1.0,2013-04-05 07:08:29,1365145709.0
12,3.0,2013-04-06 00:45:20,1365209120.0
13,2.0,2013-04-06 07:28:27,1365233307.0
14,2.0,2013-04-07 02:08:11,1365300491.0
15,3.0,2013-04-08 02:53:16,1365389596.0
16,1.0,2013-04-09 04:57:14,1365483434.0
17,1.0,2013-04-09 08:24:56,1365495896.0
18,2.0,2013-04-13 03:52:47,1365825167.0
19,2.0,2013-04-16 04:24:06,1366086246.0
20,1.0,2013-04-10 01:00:08,1365555608.0
21,1.0,2013-04-18 09:35:06,1366277706.0
22,1.0,2013-04-10 22:08:06,1365631686.0
23,2.0,2013-04-17 04:08:34,1366171714.0
24,2.0,2013-04-11 22:24:52,1365719092.0
25,2.0,2013-04-12 22:08:32,1365804512.0
26,3.0,2013-04-12 18:39:06,1365791946.0
27,2.0,2013-04-14 02:32:31,1365906751.0
28,2.0,2013-04-17 08:55:44,1366188944.0
29,1.0,2013-04-14 23:37:38,1365982658.0
30,2.0,2013-04-15 23:18:27,1366067907.0
31,2.0,2013-04-16 08:59:24,1366102764.0
32,1.0,2013-04-20 08:49:12,1366447752.0
33,1.0,2013-04-29 21:59:12,1367272752.0
34,1.0,2013-04-29 04:31:17,1367209877.0
35,1.0,2013-04-30 01:35:35,1367285735.0
36,1.0,2013-04-30 04:11:53,1367295113.0
37,1.0,2013-05-01 05:07:59,1367384879.0
39,1.0,2013-05-03 05:10:25,1367557825.0
40,1.0,2013-05-07 19:25:16,1367954716.0
41,1.0,2013-05-09 05:38:45,1368077925.0
42,1.0,2013-05-16 02:37:15,1368671835.0
43,1.0,2013-05-07 04:37:01,1367901421.0
44,1.0,2013-05-06 04:24:22,1367814262.0
45,1.0,2013-05-08 08:07:51,1368000471.0
46,1.0,2013-05-08 18:32:13,1368037933.0
47,1.0,2013-05-16 19:58:40,1368734320.0
48,1.0,2013-05-07 08:07:37,1367914057.0
49,1.0,2013-05-17 02:57:55,1368759475.0
50,1.0,2013-05-17 20:02:30,1368820950.0
51,1.0,2013-05-19 19:46:47,1368992807.0
52,1.0,2013-05-18 03:08:53,1368846533.0
53,1.0,2013-05-19 05:23:35,1368941015.0
54,1.0,2013-05-18 19:29:11,1368905351.0
55,1.0,2013-05-20 07:52:56,1369036376.0
56,1.0,2013-05-20 23:28:58,1369092538.0
57,4.0,2013-05-22 05:22:55,1369200175.0
58,4.0,2013-05-21 19:29:53,1369164593.0
59,1.0,2013-05-23 12:15:00,1369311300.0
60,1.0,2013-05-23 23:24:05,1369351445.0
61,1.0,2013-05-24 05:27:56,1369373276.0
