,level,resp_time,time
1,1.0,2013-04-01 00:20:50,1364775650.0
6,2.0,2013-04-01 09:05:49,1364807149.0
7,5.0,2013-04-01 06:03:11,1364796191.0
8,1.0,2013-04-01 20:20:40,1364847640.0
9,4.0,2013-04-03 06:10:32,1364969432.0
10,4.0,2013-04-03 00:17:57,1364948277.0
11,2.0,2013-04-02 09:45:47,1364895947.0
12,2.0,2013-04-01 03:56:25,1364788585.0
13,4.0,2013-04-01 05:05:10,1364792710.0
14,1.0,2013-04-04 00:13:51,1365034431.0
15,5.0,2013-04-04 06:43:54,1365057834.0
16,3.0,2013-04-05 06:56:11,1365144971.0
17,1.0,2013-04-05 00:06:43,1365120403.0
18,3.0,2013-04-06 00:03:13,1365206593.0
19,4.0,2013-04-06 07:22:17,1365232937.0
20,3.0,2013-04-07 02:19:09,1365301149.0
21,3.0,2013-04-08 03:25:49,1365391549.0
22,4.0,2013-04-08 20:00:28,1365451228.0
23,4.0,2013-04-09 08:01:42,1365494502.0
24,3.0,2013-04-13 22:03:38,1365890618.0
25,3.0,2013-04-11 22:29:14,1365719354.0
26,1.0,2013-04-12 22:15:11,1365804911.0
27,3.0,2013-04-15 16:35:02,1366043702.0
28,3.0,2013-04-17 08:00:59,1366185659.0
29,3.0,2013-04-26 18:00:10,1366999210.0
30,3.0,2013-04-30 04:02:01,1367294521.0
31,3.0,2013-04-29 04:03:44,1367208224.0
32,3.0,2013-04-29 00:23:09,1367194989.0
33,3.0,2013-04-29 20:00:10,1367265610.0
34,1.0,2013-05-02 05:05:41,1367471141.0
35,2.0,2013-05-06 04:26:38,1367814398.0
36,1.0,2013-05-09 04:11:48,1368072708.0
37,1.0,2013-05-07 08:13:18,1367914398.0
