,level,resp_time,time
4,3.0,2013-04-02 04:53:26,1364853206.0
5,1.0,2013-03-27 06:41:45,1364341305.0
6,1.0,2013-03-31 00:35:27,1364664927.0
7,2.0,2013-04-03 17:45:55,1364985955.0
8,4.0,2013-03-28 00:27:32,1364405252.0
9,1.0,2013-03-28 04:22:29,1364419349.0
10,2.0,2013-03-29 18:03:47,1364555027.0
11,1.0,2013-03-29 17:10:22,1364551822.0
12,1.0,2013-03-30 01:01:33,1364580093.0
13,1.0,2013-04-02 19:23:58,1364905438.0
14,2.0,2013-04-03 02:17:54,1364930274.0
15,1.0,2013-03-31 22:36:25,1364744185.0
16,1.0,2013-03-31 21:33:19,1364740399.0
17,1.0,2013-04-01 01:55:59,1364756159.0
18,1.0,2013-04-04 17:38:21,1365071901.0
19,1.0,2013-04-07 02:22:24,1365276144.0
20,1.0,2013-04-07 18:49:49,1365335389.0
21,2.0,2013-04-05 17:25:14,1365157514.0
22,1.0,2013-04-06 03:58:57,1365195537.0
23,1.0,2013-04-08 04:03:08,1365368588.0
24,2.0,2013-04-16 10:05:32,1366081532.0
25,1.0,2013-04-09 17:17:58,1365502678.0
26,3.0,2013-04-12 01:06:40,1365703600.0
27,2.0,2013-04-15 04:01:42,1365973302.0
28,3.0,2013-04-16 06:01:25,1366066885.0
29,3.0,2013-04-16 01:03:57,1366049037.0
30,1.0,2013-04-17 10:16:42,1366168602.0
31,1.0,2013-04-18 11:02:30,1366257750.0
32,1.0,2013-04-22 09:08:53,1366596533.0
33,3.0,2013-04-26 10:37:34,1366947454.0
34,1.0,2013-04-22 07:44:15,1366591455.0
35,1.0,2013-04-22 07:44:15,1366591455.0
36,3.0,2013-04-25 06:05:09,1366844709.0
37,3.0,2013-04-26 20:17:32,1366982252.0
38,3.0,2013-04-30 03:47:44,1367268464.0
39,3.0,2013-04-28 23:14:10,1367165650.0
40,3.0,2013-04-29 17:53:58,1367232838.0
41,3.0,2013-04-30 07:49:02,1367282942.0
42,3.0,2013-04-29 23:54:49,1367254489.0
43,1.0,2013-05-08 06:47:44,1367970464.0
44,2.0,2013-05-07 06:03:18,1367881398.0
45,2.0,2013-05-07 20:01:43,1367931703.0
46,3.0,2013-05-09 07:57:20,1368061040.0
