,level,resp_time,time
6,2.0,2013-03-31 00:24:05,1364664245.0
7,1.0,2013-03-29 00:03:52,1364490232.0
8,2.0,2013-04-01 00:11:24,1364749884.0
9,1.0,2013-04-03 02:24:31,1364930671.0
10,5.0,2013-04-03 08:44:24,1364953464.0
11,5.0,2013-04-04 02:36:54,1365017814.0
12,5.0,2013-04-04 10:57:54,1365047874.0
13,3.0,2013-04-08 22:23:51,1365434631.0
14,1.0,2013-04-05 02:45:16,1365104716.0
15,1.0,2013-04-05 17:03:24,1365156204.0
16,3.0,2013-04-06 02:45:13,1365191113.0
17,3.0,2013-04-06 20:56:27,1365256587.0
18,3.0,2013-04-07 05:23:03,1365286983.0
19,5.0,2013-04-09 10:25:23,1365477923.0
20,1.0,2013-04-11 00:47:38,1365616058.0
21,4.0,2013-04-18 06:46:36,1366242396.0
22,5.0,2013-04-12 00:12:18,1365700338.0
23,1.0,2013-04-12 23:59:58,1365785998.0
24,5.0,2013-04-14 01:24:46,1365877486.0
25,1.0,2013-04-17 10:00:04,1366167604.0
26,2.0,2013-04-15 01:25:28,1365963928.0
27,1.0,2013-04-15 22:00:00,1366038000.0
28,1.0,2013-04-16 10:00:16,1366081216.0
29,4.0,2013-04-17 06:06:52,1366153612.0
30,5.0,2013-04-18 10:19:08,1366255148.0
31,2.0,2013-04-29 08:20:09,1367198409.0
32,2.0,2013-04-23 10:03:47,1366686227.0
33,1.0,2013-04-30 10:06:47,1367291207.0
34,2.0,2013-04-26 20:06:16,1366981576.0
35,1.0,2013-04-29 03:53:50,1367182430.0
36,1.0,2013-05-01 08:29:09,1367371749.0
37,2.0,2013-05-16 21:42:33,1368715353.0
38,2.0,2013-05-16 04:53:43,1368654823.0
39,1.0,2013-05-17 22:49:48,1368805788.0
40,1.0,2013-05-19 21:26:33,1368973593.0
41,3.0,2013-05-19 06:00:04,1368918004.0
42,3.0,2013-05-21 08:58:30,1369101510.0
43,1.0,2013-05-22 06:09:03,1369177743.0
44,3.0,2013-05-21 21:15:14,1369145714.0
45,1.0,2013-05-22 21:19:30,1369232370.0
46,5.0,2013-05-25 06:10:23,1369437023.0
