,level,resp_time,time
1,1.0,2013-04-01 00:14:09,1364750049.0
6,1.0,2013-03-31 00:00:20,1364662820.0
7,1.0,2013-04-04 02:14:49,1365016489.0
8,1.0,2013-04-03 02:57:25,1364932645.0
9,1.0,2013-04-03 09:12:13,1364955133.0
10,1.0,2013-04-04 08:10:14,1365037814.0
11,1.0,2013-04-05 09:08:29,1365127709.0
12,3.0,2013-04-06 02:45:20,1365191120.0
13,2.0,2013-04-06 09:28:27,1365215307.0
14,2.0,2013-04-07 04:08:11,1365282491.0
15,3.0,2013-04-08 04:53:16,1365371596.0
16,1.0,2013-04-09 06:57:14,1365465434.0
17,1.0,2013-04-09 10:24:56,1365477896.0
18,2.0,2013-04-13 05:52:47,1365807167.0
19,2.0,2013-04-16 06:24:06,1366068246.0
20,1.0,2013-04-10 03:00:08,1365537608.0
21,1.0,2013-04-18 11:35:06,1366259706.0
22,1.0,2013-04-11 00:08:06,1365613686.0
23,2.0,2013-04-17 06:08:34,1366153714.0
24,2.0,2013-04-12 00:24:52,1365701092.0
25,2.0,2013-04-13 00:08:32,1365786512.0
26,3.0,2013-04-12 20:39:06,1365773946.0
27,2.0,2013-04-14 04:32:31,1365888751.0
28,2.0,2013-04-17 10:55:44,1366170944.0
29,1.0,2013-04-15 01:37:38,1365964658.0
30,2.0,2013-04-16 01:18:27,1366049907.0
31,2.0,2013-04-16 10:59:24,1366084764.0
32,1.0,2013-04-20 10:49:12,1366429752.0
33,1.0,2013-04-29 23:59:12,1367254752.0
34,1.0,2013-04-29 06:31:17,1367191877.0
35,1.0,2013-04-30 03:35:35,1367267735.0
36,1.0,2013-04-30 06:11:53,1367277113.0
37,1.0,2013-05-01 07:07:59,1367366879.0
39,1.0,2013-05-03 07:10:25,1367539825.0
40,1.0,2013-05-07 21:25:16,1367936716.0
41,1.0,2013-05-09 07:38:45,1368059925.0
42,1.0,2013-05-16 04:37:15,1368653835.0
43,1.0,2013-05-07 06:37:01,1367883421.0
44,1.0,2013-05-06 06:24:22,1367796262.0
45,1.0,2013-05-08 10:07:51,1367982471.0
46,1.0,2013-05-08 20:32:13,1368019933.0
47,1.0,2013-05-16 21:58:40,1368716320.0
48,1.0,2013-05-07 10:07:37,1367896057.0
49,1.0,2013-05-17 04:57:55,1368741475.0
50,1.0,2013-05-17 22:02:30,1368802950.0
51,1.0,2013-05-19 21:46:47,1368974807.0
52,1.0,2013-05-18 05:08:53,1368828533.0
53,1.0,2013-05-19 07:23:35,1368923015.0
54,1.0,2013-05-18 21:29:11,1368887351.0
55,1.0,2013-05-20 09:52:56,1369018376.0
56,1.0,2013-05-21 01:28:58,1369074538.0
57,4.0,2013-05-22 07:22:55,1369182175.0
58,4.0,2013-05-21 21:29:53,1369146593.0
59,1.0,2013-05-23 14:15:00,1369293300.0
60,1.0,2013-05-24 01:24:05,1369333445.0
61,1.0,2013-05-24 07:27:56,1369355276.0
