,level,resp_time,time
2,1.0,2013-04-02 05:17:43,1364854663.0
6,2.0,2013-03-27 04:04:16,1364331856.0
7,1.0,2013-03-27 05:16:03,1364336163.0
8,3.0,2013-03-28 23:18:28,1364487508.0
9,3.0,2013-03-29 00:07:51,1364490471.0
10,1.0,2013-03-29 01:12:09,1364494329.0
11,4.0,2013-03-27 08:15:10,1364346910.0
12,4.0,2013-03-27 11:11:10,1364357470.0
13,1.0,2013-03-27 23:08:59,1364400539.0
14,1.0,2013-03-28 00:26:57,1364405217.0
15,1.0,2013-03-27 19:06:46,1364386006.0
16,2.0,2013-03-28 06:53:49,1364428429.0
17,1.0,2013-03-29 03:54:03,1364504043.0
18,3.0,2013-03-28 09:56:46,1364439406.0
19,4.0,2013-03-28 04:42:37,1364420557.0
20,1.0,2013-03-29 02:10:06,1364497806.0
21,2.0,2013-03-29 19:42:44,1364560964.0
22,2.0,2013-03-29 23:04:33,1364573073.0
23,1.0,2013-03-31 04:53:01,1364680381.0
24,1.0,2013-03-30 22:38:42,1364657922.0
25,3.0,2013-04-01 03:40:52,1364762452.0
26,2.0,2013-04-01 08:26:26,1364779586.0
27,1.0,2013-04-01 11:21:09,1364790069.0
28,1.0,2013-04-01 18:49:40,1364816980.0
29,1.0,2013-04-01 22:30:41,1364830241.0
30,1.0,2013-04-03 04:31:44,1364938304.0
31,1.0,2013-04-03 02:00:22,1364929222.0
32,1.0,2013-04-03 08:38:51,1364953131.0
33,1.0,2013-04-03 19:37:22,1364992642.0
34,1.0,2013-04-04 02:17:37,1365016657.0
35,1.0,2013-04-04 03:56:04,1365022564.0
36,1.0,2013-04-04 07:51:34,1365036694.0
37,1.0,2013-04-04 08:00:14,1365037214.0
38,1.0,2013-04-04 21:44:41,1365086681.0
39,1.0,2013-04-05 02:00:05,1365102005.0
40,1.0,2013-04-08 04:54:10,1365371650.0
41,3.0,2013-04-05 20:16:24,1365167784.0
42,1.0,2013-04-06 08:10:20,1365210620.0
43,1.0,2013-04-06 03:32:01,1365193921.0
44,1.0,2013-04-07 04:26:48,1365283608.0
45,1.0,2013-04-07 03:27:34,1365280054.0
46,1.0,2013-04-09 11:36:19,1365482179.0
47,2.0,2013-04-12 04:20:53,1365715253.0
48,1.0,2013-04-10 00:08:47,1365527327.0
49,3.0,2013-04-10 12:34:19,1365572059.0
50,3.0,2013-04-10 19:49:32,1365598172.0
51,2.0,2013-04-12 08:25:18,1365729918.0
52,1.0,2013-04-11 05:37:42,1365633462.0
53,2.0,2013-04-12 14:35:53,1365752153.0
54,2.0,2013-04-13 03:56:56,1365800216.0
55,2.0,2013-04-13 13:34:54,1365834894.0
56,2.0,2013-04-15 06:07:28,1365980848.0
57,2.0,2013-04-14 07:38:52,1365899932.0
58,3.0,2013-04-15 09:21:57,1365992517.0
59,2.0,2013-04-15 22:21:02,1366039262.0
60,2.0,2013-04-16 06:33:48,1366068828.0
61,2.0,2013-04-17 07:07:11,1366157231.0
62,3.0,2013-04-18 22:34:16,1366299256.0
63,2.0,2013-04-18 08:06:34,1366247194.0
64,2.0,2013-04-20 22:20:31,1366471231.0
65,3.0,2013-04-21 22:21:39,1366557699.0
66,2.0,2013-04-24 01:01:48,1366740108.0
67,2.0,2013-04-23 08:30:48,1366680648.0
68,3.0,2013-04-25 02:57:17,1366833437.0
69,2.0,2013-04-23 10:49:55,1366688995.0
70,3.0,2013-04-26 09:14:11,1366942451.0
71,2.0,2013-04-26 21:00:52,1366984852.0
72,3.0,2013-04-27 02:31:29,1367004689.0
73,3.0,2013-04-25 23:56:00,1366908960.0
74,2.0,2013-04-26 10:19:51,1366946391.0
75,2.0,2013-04-29 02:05:09,1367175909.0
76,2.0,2013-04-29 22:22:45,1367248965.0
77,3.0,2013-05-01 02:13:38,1367349218.0
78,1.0,2013-05-01 11:16:48,1367381808.0
79,2.0,2013-05-01 23:55:45,1367427345.0
80,1.0,2013-05-01 11:16:48,1367381808.0
81,1.0,2013-05-01 11:16:48,1367381808.0
82,1.0,2013-05-01 11:16:49,1367381809.0
83,1.0,2013-05-01 11:16:47,1367381807.0
84,1.0,2013-05-01 11:16:48,1367381808.0
85,1.0,2013-05-01 11:16:49,1367381809.0
86,1.0,2013-05-01 11:16:47,1367381807.0
87,1.0,2013-05-02 08:11:26,1367457086.0
88,2.0,2013-05-08 20:57:48,1368021468.0
89,2.0,2013-05-09 23:59:10,1368118750.0
90,3.0,2013-05-05 11:19:36,1367727576.0
91,2.0,2013-05-07 05:53:40,1367880820.0
92,2.0,2013-05-20 00:36:25,1368984985.0
93,2.0,2013-05-23 15:39:14,1369298354.0
94,2.0,2013-05-24 09:10:04,1369361404.0
