,level,resp_time,time
1,1.0,2013-04-01 02:20:50,1364757650.0
6,2.0,2013-04-01 11:05:49,1364789149.0
7,5.0,2013-04-01 08:03:11,1364778191.0
8,1.0,2013-04-01 22:20:40,1364829640.0
9,4.0,2013-04-03 08:10:32,1364951432.0
10,4.0,2013-04-03 02:17:57,1364930277.0
11,2.0,2013-04-02 11:45:47,1364877947.0
12,2.0,2013-04-01 05:56:25,1364770585.0
13,4.0,2013-04-01 07:05:10,1364774710.0
14,1.0,2013-04-04 02:13:51,1365016431.0
15,5.0,2013-04-04 08:43:54,1365039834.0
16,3.0,2013-04-05 08:56:11,1365126971.0
17,1.0,2013-04-05 02:06:43,1365102403.0
18,3.0,2013-04-06 02:03:13,1365188593.0
19,4.0,2013-04-06 09:22:17,1365214937.0
20,3.0,2013-04-07 04:19:09,1365283149.0
21,3.0,2013-04-08 05:25:49,1365373549.0
22,4.0,2013-04-08 22:00:28,1365433228.0
23,4.0,2013-04-09 10:01:42,1365476502.0
24,3.0,2013-04-14 00:03:38,1365872618.0
25,3.0,2013-04-12 00:29:14,1365701354.0
26,1.0,2013-04-13 00:15:11,1365786911.0
27,3.0,2013-04-15 18:35:02,1366025702.0
28,3.0,2013-04-17 10:00:59,1366167659.0
29,3.0,2013-04-26 20:00:10,1366981210.0
30,3.0,2013-04-30 06:02:01,1367276521.0
31,3.0,2013-04-29 06:03:44,1367190224.0
32,3.0,2013-04-29 02:23:09,1367176989.0
33,3.0,2013-04-29 22:00:10,1367247610.0
34,1.0,2013-05-02 07:05:41,1367453141.0
35,2.0,2013-05-06 06:26:38,1367796398.0
36,1.0,2013-05-09 06:11:48,1368054708.0
37,1.0,2013-05-07 10:13:18,1367896398.0
