,level,resp_time,time
5,2.0,2013-03-25 20:54:56,1364219696.0
6,2.0,2013-03-26 05:33:26,1364250806.0
7,2.0,2013-03-26 05:33:34,1364250814.0
8,1.0,2013-03-27 03:12:20,1364328740.0
9,4.0,2013-03-29 00:19:12,1364491152.0
10,1.0,2013-03-28 04:25:27,1364419527.0
11,2.0,2013-03-28 21:25:54,1364480754.0
12,2.0,2013-03-28 20:43:12,1364478192.0
13,3.0,2013-03-28 21:17:25,1364480245.0
14,4.0,2013-03-29 04:05:54,1364504754.0
15,1.0,2013-03-29 17:57:22,1364554642.0
16,4.0,2013-03-28 23:08:14,1364486894.0
17,1.0,2013-03-29 22:54:17,1364572457.0
18,4.0,2013-03-30 01:08:06,1364580486.0
19,4.0,2013-03-30 06:19:24,1364599164.0
20,4.0,2013-03-31 19:54:45,1364734485.0
21,5.0,2013-04-01 00:55:27,1364752527.0
22,2.0,2013-04-03 02:40:08,1364931608.0
23,4.0,2013-04-04 02:27:29,1365017249.0
24,1.0,2013-04-03 00:17:41,1364923061.0
25,1.0,2013-04-03 18:26:59,1364988419.0
26,1.0,2013-04-04 16:59:44,1365069584.0
27,2.0,2013-04-04 21:04:18,1365084258.0
28,4.0,2013-04-05 01:25:24,1365099924.0
29,2.0,2013-04-05 17:02:38,1365156158.0
30,1.0,2013-04-05 20:43:29,1365169409.0
31,1.0,2013-04-06 02:43:24,1365191004.0
32,5.0,2013-04-07 06:45:44,1365291944.0
33,3.0,2013-04-08 05:33:45,1365374025.0
34,3.0,2013-04-15 00:45:42,1365961542.0
35,3.0,2013-04-15 22:28:29,1366039709.0
36,3.0,2013-04-09 07:33:43,1365467623.0
37,1.0,2013-04-10 02:41:58,1365536518.0
38,1.0,2013-04-10 00:43:48,1365529428.0
39,2.0,2013-04-13 00:53:40,1365789220.0
40,4.0,2013-04-18 17:07:40,1366279660.0
41,3.0,2013-04-16 10:15:29,1366082129.0
42,3.0,2013-04-16 06:01:35,1366066895.0
43,3.0,2013-04-17 11:42:38,1366173758.0
44,4.0,2013-04-18 06:22:25,1366240945.0
45,1.0,2013-04-25 20:03:17,1366894997.0
46,1.0,2013-04-23 10:54:58,1366689298.0
47,1.0,2013-04-26 20:02:19,1366981339.0
48,2.0,2013-04-29 06:09:07,1367190547.0
49,1.0,2013-04-28 22:00:12,1367161212.0
50,3.0,2013-04-30 06:27:01,1367278021.0
51,4.0,2013-05-15 04:41:36,1368567696.0
52,1.0,2013-05-08 20:16:25,1368018985.0
53,5.0,2013-05-08 20:16:24,1368018984.0
54,4.0,2013-05-16 04:11:34,1368652294.0
55,4.0,2013-05-09 05:44:02,1368053042.0
56,1.0,2013-05-07 02:31:32,1367868692.0
57,1.0,2013-05-15 22:49:45,1368632985.0
58,4.0,2013-05-17 04:00:27,1368738027.0
59,4.0,2013-05-17 21:45:07,1368801907.0
60,4.0,2013-05-18 04:29:17,1368826157.0
61,1.0,2013-05-20 06:03:56,1369004636.0
62,2.0,2013-05-21 17:57:18,1369133838.0
63,1.0,2013-05-22 06:11:19,1369177879.0
64,1.0,2013-05-22 22:03:32,1369235012.0
65,1.0,2013-05-22 21:41:14,1369233674.0
66,1.0,2013-05-23 19:06:35,1369310795.0
67,1.0,2013-05-24 09:08:54,1369361334.0
68,1.0,2013-05-23 21:19:10,1369318750.0
69,2.0,2013-05-25 06:00:14,1369436414.0
70,1.0,2013-05-24 23:26:10,1369412770.0
71,1.0,2013-05-25 08:14:16,1369444456.0
72,2.0,2013-05-25 17:53:56,1369479236.0
73,3.0,2013-05-25 18:39:10,1369481950.0
74,1.0,2013-06-03 08:00:04,1370221204.0
75,1.0,2013-08-07 03:48:04,1375822084.0
76,3.0,2013-08-08 02:47:33,1375904853.0
77,1.0,2013-08-10 05:44:40,1376088280.0
78,2.0,2013-08-16 02:56:08,1376596568.0
