,level,resp_time,time
9,5.0,2013-04-03 08:57:11,1364954231.0
10,4.0,2013-04-04 02:14:30,1365016470.0
11,5.0,2013-04-03 04:36:18,1364938578.0
12,5.0,2013-04-02 14:10:05,1364886605.0
13,5.0,2013-04-03 04:27:25,1364938045.0
14,1.0,2013-04-04 08:35:44,1365039344.0
15,4.0,2013-04-05 02:58:47,1365105527.0
16,4.0,2013-04-05 08:29:02,1365125342.0
17,4.0,2013-04-06 02:11:58,1365189118.0
18,2.0,2013-04-08 04:07:51,1365368871.0
19,4.0,2013-04-09 07:53:57,1365468837.0
20,4.0,2013-04-14 01:14:39,1365876879.0
21,4.0,2013-04-14 01:13:46,1365876826.0
22,1.0,2013-04-15 00:11:55,1365959515.0
23,1.0,2013-04-23 11:48:54,1366692534.0
24,4.0,2013-04-26 21:05:02,1366985102.0
25,1.0,2013-04-29 02:51:40,1367178700.0
26,1.0,2013-04-29 06:26:40,1367191600.0
27,4.0,2013-05-08 11:15:06,1367986506.0
28,3.0,2013-05-08 06:30:12,1367969412.0
29,1.0,2013-05-13 21:40:39,1368456039.0
30,1.0,2013-05-13 21:40:26,1368456026.0
31,4.0,2013-05-14 19:41:49,1368535309.0
32,4.0,2013-05-14 19:42:43,1368535363.0
33,5.0,2013-05-15 23:34:15,1368635655.0
34,1.0,2013-05-08 21:54:20,1368024860.0
35,4.0,2013-05-19 21:51:08,1368975068.0
36,4.0,2013-05-21 07:00:39,1369094439.0
37,4.0,2013-05-22 13:06:59,1369202819.0
